county,precinct,office,disctrict,party,candidate,votes
Tompkins,Ithaca City 4-1 LD 4,State Assembly,125,DEM,Barbara S. Lifton,130
Tompkins,Ithaca City 5-1 LD 2,State Assembly,125,DEM,Barbara S. Lifton,342
Tompkins,Ithaca City 5-2 LD 2,State Assembly,125,DEM,Barbara S. Lifton,349
Tompkins,Ithaca City 5-3 LD 2,State Assembly,125,DEM,Barbara S. Lifton,112
Tompkins,Caroline 1 LD 7,State Assembly,125,DEM,Barbara S. Lifton,99
Tompkins,Caroline 2 LD 7,State Assembly,125,DEM,Barbara S. Lifton,214
Tompkins,Caroline 3 LD 7,State Assembly,125,DEM,Barbara S. Lifton,227
Tompkins,Danby 1 LD 7,State Assembly,125,DEM,Barbara S. Lifton,324
Tompkins,Danby 2 LD 7,State Assembly,125,DEM,Barbara S. Lifton,55
Tompkins,Danby 3 LD 7,State Assembly,125,DEM,Barbara S. Lifton,335
Tompkins,Dryden 1 LD 13,State Assembly,125,DEM,Barbara S. Lifton,146
Tompkins,Dryden 2 LD 14,State Assembly,125,DEM,Barbara S. Lifton,256
Tompkins,Dryden 3 LD 9,State Assembly,125,DEM,Barbara S. Lifton,46
Tompkins,Dryden 4 LD 13,State Assembly,125,DEM,Barbara S. Lifton,284
Tompkins,Dryden 5 LD 13,State Assembly,125,DEM,Barbara S. Lifton,201
Tompkins,Dryden 6 LD 14,State Assembly,125,DEM,Barbara S. Lifton,228
Tompkins,Dryden 7 LD 14,State Assembly,125,DEM,Barbara S. Lifton,180
Tompkins,Dryden 8 LD 13,State Assembly,125,DEM,Barbara S. Lifton,331
Tompkins,Dryden 9 LD 13,State Assembly,125,DEM,Barbara S. Lifton,341
Tompkins,Dryden 10 LD 14,State Assembly,125,DEM,Barbara S. Lifton,192
Tompkins,Enfield 1 LD 8,State Assembly,125,DEM,Barbara S. Lifton,139
Tompkins,Enfield 2 LD 5,State Assembly,125,DEM,Barbara S. Lifton,151
Tompkins,Enfield 3 LD 8,State Assembly,125,DEM,Barbara S. Lifton,142
Tompkins,Groton 1 LD 9,State Assembly,125,DEM,Barbara S. Lifton,105
Tompkins,Groton 2 LD 9,State Assembly,125,DEM,Barbara S. Lifton,165
Tompkins,Groton 3 LD 9,State Assembly,125,DEM,Barbara S. Lifton,161
Tompkins,Groton 4 LD 9,State Assembly,125,DEM,Barbara S. Lifton,157
Tompkins,Ithaca 1 LD 5,State Assembly,125,DEM,Barbara S. Lifton,226
Tompkins,Ithaca 2 LD 12,State Assembly,125,DEM,Barbara S. Lifton,165
Tompkins,Ithaca 3 LD 12,State Assembly,125,DEM,Barbara S. Lifton,269
Tompkins,Ithaca 4 LD 11,State Assembly,125,DEM,Barbara S. Lifton,350
Tompkins,Ithaca 5 LD 11,State Assembly,125,DEM,Barbara S. Lifton,243
Tompkins,Ithaca 6 LD 11,State Assembly,125,DEM,Barbara S. Lifton,326
Tompkins,Ithaca 7 LD 10,State Assembly,125,DEM,Barbara S. Lifton,333
Tompkins,Ithaca 8 LD 10,State Assembly,125,DEM,Barbara S. Lifton,283
Tompkins,Ithaca 9 LD 10 ,State Assembly,125,DEM,Barbara S. Lifton,320
Tompkins,Ithaca 10 LD 12,State Assembly,125,DEM,Barbara S. Lifton,236
Tompkins,Ithaca 11 LD 11,State Assembly,125,DEM,Barbara S. Lifton,340
Tompkins,Ithaca 12 LD 7,State Assembly,125,DEM,Barbara S. Lifton,115
Tompkins,Lansing 1 LD 6,State Assembly,125,DEM,Barbara S. Lifton,314
Tompkins,"Lansing 2 LD 6, 8 LD 9",State Assembly,125,DEM,Barbara S. Lifton,233
Tompkins,Lansing 3 LD 6,State Assembly,125,DEM,Barbara S. Lifton,312
Tompkins,Lansing 4 LD 6,State Assembly,125,DEM,Barbara S. Lifton,154
Tompkins,Lansing 5 LD 6,State Assembly,125,DEM,Barbara S. Lifton,323
Tompkins,Lansing 6 LD 10 ,State Assembly,125,DEM,Barbara S. Lifton,233
Tompkins,Lansing 7 LD 10 ,State Assembly,125,DEM,Barbara S. Lifton,272
Tompkins,Newfield 1 LD 8,State Assembly,125,DEM,Barbara S. Lifton,197
Tompkins,Newfield 2 LD 8,State Assembly,125,DEM,Barbara S. Lifton,187
Tompkins,Newfield 3 LD 8,State Assembly,125,DEM,Barbara S. Lifton,200
Tompkins,Ulysses 1 LD 5,State Assembly,125,DEM,Barbara S. Lifton,305
Tompkins,Ulysses 2 LD 5,State Assembly,125,DEM,Barbara S. Lifton,192
Tompkins,Ulysses 3 LD 5,State Assembly,125,DEM,Barbara S. Lifton,298
Tompkins,Ulysses 4 LD 5,State Assembly,125,DEM,Barbara S. Lifton,294
Tompkins,Total,State Assembly,125,DEM,Barbara S. Lifton,14377
Tompkins,Ithaca City 1-1 LD 1,State Assembly,125,REP,"Herbert Masser, Jr. ",50
Tompkins,Ithaca City 1-2 LD 1,State Assembly,125,REP,"Herbert Masser, Jr. ",36
Tompkins,Ithaca City 1-3 LD 1,State Assembly,125,REP,"Herbert Masser, Jr. ",20
Tompkins,Ithaca City 1-4 LD 3,State Assembly,125,REP,"Herbert Masser, Jr. ",37
Tompkins,Ithaca City 2-1 LD 1,State Assembly,125,REP,"Herbert Masser, Jr. ",32
Tompkins,Ithaca City 2-2 LD 1,State Assembly,125,REP,"Herbert Masser, Jr. ",45
Tompkins,Ithaca City 2-3 LD 1,State Assembly,125,REP,"Herbert Masser, Jr. ",29
Tompkins,Ithaca City 2-4 LD 4,State Assembly,125,REP,"Herbert Masser, Jr. ",13
Tompkins,"Ithaca City 3-1 LD 2, 3-2 LD 3",State Assembly,125,REP,"Herbert Masser, Jr. ",25
Tompkins,Ithaca City 3-3 LD 3,State Assembly,125,REP,"Herbert Masser, Jr. ",37
Tompkins,Ithaca City 4-1 LD 4,State Assembly,125,REP,"Herbert Masser, Jr. ",22
Tompkins,Ithaca City 5-1 LD 2,State Assembly,125,REP,"Herbert Masser, Jr. ",32
Tompkins,Ithaca City 5-2 LD 2,State Assembly,125,REP,"Herbert Masser, Jr. ",37
Tompkins,Ithaca City 5-3 LD 2,State Assembly,125,REP,"Herbert Masser, Jr. ",11
Tompkins,Caroline 1 LD 7,State Assembly,125,REP,"Herbert Masser, Jr. ",109
Tompkins,Caroline 2 LD 7,State Assembly,125,REP,"Herbert Masser, Jr. ",176
Tompkins,Caroline 3 LD 7,State Assembly,125,REP,"Herbert Masser, Jr. ",143
Tompkins,Danby 1 LD 7,State Assembly,125,REP,"Herbert Masser, Jr. ",150
Tompkins,Danby 2 LD 7,State Assembly,125,REP,"Herbert Masser, Jr. ",53
Tompkins,Danby 3 LD 7,State Assembly,125,REP,"Herbert Masser, Jr. ",163
Tompkins,Dryden 1 LD 13,State Assembly,125,REP,"Herbert Masser, Jr. ",177
Tompkins,Dryden 2 LD 14,State Assembly,125,REP,"Herbert Masser, Jr. ",253
Tompkins,Dryden 3 LD 9,State Assembly,125,REP,"Herbert Masser, Jr. ",70
Tompkins,Dryden 4 LD 13,State Assembly,125,REP,"Herbert Masser, Jr. ",83
Tompkins,Dryden 5 LD 13,State Assembly,125,REP,"Herbert Masser, Jr. ",176
Tompkins,Dryden 6 LD 14,State Assembly,125,REP,"Herbert Masser, Jr. ",201
Tompkins,Dryden 7 LD 14,State Assembly,125,REP,"Herbert Masser, Jr. ",225
Tompkins,Dryden 8 LD 13,State Assembly,125,REP,"Herbert Masser, Jr. ",116
Tompkins,Dryden 9 LD 13,State Assembly,125,REP,"Herbert Masser, Jr. ",85
Tompkins,Dryden 10 LD 14,State Assembly,125,REP,"Herbert Masser, Jr. ",254
Tompkins,Enfield 1 LD 8,State Assembly,125,REP,"Herbert Masser, Jr. ",139
Tompkins,Enfield 2 LD 5,State Assembly,125,REP,"Herbert Masser, Jr. ",140
Tompkins,Enfield 3 LD 8,State Assembly,125,REP,"Herbert Masser, Jr. ",141
Tompkins,Groton 1 LD 9,State Assembly,125,REP,"Herbert Masser, Jr. ",144
Tompkins,Groton 2 LD 9,State Assembly,125,REP,"Herbert Masser, Jr. ",208
Tompkins,Groton 3 LD 9,State Assembly,125,REP,"Herbert Masser, Jr. ",206
Tompkins,Groton 4 LD 9,State Assembly,125,REP,"Herbert Masser, Jr. ",239
Tompkins,Ithaca 1 LD 5,State Assembly,125,REP,"Herbert Masser, Jr. ",105
Tompkins,Ithaca 2 LD 12,State Assembly,125,REP,"Herbert Masser, Jr. ",62
Tompkins,Ithaca 3 LD 12,State Assembly,125,REP,"Herbert Masser, Jr. ",72
Tompkins,Ithaca 4 LD 11,State Assembly,125,REP,"Herbert Masser, Jr. ",83
Tompkins,Ithaca 5 LD 11,State Assembly,125,REP,"Herbert Masser, Jr. ",68
Tompkins,Ithaca 6 LD 11,State Assembly,125,REP,"Herbert Masser, Jr. ",90
Tompkins,Ithaca 7 LD 10,State Assembly,125,REP,"Herbert Masser, Jr. ",95
Tompkins,Ithaca 8 LD 10,State Assembly,125,REP,"Herbert Masser, Jr. ",60
Tompkins,Ithaca 9 LD 10 ,State Assembly,125,REP,"Herbert Masser, Jr. ",80
Tompkins,Ithaca 10 LD 12,State Assembly,125,REP,"Herbert Masser, Jr. ",81
Tompkins,Ithaca 11 LD 11,State Assembly,125,REP,"Herbert Masser, Jr. ",86
Tompkins,Ithaca 12 LD 7,State Assembly,125,REP,"Herbert Masser, Jr. ",39
Tompkins,Lansing 1 LD 6,State Assembly,125,REP,"Herbert Masser, Jr. ",201
Tompkins,"Lansing 2 LD 6, 8 LD 9",State Assembly,125,REP,"Herbert Masser, Jr. ",223
Tompkins,Lansing 3 LD 6,State Assembly,125,REP,"Herbert Masser, Jr. ",221
Tompkins,Lansing 4 LD 6,State Assembly,125,REP,"Herbert Masser, Jr. ",218
Tompkins,Lansing 5 LD 6,State Assembly,125,REP,"Herbert Masser, Jr. ",216
Tompkins,Lansing 6 LD 10 ,State Assembly,125,REP,"Herbert Masser, Jr. ",64
Tompkins,Lansing 7 LD 10 ,State Assembly,125,REP,"Herbert Masser, Jr. ",104
Tompkins,Newfield 1 LD 8,State Assembly,125,REP,"Herbert Masser, Jr. ",195
Tompkins,Newfield 2 LD 8,State Assembly,125,REP,"Herbert Masser, Jr. ",267
Tompkins,Newfield 3 LD 8,State Assembly,125,REP,"Herbert Masser, Jr. ",193
Tompkins,Ulysses 1 LD 5,State Assembly,125,REP,"Herbert Masser, Jr. ",162
Tompkins,Ulysses 2 LD 5,State Assembly,125,REP,"Herbert Masser, Jr. ",145
Tompkins,Ulysses 3 LD 5,State Assembly,125,REP,"Herbert Masser, Jr. ",124
Tompkins,Ulysses 4 LD 5,State Assembly,125,REP,"Herbert Masser, Jr. ",156
Tompkins,Total,State Assembly,125,REP,"Herbert Masser, Jr. ",7487
Tompkins,Ithaca City 1-1 LD 1,State Assembly,125,WOR,Barbara S. Lifton,75
Tompkins,Ithaca City 1-2 LD 1,State Assembly,125,WOR,Barbara S. Lifton,60
Tompkins,Ithaca City 1-3 LD 1,State Assembly,125,WOR,Barbara S. Lifton,30
Tompkins,Ithaca City 1-4 LD 3,State Assembly,125,WOR,Barbara S. Lifton,112
Tompkins,Ithaca City 2-1 LD 1,State Assembly,125,WOR,Barbara S. Lifton,122
Tompkins,Ithaca City 2-2 LD 1,State Assembly,125,WOR,Barbara S. Lifton,104
Tompkins,Ithaca City 2-3 LD 1,State Assembly,125,WOR,Barbara S. Lifton,120
Tompkins,Ithaca City 2-4 LD 4,State Assembly,125,WOR,Barbara S. Lifton,74
Tompkins,"Ithaca City 3-1 LD 2, 3-2 LD 3",State Assembly,125,WOR,Barbara S. Lifton,60
Tompkins,Ithaca City 3-3 LD 3,State Assembly,125,WOR,Barbara S. Lifton,74
Tompkins,Ithaca City 4-1 LD 4,State Assembly,125,WOR,Barbara S. Lifton,40
Tompkins,Ithaca City 5-1 LD 2,State Assembly,125,WOR,Barbara S. Lifton,161
Tompkins,Ithaca City 5-2 LD 2,State Assembly,125,WOR,Barbara S. Lifton,108
Tompkins,Ithaca City 5-3 LD 2,State Assembly,125,WOR,Barbara S. Lifton,26
Tompkins,Caroline 1 LD 7,State Assembly,125,WOR,Barbara S. Lifton,26
Tompkins,Caroline 2 LD 7,State Assembly,125,WOR,Barbara S. Lifton,65
Tompkins,Caroline 3 LD 7,State Assembly,125,WOR,Barbara S. Lifton,66
Tompkins,Danby 1 LD 7,State Assembly,125,WOR,Barbara S. Lifton,93
Tompkins,Danby 2 LD 7,State Assembly,125,WOR,Barbara S. Lifton,17
Tompkins,Danby 3 LD 7,State Assembly,125,WOR,Barbara S. Lifton,78
Tompkins,Dryden 1 LD 13,State Assembly,125,WOR,Barbara S. Lifton,44
Tompkins,Dryden 2 LD 14,State Assembly,125,WOR,Barbara S. Lifton,34
Tompkins,Dryden 3 LD 9,State Assembly,125,WOR,Barbara S. Lifton,6
Tompkins,Dryden 4 LD 13,State Assembly,125,WOR,Barbara S. Lifton,51
Tompkins,Dryden 5 LD 13,State Assembly,125,WOR,Barbara S. Lifton,45
Tompkins,Dryden 6 LD 14,State Assembly,125,WOR,Barbara S. Lifton,39
Tompkins,Dryden 7 LD 14,State Assembly,125,WOR,Barbara S. Lifton,26
Tompkins,Dryden 8 LD 13,State Assembly,125,WOR,Barbara S. Lifton,102
Tompkins,Dryden 9 LD 13,State Assembly,125,WOR,Barbara S. Lifton,53
Tompkins,Dryden 10 LD 14,State Assembly,125,WOR,Barbara S. Lifton,32
Tompkins,Enfield 1 LD 8,State Assembly,125,WOR,Barbara S. Lifton,36
Tompkins,Enfield 2 LD 5,State Assembly,125,WOR,Barbara S. Lifton,42
Tompkins,Enfield 3 LD 8,State Assembly,125,WOR,Barbara S. Lifton,46
Tompkins,Groton 1 LD 9,State Assembly,125,WOR,Barbara S. Lifton,27
Tompkins,Groton 2 LD 9,State Assembly,125,WOR,Barbara S. Lifton,32
Tompkins,Groton 3 LD 9,State Assembly,125,WOR,Barbara S. Lifton,43
Tompkins,Groton 4 LD 9,State Assembly,125,WOR,Barbara S. Lifton,29
Tompkins,Ithaca 1 LD 5,State Assembly,125,WOR,Barbara S. Lifton,57
Tompkins,Ithaca 2 LD 12,State Assembly,125,WOR,Barbara S. Lifton,46
Tompkins,Ithaca 3 LD 12,State Assembly,125,WOR,Barbara S. Lifton,44
Tompkins,Ithaca 4 LD 11,State Assembly,125,WOR,Barbara S. Lifton,78
Tompkins,Ithaca 5 LD 11,State Assembly,125,WOR,Barbara S. Lifton,64
Tompkins,Ithaca 6 LD 11,State Assembly,125,WOR,Barbara S. Lifton,50
Tompkins,Ithaca 7 LD 10,State Assembly,125,WOR,Barbara S. Lifton,38
Tompkins,Ithaca 8 LD 10,State Assembly,125,WOR,Barbara S. Lifton,70
Tompkins,Ithaca 9 LD 10 ,State Assembly,125,WOR,Barbara S. Lifton,50
Tompkins,Ithaca 10 LD 12,State Assembly,125,WOR,Barbara S. Lifton,119
Tompkins,Ithaca 11 LD 11,State Assembly,125,WOR,Barbara S. Lifton,68
Tompkins,Ithaca 12 LD 7,State Assembly,125,WOR,Barbara S. Lifton,25
Tompkins,Lansing 1 LD 6,State Assembly,125,WOR,Barbara S. Lifton,50
Tompkins,"Lansing 2 LD 6, 8 LD 9",State Assembly,125,WOR,Barbara S. Lifton,36
Tompkins,Lansing 3 LD 6,State Assembly,125,WOR,Barbara S. Lifton,50
Tompkins,Lansing 4 LD 6,State Assembly,125,WOR,Barbara S. Lifton,34
Tompkins,Lansing 5 LD 6,State Assembly,125,WOR,Barbara S. Lifton,55
Tompkins,Lansing 6 LD 10 ,State Assembly,125,WOR,Barbara S. Lifton,28
Tompkins,Lansing 7 LD 10 ,State Assembly,125,WOR,Barbara S. Lifton,29
Tompkins,Newfield 1 LD 8,State Assembly,125,WOR,Barbara S. Lifton,36
Tompkins,Newfield 2 LD 8,State Assembly,125,WOR,Barbara S. Lifton,44
Tompkins,Newfield 3 LD 8,State Assembly,125,WOR,Barbara S. Lifton,68
Tompkins,Ulysses 1 LD 5,State Assembly,125,WOR,Barbara S. Lifton,57
Tompkins,Ulysses 2 LD 5,State Assembly,125,WOR,Barbara S. Lifton,49
Tompkins,Ulysses 3 LD 5,State Assembly,125,WOR,Barbara S. Lifton,76
Tompkins,Ulysses 4 LD 5,State Assembly,125,WOR,Barbara S. Lifton,66
Tompkins,Total,State Assembly,125,WOR,Barbara S. Lifton,3585
Tompkins,Ithaca City 1-1 LD 1,State Assembly,125,,Blank,12
Tompkins,Ithaca City 1-2 LD 1,State Assembly,125,,Blank,14
Tompkins,Ithaca City 1-3 LD 1,State Assembly,125,,Blank,6
Tompkins,Ithaca City 1-4 LD 3,State Assembly,125,,Blank,21
Tompkins,Ithaca City 2-1 LD 1,State Assembly,125,,Blank,16
Tompkins,Ithaca City 2-2 LD 1,State Assembly,125,,Blank,27
Tompkins,Ithaca City 2-3 LD 1,State Assembly,125,,Blank,22
Tompkins,Ithaca City 2-4 LD 4,State Assembly,125,,Blank,8
Tompkins,"Ithaca City 3-1 LD 2, 3-2 LD 3",State Assembly,125,,Blank,10
Tompkins,Ithaca City 3-3 LD 3,State Assembly,125,,Blank,13
Tompkins,Ithaca City 4-1 LD 4,State Assembly,125,,Blank,8
Tompkins,Ithaca City 5-1 LD 2,State Assembly,125,,Blank,27
Tompkins,Ithaca City 5-2 LD 2,State Assembly,125,,Blank,16
Tompkins,Ithaca City 5-3 LD 2,State Assembly,125,,Blank,3
Tompkins,Caroline 1 LD 7,State Assembly,125,,Blank,15
Tompkins,Caroline 2 LD 7,State Assembly,125,,Blank,15
Tompkins,Caroline 3 LD 7,State Assembly,125,,Blank,20
Tompkins,Danby 1 LD 7,State Assembly,125,,Blank,18
Tompkins,Danby 2 LD 7,State Assembly,125,,Blank,2
Tompkins,Danby 3 LD 7,State Assembly,125,,Blank,20
Tompkins,Dryden 1 LD 13,State Assembly,125,,Blank,22
Tompkins,Dryden 2 LD 14,State Assembly,125,,Blank,24
Tompkins,Dryden 3 LD 9,State Assembly,125,,Blank,7
Tompkins,Dryden 4 LD 13,State Assembly,125,,Blank,18
Tompkins,Dryden 5 LD 13,State Assembly,125,,Blank,11
Tompkins,Dryden 6 LD 14,State Assembly,125,,Blank,18
Tompkins,Dryden 7 LD 14,State Assembly,125,,Blank,20
Tompkins,Dryden 8 LD 13,State Assembly,125,,Blank,8
Tompkins,Dryden 9 LD 13,State Assembly,125,,Blank,7
Tompkins,Dryden 10 LD 14,State Assembly,125,,Blank,13
Tompkins,Enfield 1 LD 8,State Assembly,125,,Blank,17
Tompkins,Enfield 2 LD 5,State Assembly,125,,Blank,3
Tompkins,Enfield 3 LD 8,State Assembly,125,,Blank,8
Tompkins,Groton 1 LD 9,State Assembly,125,,Blank,10
Tompkins,Groton 2 LD 9,State Assembly,125,,Blank,15
Tompkins,Groton 3 LD 9,State Assembly,125,,Blank,24
Tompkins,Groton 4 LD 9,State Assembly,125,,Blank,17
Tompkins,Ithaca 1 LD 5,State Assembly,125,,Blank,12
Tompkins,Ithaca 2 LD 12,State Assembly,125,,Blank,11
Tompkins,Ithaca 3 LD 12,State Assembly,125,,Blank,10
Tompkins,Ithaca 4 LD 11,State Assembly,125,,Blank,20
Tompkins,Ithaca 5 LD 11,State Assembly,125,,Blank,7
Tompkins,Ithaca 6 LD 11,State Assembly,125,,Blank,12
Tompkins,Ithaca 7 LD 10,State Assembly,125,,Blank,7
Tompkins,Ithaca 8 LD 10,State Assembly,125,,Blank,11
Tompkins,Ithaca 9 LD 10 ,State Assembly,125,,Blank,11
Tompkins,Ithaca 10 LD 12,State Assembly,125,,Blank,24
Tompkins,Ithaca 11 LD 11,State Assembly,125,,Blank,14
Tompkins,Ithaca 12 LD 7,State Assembly,125,,Blank,9
Tompkins,Lansing 1 LD 6,State Assembly,125,,Blank,20
Tompkins,"Lansing 2 LD 6, 8 LD 9",State Assembly,125,,Blank,16
Tompkins,Lansing 3 LD 6,State Assembly,125,,Blank,26
Tompkins,Lansing 4 LD 6,State Assembly,125,,Blank,20
Tompkins,Lansing 5 LD 6,State Assembly,125,,Blank,19
Tompkins,Lansing 6 LD 10 ,State Assembly,125,,Blank,15
Tompkins,Lansing 7 LD 10 ,State Assembly,125,,Blank,13
Tompkins,Newfield 1 LD 8,State Assembly,125,,Blank,21
Tompkins,Newfield 2 LD 8,State Assembly,125,,Blank,33
Tompkins,Newfield 3 LD 8,State Assembly,125,,Blank,18
Tompkins,Ulysses 1 LD 5,State Assembly,125,,Blank,17
Tompkins,Ulysses 2 LD 5,State Assembly,125,,Blank,26
Tompkins,Ulysses 3 LD 5,State Assembly,125,,Blank,16
Tompkins,Ulysses 4 LD 5,State Assembly,125,,Blank,15
Tompkins,Total,State Assembly,125,,Blank,958
Tompkins,Ithaca City 1-1 LD 1,State Assembly,125,,Void,0
Tompkins,Ithaca City 1-2 LD 1,State Assembly,125,,Void,0
Tompkins,Ithaca City 1-3 LD 1,State Assembly,125,,Void,0
Tompkins,Ithaca City 1-4 LD 3,State Assembly,125,,Void,0
Tompkins,Ithaca City 2-1 LD 1,State Assembly,125,,Void,0
Tompkins,Ithaca City 2-2 LD 1,State Assembly,125,,Void,0
Tompkins,Ithaca City 2-3 LD 1,State Assembly,125,,Void,0
Tompkins,Ithaca City 2-4 LD 4,State Assembly,125,,Void,0
Tompkins,"Ithaca City 3-1 LD 2, 3-2 LD 3",State Assembly,125,,Void,0
Tompkins,Ithaca City 3-3 LD 3,State Assembly,125,,Void,0
Tompkins,Ithaca City 4-1 LD 4,State Assembly,125,,Void,0
Tompkins,Ithaca City 5-1 LD 2,State Assembly,125,,Void,1
Tompkins,Ithaca City 5-2 LD 2,State Assembly,125,,Void,0
Tompkins,Ithaca City 5-3 LD 2,State Assembly,125,,Void,0
Tompkins,Caroline 1 LD 7,State Assembly,125,,Void,0
Tompkins,Caroline 2 LD 7,State Assembly,125,,Void,1
Tompkins,Caroline 3 LD 7,State Assembly,125,,Void,0
Tompkins,Danby 1 LD 7,State Assembly,125,,Void,0
Tompkins,Danby 2 LD 7,State Assembly,125,,Void,0
Tompkins,Danby 3 LD 7,State Assembly,125,,Void,0
Tompkins,Dryden 1 LD 13,State Assembly,125,,Void,0
Tompkins,Dryden 2 LD 14,State Assembly,125,,Void,0
Tompkins,Dryden 3 LD 9,State Assembly,125,,Void,0
Tompkins,Dryden 4 LD 13,State Assembly,125,,Void,0
Tompkins,Dryden 5 LD 13,State Assembly,125,,Void,1
Tompkins,Dryden 6 LD 14,State Assembly,125,,Void,0
Tompkins,Dryden 7 LD 14,State Assembly,125,,Void,0
Tompkins,Dryden 8 LD 13,State Assembly,125,,Void,0
Tompkins,Dryden 9 LD 13,State Assembly,125,,Void,0
Tompkins,Dryden 10 LD 14,State Assembly,125,,Void,0
Tompkins,Enfield 1 LD 8,State Assembly,125,,Void,0
Tompkins,Enfield 2 LD 5,State Assembly,125,,Void,0
Tompkins,Enfield 3 LD 8,State Assembly,125,,Void,0
Tompkins,Groton 1 LD 9,State Assembly,125,,Void,0
Tompkins,Groton 2 LD 9,State Assembly,125,,Void,1
Tompkins,Groton 3 LD 9,State Assembly,125,,Void,0
Tompkins,Groton 4 LD 9,State Assembly,125,,Void,0
Tompkins,Ithaca 1 LD 5,State Assembly,125,,Void,0
Tompkins,Ithaca 2 LD 12,State Assembly,125,,Void,0
Tompkins,Ithaca 3 LD 12,State Assembly,125,,Void,0
Tompkins,Ithaca 4 LD 11,State Assembly,125,,Void,0
Tompkins,Ithaca 5 LD 11,State Assembly,125,,Void,0
Tompkins,Ithaca 6 LD 11,State Assembly,125,,Void,0
Tompkins,Ithaca 7 LD 10,State Assembly,125,,Void,0
Tompkins,Ithaca 8 LD 10,State Assembly,125,,Void,0
Tompkins,Ithaca 9 LD 10 ,State Assembly,125,,Void,0
Tompkins,Ithaca 10 LD 12,State Assembly,125,,Void,1
Tompkins,Ithaca 11 LD 11,State Assembly,125,,Void,0
Tompkins,Ithaca 12 LD 7,State Assembly,125,,Void,0
Tompkins,Lansing 1 LD 6,State Assembly,125,,Void,1
Tompkins,"Lansing 2 LD 6, 8 LD 9",State Assembly,125,,Void,0
Tompkins,Lansing 3 LD 6,State Assembly,125,,Void,1
Tompkins,Lansing 4 LD 6,State Assembly,125,,Void,0
Tompkins,Lansing 5 LD 6,State Assembly,125,,Void,0
Tompkins,Lansing 6 LD 10 ,State Assembly,125,,Void,0
Tompkins,Lansing 7 LD 10 ,State Assembly,125,,Void,0
Tompkins,Newfield 1 LD 8,State Assembly,125,,Void,0
Tompkins,Newfield 2 LD 8,State Assembly,125,,Void,0
Tompkins,Newfield 3 LD 8,State Assembly,125,,Void,0
Tompkins,Ulysses 1 LD 5,State Assembly,125,,Void,0
Tompkins,Ulysses 2 LD 5,State Assembly,125,,Void,0
Tompkins,Ulysses 3 LD 5,State Assembly,125,,Void,0
Tompkins,Ulysses 4 LD 5,State Assembly,125,,Void,0
Tompkins,Total,State Assembly,125,,Void,7
Tompkins,Ithaca City 1-1 LD 1,State Assembly,125,,Write-in,1
Tompkins,Ithaca City 1-2 LD 1,State Assembly,125,,Write-in,0
Tompkins,Ithaca City 1-3 LD 1,State Assembly,125,,Write-in,0
Tompkins,Ithaca City 1-4 LD 3,State Assembly,125,,Write-in,0
Tompkins,Ithaca City 2-1 LD 1,State Assembly,125,,Write-in,0
Tompkins,Ithaca City 2-2 LD 1,State Assembly,125,,Write-in,0
Tompkins,Ithaca City 2-3 LD 1,State Assembly,125,,Write-in,2
Tompkins,Ithaca City 2-4 LD 4,State Assembly,125,,Write-in,0
Tompkins,"Ithaca City 3-1 LD 2, 3-2 LD 3",State Assembly,125,,Write-in,0
Tompkins,Ithaca City 3-3 LD 3,State Assembly,125,,Write-in,0
Tompkins,Ithaca City 4-1 LD 4,State Assembly,125,,Write-in,1
Tompkins,Ithaca City 5-1 LD 2,State Assembly,125,,Write-in,0
Tompkins,Ithaca City 5-2 LD 2,State Assembly,125,,Write-in,1
Tompkins,Ithaca City 5-3 LD 2,State Assembly,125,,Write-in,0
Tompkins,Caroline 1 LD 7,State Assembly,125,,Write-in,1
Tompkins,Caroline 2 LD 7,State Assembly,125,,Write-in,0
Tompkins,Caroline 3 LD 7,State Assembly,125,,Write-in,0
Tompkins,Danby 1 LD 7,State Assembly,125,,Write-in,0
Tompkins,Danby 2 LD 7,State Assembly,125,,Write-in,0
Tompkins,Danby 3 LD 7,State Assembly,125,,Write-in,0
Tompkins,Dryden 1 LD 13,State Assembly,125,,Write-in,0
Tompkins,Dryden 2 LD 14,State Assembly,125,,Write-in,0
Tompkins,Dryden 3 LD 9,State Assembly,125,,Write-in,0
Tompkins,Dryden 4 LD 13,State Assembly,125,,Write-in,1
Tompkins,Dryden 5 LD 13,State Assembly,125,,Write-in,0
Tompkins,Dryden 6 LD 14,State Assembly,125,,Write-in,0
Tompkins,Dryden 7 LD 14,State Assembly,125,,Write-in,0
Tompkins,Dryden 8 LD 13,State Assembly,125,,Write-in,0
Tompkins,Dryden 9 LD 13,State Assembly,125,,Write-in,0
Tompkins,Dryden 10 LD 14,State Assembly,125,,Write-in,1
Tompkins,Enfield 1 LD 8,State Assembly,125,,Write-in,0
Tompkins,Enfield 2 LD 5,State Assembly,125,,Write-in,0
Tompkins,Enfield 3 LD 8,State Assembly,125,,Write-in,0
Tompkins,Groton 1 LD 9,State Assembly,125,,Write-in,0
Tompkins,Groton 2 LD 9,State Assembly,125,,Write-in,0
Tompkins,Groton 3 LD 9,State Assembly,125,,Write-in,0
Tompkins,Groton 4 LD 9,State Assembly,125,,Write-in,0
Tompkins,Ithaca 1 LD 5,State Assembly,125,,Write-in,0
Tompkins,Ithaca 2 LD 12,State Assembly,125,,Write-in,0
Tompkins,Ithaca 3 LD 12,State Assembly,125,,Write-in,0
