county,precinct,office,district,candidate,party,votes,,,,,,,,,,
Albany,ALB W15 E4,U.S. House,20,Robert J. Dieterich,REP,40,,,,,,,,,,
Albany,ALB W15 E5,U.S. House,20,Robert J. Dieterich,REP,11,,,,,,,,,,
Albany,ALB W15 E6,U.S. House,20,Robert J. Dieterich,REP,49,,,,,,,,,,
Albany,ALB W15 E7,U.S. House,20,Robert J. Dieterich,REP,20,,,,,,,,,,
Albany,ALB W15 E8,U.S. House,20,Robert J. Dieterich,REP,5,,,,,,,,,,
Albany,ALB W15 E9,U.S. House,20,Robert J. Dieterich,REP,53,,,,,,,,,,
Albany,COH W1 ED1,U.S. House,20,Robert J. Dieterich,REP,42,,,,,,,,,,
Albany,COH W1 ED2,U.S. House,20,Robert J. Dieterich,REP,45,,,,,,,,,,
Albany,COH W1 ED3,U.S. House,20,Robert J. Dieterich,REP,44,,,,,,,,,,
Albany,COH W2 ED1,U.S. House,20,Robert J. Dieterich,REP,32,,,,,,,,,,
Albany,COH W2 ED2,U.S. House,20,Robert J. Dieterich,REP,56,,,,,,,,,,
Albany,COH W2 ED3,U.S. House,20,Robert J. Dieterich,REP,15,,,,,,,,,,
Albany,COH W2 ED4,U.S. House,20,Robert J. Dieterich,REP,0,,,,,,,,,,
Albany,COH W2 ED5,U.S. House,20,Robert J. Dieterich,REP,0,,,,,,,,,,
Albany,COH W2 ED6,U.S. House,20,Robert J. Dieterich,REP,11,,,,,,,,,,
Albany,COH W3 ED1,U.S. House,20,Robert J. Dieterich,REP,44,,,,,,,,,,
Albany,COH W3 ED2,U.S. House,20,Robert J. Dieterich,REP,33,,,,,,,,,,
Albany,COH W3 ED3,U.S. House,20,Robert J. Dieterich,REP,34,,,,,,,,,,
Albany,COH W3 ED4,U.S. House,20,Robert J. Dieterich,REP,5,,,,,,,,,,
Albany,COH W4 ED1,U.S. House,20,Robert J. Dieterich,REP,38,,,,,,,,,,
Albany,COH W4 ED2,U.S. House,20,Robert J. Dieterich,REP,101,,,,,,,,,,
Albany,COH W4 ED3,U.S. House,20,Robert J. Dieterich,REP,12,,,,,,,,,,
Albany,COH W4 ED4,U.S. House,20,Robert J. Dieterich,REP,124,,,,,,,,,,
Albany,COH W5 ED1,U.S. House,20,Robert J. Dieterich,REP,53,,,,,,,,,,
Albany,COH W5 ED2,U.S. House,20,Robert J. Dieterich,REP,79,,,,,,,,,,
Albany,COH W5 ED3,U.S. House,20,Robert J. Dieterich,REP,50,,,,,,,,,,
Albany,COH W5 ED4,U.S. House,20,Robert J. Dieterich,REP,62,,,,,,,,,,
Albany,COH W5 ED5,U.S. House,20,Robert J. Dieterich,REP,20,,,,,,,,,,
Albany,COH W6 ED1,U.S. House,20,Robert J. Dieterich,REP,60,,,,,,,,,,
Albany,COH W6 ED2,U.S. House,20,Robert J. Dieterich,REP,36,,,,,,,,,,
Albany,COH W6 ED3,U.S. House,20,Robert J. Dieterich,REP,43,,,,,,,,,,
Albany,COH W6  ED4,U.S. House,20,Robert J. Dieterich,REP,44,,,,,,,,,,
Albany,WAT W1 ED1,U.S. House,20,Robert J. Dieterich,REP,55,,,,,,,,,,
Albany,WAT W1 ED2,U.S. House,20,Robert J. Dieterich,REP,37,,,,,,,,,,
Albany,WAT W1 ED3,U.S. House,20,Robert J. Dieterich,REP,45,,,,,,,,,,
Albany,WAT W2 ED1,U.S. House,20,Robert J. Dieterich,REP,49,,,,,,,,,,
Albany,WAT W2 ED2,U.S. House,20,Robert J. Dieterich,REP,40,,,,,,,,,,
Albany,WAT W2 ED3,U.S. House,20,Robert J. Dieterich,REP,8,,,,,,,,,,
Albany,WAT W3 ED1,U.S. House,20,Robert J. Dieterich,REP,36,,,,,,,,,,
Albany,WAT W3 ED2,U.S. House,20,Robert J. Dieterich,REP,37,,,,,,,,,,
Albany,WAT W3 ED3,U.S. House,20,Robert J. Dieterich,REP,50,,,,,,,,,,
Albany,WAT W4 ED1,U.S. House,20,Robert J. Dieterich,REP,46,,,,,,,,,,
Albany,WAT W4 ED2,U.S. House,20,Robert J. Dieterich,REP,23,,,,,,,,,,
Albany,WAT W4 ED3,U.S. House,20,Robert J. Dieterich,REP,41,,,,,,,,,,
Albany,WAT W4 ED4,U.S. House,20,Robert J. Dieterich,REP,66,,,,,,,,,,
Albany,BERN ED1,U.S. House,20,Robert J. Dieterich,REP,148,,,,,,,,,,
Albany,BERN ED2,U.S. House,20,Robert J. Dieterich,REP,195,,,,,,,,,,
Albany,BERN ED3,U.S. House,20,Robert J. Dieterich,REP,81,,,,,,,,,,
Albany,BETH ED1,U.S. House,20,Robert J. Dieterich,REP,144,,,,,,,,,,
Albany,BETH ED2,U.S. House,20,Robert J. Dieterich,REP,195,,,,,,,,,,
Albany,BETH ED3,U.S. House,20,Robert J. Dieterich,REP,127,,,,,,,,,,
Albany,BETH ED4,U.S. House,20,Robert J. Dieterich,REP,185,,,,,,,,,,
Albany,BETH ED5,U.S. House,20,Robert J. Dieterich,REP,188,,,,,,,,,,
Albany,BETH ED6,U.S. House,20,Robert J. Dieterich,REP,186,,,,,,,,,,
Albany,BETH ED7,U.S. House,20,Robert J. Dieterich,REP,147,,,,,,,,,,
Albany,BETH ED8,U.S. House,20,Robert J. Dieterich,REP,232,,,,,,,,,,
Albany,BETH ED9,U.S. House,20,Robert J. Dieterich,REP,116,,,,,,,,,,
Albany,BETH ED10,U.S. House,20,Robert J. Dieterich,REP,128,,,,,,,,,,
Albany,BETH ED11,U.S. House,20,Robert J. Dieterich,REP,128,,,,,,,,,,
Albany,BETH ED12,U.S. House,20,Robert J. Dieterich,REP,82,,,,,,,,,,
Albany,BETH ED13,U.S. House,20,Robert J. Dieterich,REP,107,,,,,,,,,,
Albany,BETH ED14,U.S. House,20,Robert J. Dieterich,REP,191,,,,,,,,,,
Albany,BETH ED15,U.S. House,20,Robert J. Dieterich,REP,82,,,,,,,,,,
Albany,BETH ED16,U.S. House,20,Robert J. Dieterich,REP,90,,,,,,,,,,
Albany,BETH ED17,U.S. House,20,Robert J. Dieterich,REP,93,,,,,,,,,,
Albany,BETH ED18,U.S. House,20,Robert J. Dieterich,REP,113,,,,,,,,,,
Albany,BETH ED19,U.S. House,20,Robert J. Dieterich,REP,161,,,,,,,,,,
Albany,BETH ED20,U.S. House,20,Robert J. Dieterich,REP,154,,,,,,,,,,
Albany,BETH ED21,U.S. House,20,Robert J. Dieterich,REP,71,,,,,,,,,,
Albany,BETH ED22,U.S. House,20,Robert J. Dieterich,REP,130,,,,,,,,,,
Albany,BETH ED23,U.S. House,20,Robert J. Dieterich,REP,207,,,,,,,,,,
Albany,BETH ED24,U.S. House,20,Robert J. Dieterich,REP,195,,,,,,,,,,
Albany,BETH ED25,U.S. House,20,Robert J. Dieterich,REP,133,,,,,,,,,,
Albany,BETH ED26,U.S. House,20,Robert J. Dieterich,REP,166,,,,,,,,,,
Albany,BETH ED27,U.S. House,20,Robert J. Dieterich,REP,134,,,,,,,,,,
Albany,BETH ED28,U.S. House,20,Robert J. Dieterich,REP,121,,,,,,,,,,
Albany,BETH ED29,U.S. House,20,Robert J. Dieterich,REP,150,,,,,,,,,,
Albany,BETH ED30,U.S. House,20,Robert J. Dieterich,REP,67,,,,,,,,,,
Albany,BETH ED31,U.S. House,20,Robert J. Dieterich,REP,242,,,,,,,,,,
Albany,COEY ED1,U.S. House,20,Robert J. Dieterich,REP,62,,,,,,,,,,
Albany,COEY ED2,U.S. House,20,Robert J. Dieterich,REP,154,,,,,,,,,,
Albany,COEY ED3,U.S. House,20,Robert J. Dieterich,REP,187,,,,,,,,,,
Albany,COEY ED4,U.S. House,20,Robert J. Dieterich,REP,111,,,,,,,,,,
Albany,COEY ED5,U.S. House,20,Robert J. Dieterich,REP,184,,,,,,,,,,
Albany,COEY ED6,U.S. House,20,Robert J. Dieterich,REP,132,,,,,,,,,,
Albany,COLON ED1,U.S. House,20,Robert J. Dieterich,REP,118,,,,,,,,,,
Albany,COLON ED2,U.S. House,20,Robert J. Dieterich,REP,168,,,,,,,,,,
Albany,COLON ED3,U.S. House,20,Robert J. Dieterich,REP,90,,,,,,,,,,
Albany,COLON ED4,U.S. House,20,Robert J. Dieterich,REP,228,,,,,,,,,,
Albany,COLON ED5,U.S. House,20,Robert J. Dieterich,REP,165,,,,,,,,,,
Albany,COLON ED6,U.S. House,20,Robert J. Dieterich,REP,236,,,,,,,,,,
Albany,COLON ED7,U.S. House,20,Robert J. Dieterich,REP,178,,,,,,,,,,
Albany,COLON ED8,U.S. House,20,Robert J. Dieterich,REP,161,,,,,,,,,,
Albany,COLON ED9,U.S. House,20,Robert J. Dieterich,REP,123,,,,,,,,,,
Albany,COLON ED10,U.S. House,20,Robert J. Dieterich,REP,114,,,,,,,,,,
Albany,COLON ED11,U.S. House,20,Robert J. Dieterich,REP,181,,,,,,,,,,
Albany,COLON ED12,U.S. House,20,Robert J. Dieterich,REP,181,,,,,,,,,,
Albany,COLON ED13,U.S. House,20,Robert J. Dieterich,REP,155,,,,,,,,,,
Albany,COLON ED14,U.S. House,20,Robert J. Dieterich,REP,144,,,,,,,,,,
Albany,COLON ED15,U.S. House,20,Robert J. Dieterich,REP,131,,,,,,,,,,
Albany,COLON ED16,U.S. House,20,Robert J. Dieterich,REP,139,,,,,,,,,,
Albany,COLON ED17,U.S. House,20,Robert J. Dieterich,REP,121,,,,,,,,,,
Albany,COLON ED18,U.S. House,20,Robert J. Dieterich,REP,236,,,,,,,,,,
Albany,COLON ED19,U.S. House,20,Robert J. Dieterich,REP,137,,,,,,,,,,
Albany,COLON ED20,U.S. House,20,Robert J. Dieterich,REP,127,,,,,,,,,,
Albany,COLON ED21,U.S. House,20,Robert J. Dieterich,REP,160,,,,,,,,,,
Albany,COLON ED22,U.S. House,20,Robert J. Dieterich,REP,228,,,,,,,,,,
Albany,COLON ED23,U.S. House,20,Robert J. Dieterich,REP,167,,,,,,,,,,
Albany,COLON ED24,U.S. House,20,Robert J. Dieterich,REP,185,,,,,,,,,,
Albany,COLON ED25,U.S. House,20,Robert J. Dieterich,REP,150,,,,,,,,,,
Albany,COLON ED26,U.S. House,20,Robert J. Dieterich,REP,223,,,,,,,,,,
Albany,COLON ED27,U.S. House,20,Robert J. Dieterich,REP,172,,,,,,,,,,
Albany,COLON ED28,U.S. House,20,Robert J. Dieterich,REP,255,,,,,,,,,,
Albany,COLON ED29,U.S. House,20,Robert J. Dieterich,REP,151,,,,,,,,,,
Albany,COLON ED30,U.S. House,20,Robert J. Dieterich,REP,202,,,,,,,,,,
Albany,COLON ED31,U.S. House,20,Robert J. Dieterich,REP,269,,,,,,,,,,
Albany,COLON ED32,U.S. House,20,Robert J. Dieterich,REP,112,,,,,,,,,,
Albany,COLON ED33,U.S. House,20,Robert J. Dieterich,REP,115,,,,,,,,,,
Albany,COLON ED34,U.S. House,20,Robert J. Dieterich,REP,288,,,,,,,,,,
Albany,COLON ED35,U.S. House,20,Robert J. Dieterich,REP,202,,,,,,,,,,
Albany,COLON ED36,U.S. House,20,Robert J. Dieterich,REP,252,,,,,,,,,,
Albany,COLON ED37,U.S. House,20,Robert J. Dieterich,REP,139,,,,,,,,,,
Albany,COLON ED38,U.S. House,20,Robert J. Dieterich,REP,172,,,,,,,,,,
Albany,COLON ED39,U.S. House,20,Robert J. Dieterich,REP,189,,,,,,,,,,
Albany,COLON ED40,U.S. House,20,Robert J. Dieterich,REP,205,,,,,,,,,,
Albany,COLON ED41,U.S. House,20,Robert J. Dieterich,REP,144,,,,,,,,,,
Albany,COLON ED42,U.S. House,20,Robert J. Dieterich,REP,175,,,,,,,,,,
Albany,COLON ED43,U.S. House,20,Robert J. Dieterich,REP,178,,,,,,,,,,
Albany,COLON ED44,U.S. House,20,Robert J. Dieterich,REP,174,,,,,,,,,,
Albany,COLON ED45,U.S. House,20,Robert J. Dieterich,REP,117,,,,,,,,,,
Albany,COLON ED46,U.S. House,20,Robert J. Dieterich,REP,214,,,,,,,,,,
Albany,COLON ED47,U.S. House,20,Robert J. Dieterich,REP,117,,,,,,,,,,
Albany,COLON ED48,U.S. House,20,Robert J. Dieterich,REP,221,,,,,,,,,,
Albany,COLON ED49,U.S. House,20,Robert J. Dieterich,REP,127,,,,,,,,,,
Albany,COLON ED50,U.S. House,20,Robert J. Dieterich,REP,158,,,,,,,,,,
Albany,COLON ED51,U.S. House,20,Robert J. Dieterich,REP,254,,,,,,,,,,
Albany,COLON ED52,U.S. House,20,Robert J. Dieterich,REP,182,,,,,,,,,,
Albany,COLON ED53,U.S. House,20,Robert J. Dieterich,REP,182,,,,,,,,,,
Albany,COLON ED54,U.S. House,20,Robert J. Dieterich,REP,191,,,,,,,,,,
Albany,COLON ED55,U.S. House,20,Robert J. Dieterich,REP,188,,,,,,,,,,
Albany,COLON ED56,U.S. House,20,Robert J. Dieterich,REP,120,,,,,,,,,,
Albany,COLON ED57,U.S. House,20,Robert J. Dieterich,REP,190,,,,,,,,,,
Albany,COLON ED58,U.S. House,20,Robert J. Dieterich,REP,166,,,,,,,,,,
Albany,COLON ED59,U.S. House,20,Robert J. Dieterich,REP,222,,,,,,,,,,
Albany,COLON ED60,U.S. House,20,Robert J. Dieterich,REP,140,,,,,,,,,,
Albany,COLON ED61,U.S. House,20,Robert J. Dieterich,REP,150,,,,,,,,,,
Albany,GREEN ED1,U.S. House,20,Robert J. Dieterich,REP,53,,,,,,,,,,
Albany,GREEN ED2,U.S. House,20,Robert J. Dieterich,REP,26,,,,,,,,,,
Albany,GREEN ED3,U.S. House,20,Robert J. Dieterich,REP,22,,,,,,,,,,
Albany,GREEN ED4,U.S. House,20,Robert J. Dieterich,REP,35,,,,,,,,,,
Albany,GUILD ED1,U.S. House,20,Robert J. Dieterich,REP,0,,,,,,,,,,
Albany,GUILD ED2,U.S. House,20,Robert J. Dieterich,REP,44,,,,,,,,,,
Albany,GUILD ED3,U.S. House,20,Robert J. Dieterich,REP,98,,,,,,,,,,
Albany,GUILD ED4,U.S. House,20,Robert J. Dieterich,REP,151,,,,,,,,,,
Albany,GUILD ED5,U.S. House,20,Robert J. Dieterich,REP,100,,,,,,,,,,
Albany,GUILD ED6,U.S. House,20,Robert J. Dieterich,REP,137,,,,,,,,,,
Albany,GUILD ED7,U.S. House,20,Robert J. Dieterich,REP,227,,,,,,,,,,
Albany,GUILD ED8,U.S. House,20,Robert J. Dieterich,REP,125,,,,,,,,,,
Albany,GUILD ED9,U.S. House,20,Robert J. Dieterich,REP,156,,,,,,,,,,
Albany,GUILD ED10,U.S. House,20,Robert J. Dieterich,REP,127,,,,,,,,,,
Albany,GUILD ED11,U.S. House,20,Robert J. Dieterich,REP,158,,,,,,,,,,
Albany,GUILD ED12,U.S. House,20,Robert J. Dieterich,REP,222,,,,,,,,,,
Albany,GUILD ED13,U.S. House,20,Robert J. Dieterich,REP,146,,,,,,,,,,
Albany,GUILD ED14,U.S. House,20,Robert J. Dieterich,REP,152,,,,,,,,,,
Albany,GUILD ED15,U.S. House,20,Robert J. Dieterich,REP,174,,,,,,,,,,
Albany,GUILD ED16,U.S. House,20,Robert J. Dieterich,REP,185,,,,,,,,,,
Albany,GUILD ED17,U.S. House,20,Robert J. Dieterich,REP,184,,,,,,,,,,
Albany,GUILD ED18,U.S. House,20,Robert J. Dieterich,REP,238,,,,,,,,,,
Albany,GUILD ED19,U.S. House,20,Robert J. Dieterich,REP,173,,,,,,,,,,
Albany,GUILD ED20,U.S. House,20,Robert J. Dieterich,REP,118,,,,,,,,,,
Albany,GUILD ED21,U.S. House,20,Robert J. Dieterich,REP,120,,,,,,,,,,
Albany,GUILD ED22,U.S. House,20,Robert J. Dieterich,REP,233,,,,,,,,,,
Albany,GUILD ED23,U.S. House,20,Robert J. Dieterich,REP,117,,,,,,,,,,
Albany,GUILD ED24,U.S. House,20,Robert J. Dieterich,REP,205,,,,,,,,,,
Albany,GUILD ED25,U.S. House,20,Robert J. Dieterich,REP,167,,,,,,,,,,
Albany,GUILD ED26,U.S. House,20,Robert J. Dieterich,REP,198,,,,,,,,,,
Albany,GUILD ED27,U.S. House,20,Robert J. Dieterich,REP,75,,,,,,,,,,
Albany,GUILD ED28,U.S. House,20,Robert J. Dieterich,REP,199,,,,,,,,,,
Albany,GUILD ED29,U.S. House,20,Robert J. Dieterich,REP,144,,,,,,,,,,
Albany,GUILD ED30,U.S. House,20,Robert J. Dieterich,REP,79,,,,,,,,,,
Albany,KNOX ED1,U.S. House,20,Robert J. Dieterich,REP,142,,,,,,,,,,
Albany,KNOX ED2,U.S. House,20,Robert J. Dieterich,REP,167,,,,,,,,,,
Albany,KNOX ED3,U.S. House,20,Robert J. Dieterich,REP,110,,,,,,,,,,
Albany,NEW S ED1,U.S. House,20,Robert J. Dieterich,REP,227,,,,,,,,,,
Albany,NEW S ED2,U.S. House,20,Robert J. Dieterich,REP,155,,,,,,,,,,
Albany,NEW S ED3,U.S. House,20,Robert J. Dieterich,REP,116,,,,,,,,,,
Albany,NEW S ED4,U.S. House,20,Robert J. Dieterich,REP,170,,,,,,,,,,
Albany,NEW S ED5,U.S. House,20,Robert J. Dieterich,REP,188,,,,,,,,,,
Albany,NEW S ED6,U.S. House,20,Robert J. Dieterich,REP,123,,,,,,,,,,
Albany,NEW S ED7,U.S. House,20,Robert J. Dieterich,REP,155,,,,,,,,,,
Albany,NEW S ED8,U.S. House,20,Robert J. Dieterich,REP,203,,,,,,,,,,
Albany,RENSS ED1,U.S. House,20,Robert J. Dieterich,REP,80,,,,,,,,,,
Albany,RENSS ED2,U.S. House,20,Robert J. Dieterich,REP,108,,,,,,,,,,
Albany,RENSS ED3,U.S. House,20,Robert J. Dieterich,REP,92,,,,,,,,,,
Albany,WEST ED1,U.S. House,20,Robert J. Dieterich,REP,212,,,,,,,,,,
Albany,WEST ED2,U.S. House,20,Robert J. Dieterich,REP,151,,,,,,,,,,
Albany,WEST ED3,U.S. House,20,Robert J. Dieterich,REP,199,,,,,,,,,,
Albany,Total,U.S. House,20,Robert J. Dieterich,REP,28525,,,,,,,,,,
Albany,ALB W1 E1,U.S. House,20,Robert J. Dieterich,CON,3,,,,,,,,,,
Albany,ALB W1 E2,U.S. House,20,Robert J. Dieterich,CON,10,,,,,,,,,,
Albany,ALB W1 E3,U.S. House,20,Robert J. Dieterich,CON,4,,,,,,,,,,
Albany,ALB W1 E4,U.S. House,20,Robert J. Dieterich,CON,3,,,,,,,,,,
Albany,ALB W1 E5,U.S. House,20,Robert J. Dieterich,CON,5,,,,,,,,,,
Albany,ALB W1 E6,U.S. House,20,Robert J. Dieterich,CON,0,,,,,,,,,,
Albany,ALB W1 E7,U.S. House,20,Robert J. Dieterich,CON,1,,,,,,,,,,
Albany,ALB W1 E8,U.S. House,20,Robert J. Dieterich,CON,2,,,,,,,,,,
Albany,ALB W1 E10,U.S. House,20,Robert J. Dieterich,CON,0,,,,,,,,,,
Albany,ALB W1 E11,U.S. House,20,Robert J. Dieterich,CON,0,,,,,,,,,,
Albany,ALB W1 E12,U.S. House,20,Robert J. Dieterich,CON,3,,,,,,,,,,
Albany,ALB W2 E1,U.S. House,20,Robert J. Dieterich,CON,3,,,,,,,,,,
Albany,ALB W2 E2,U.S. House,20,Robert J. Dieterich,CON,1,,,,,,,,,,
Albany,ALB W2 E3,U.S. House,20,Robert J. Dieterich,CON,1,,,,,,,,,,
Albany,ALB W2 E4,U.S. House,20,Robert J. Dieterich,CON,0,,,,,,,,,,
Albany,ALB W2 E5,U.S. House,20,Robert J. Dieterich,CON,0,,,,,,,,,,
Albany,ALB W2 E6,U.S. House,20,Robert J. Dieterich,CON,3,,,,,,,,,,
Albany,ALB W2 E7,U.S. House,20,Robert J. Dieterich,CON,2,,,,,,,,,,
Albany,ALB W2 E8,U.S. House,20,Robert J. Dieterich,CON,6,,,,,,,,,,
Albany,ALB W2 E9,U.S. House,20,Robert J. Dieterich,CON,0,,,,,,,,,,
Albany,ALB W2 E10,U.S. House,20,Robert J. Dieterich,CON,0,,,,,,,,,,
Albany,ALB W3 E1,U.S. House,20,Robert J. Dieterich,CON,2,,,,,,,,,,
Albany,ALB W3 E2,U.S. House,20,Robert J. Dieterich,CON,0,,,,,,,,,,
Albany,ALB W3 E3,U.S. House,20,Robert J. Dieterich,CON,2,,,,,,,,,,
Albany,ALB W3 E4,U.S. House,20,Robert J. Dieterich,CON,0,,,,,,,,,,
Albany,ALB W3 E5,U.S. House,20,Robert J. Dieterich,CON,4,,,,,,,,,,
Albany,ALB W3 E6,U.S. House,20,Robert J. Dieterich,CON,0,,,,,,,,,,
Albany,ALB W3 E7,U.S. House,20,Robert J. Dieterich,CON,3,,,,,,,,,,
Albany,ALB W3 E8,U.S. House,20,Robert J. Dieterich,CON,4,,,,,,,,,,
Albany,ALB W3 E9,U.S. House,20,Robert J. Dieterich,CON,0,,,,,,,,,,
Albany,ALB W4 E1,U.S. House,20,Robert J. Dieterich,CON,2,,,,,,,,,,
Albany,ALB W4 E2,U.S. House,20,Robert J. Dieterich,CON,11,,,,,,,,,,
Albany,ALB W4 E3,U.S. House,20,Robert J. Dieterich,CON,3,,,,,,,,,,
Albany,ALB W4 E4,U.S. House,20,Robert J. Dieterich,CON,4,,,,,,,,,,
Albany,ALB W4 E5,U.S. House,20,Robert J. Dieterich,CON,0,,,,,,,,,,
Albany,ALB W4 E6,U.S. House,20,Robert J. Dieterich,CON,4,,,,,,,,,,
Albany,ALB W4 E7,U.S. House,20,Robert J. Dieterich,CON,0,,,,,,,,,,
Albany,ALB W4 E8,U.S. House,20,Robert J. Dieterich,CON,0,,,,,,,,,,
Albany,ALB W4 E10,U.S. House,20,Robert J. Dieterich,CON,1,,,,,,,,,,
Albany,ALB W4 E11,U.S. House,20,Robert J. Dieterich,CON,1,,,,,,,,,,
Albany,ALB W5 E1,U.S. House,20,Robert J. Dieterich,CON,2,,,,,,,,,,
Albany,ALB W5 E2,U.S. House,20,Robert J. Dieterich,CON,3,,,,,,,,,,
Albany,ALB W5 E3,U.S. House,20,Robert J. Dieterich,CON,5,,,,,,,,,,
Albany,ALB W5 E4,U.S. House,20,Robert J. Dieterich,CON,5,,,,,,,,,,
Albany,ALB W5 E5,U.S. House,20,Robert J. Dieterich,CON,0,,,,,,,,,,
Albany,ALB W5 E6,U.S. House,20,Robert J. Dieterich,CON,0,,,,,,,,,,
Albany,ALB W5 E7,U.S. House,20,Robert J. Dieterich,CON,0,,,,,,,,,,
Albany,ALB W6 E1,U.S. House,20,Robert J. Dieterich,CON,4,,,,,,,,,,
Albany,ALB W6 E2,U.S. House,20,Robert J. Dieterich,CON,0,,,,,,,,,,
Albany,ALB W6 E3,U.S. House,20,Robert J. Dieterich,CON,3,,,,,,,,,,
Albany,ALB W6 E4,U.S. House,20,Robert J. Dieterich,CON,4,,,,,,,,,,
Albany,ALB W6 E5,U.S. House,20,Robert J. Dieterich,CON,5,,,,,,,,,,
Albany,ALB W6 E6,U.S. House,20,Robert J. Dieterich,CON,3,,,,,,,,,,
Albany,ALB W6 E7,U.S. House,20,Robert J. Dieterich,CON,9,,,,,,,,,,
Albany,ALB W6 E8,U.S. House,20,Robert J. Dieterich,CON,5,,,,,,,,,,
Albany,ALB W7 E1,U.S. House,20,Robert J. Dieterich,CON,1,,,,,,,,,,
Albany,ALB W7 E2,U.S. House,20,Robert J. Dieterich,CON,8,,,,,,,,,,
Albany,ALB W7 E3,U.S. House,20,Robert J. Dieterich,CON,0,,,,,,,,,,
Albany,ALB W7 E4,U.S. House,20,Robert J. Dieterich,CON,4,,,,,,,,,,
Albany,ALB W7 E5,U.S. House,20,Robert J. Dieterich,CON,6,,,,,,,,,,
Albany,ALB W7 E6,U.S. House,20,Robert J. Dieterich,CON,9,,,,,,,,,,
Albany,ALB W7 E7,U.S. House,20,Robert J. Dieterich,CON,2,,,,,,,,,,
Albany,ALB W8 E1,U.S. House,20,Robert J. Dieterich,CON,6,,,,,,,,,,
Albany,ALB W8 E2,U.S. House,20,Robert J. Dieterich,CON,3,,,,,,,,,,
Albany,ALB W8 E3,U.S. House,20,Robert J. Dieterich,CON,14,,,,,,,,,,
Albany,ALB W8 E4,U.S. House,20,Robert J. Dieterich,CON,5,,,,,,,,,,
Albany,ALB W8 E5,U.S. House,20,Robert J. Dieterich,CON,10,,,,,,,,,,
Albany,ALB W8 E6,U.S. House,20,Robert J. Dieterich,CON,4,,,,,,,,,,
Albany,ALB W8 E7,U.S. House,20,Robert J. Dieterich,CON,16,,,,,,,,,,
Albany,ALB W8 E8,U.S. House,20,Robert J. Dieterich,CON,14,,,,,,,,,,
Albany,ALB W8 E9,U.S. House,20,Robert J. Dieterich,CON,3,,,,,,,,,,
Albany,ALB W9 E1,U.S. House,20,Robert J. Dieterich,CON,2,,,,,,,,,,
Albany,ALB W9 E2,U.S. House,20,Robert J. Dieterich,CON,12,,,,,,,,,,
Albany,ALB W9 E3,U.S. House,20,Robert J. Dieterich,CON,8,,,,,,,,,,
Albany,ALB W9 E4,U.S. House,20,Robert J. Dieterich,CON,4,,,,,,,,,,
Albany,ALB W9 E5,U.S. House,20,Robert J. Dieterich,CON,6,,,,,,,,,,
Albany,ALB W9 E6,U.S. House,20,Robert J. Dieterich,CON,14,,,,,,,,,,
Albany,ALB W9 E7,U.S. House,20,Robert J. Dieterich,CON,8,,,,,,,,,,
Albany,ALB W9 E8,U.S. House,20,Robert J. Dieterich,CON,1,,,,,,,,,,
Albany,ALB W10 E1,U.S. House,20,Robert J. Dieterich,CON,3,,,,,,,,,,
Albany,ALB W10 E2,U.S. House,20,Robert J. Dieterich,CON,5,,,,,,,,,,
Albany,ALB W10 E3,U.S. House,20,Robert J. Dieterich,CON,1,,,,,,,,,,
Albany,ALB W10 E4,U.S. House,20,Robert J. Dieterich,CON,0,,,,,,,,,,
Albany,ALB W10 E5,U.S. House,20,Robert J. Dieterich,CON,7,,,,,,,,,,
Albany,ALB W10 E6,U.S. House,20,Robert J. Dieterich,CON,0,,,,,,,,,,
Albany,ALB W10 E7,U.S. House,20,Robert J. Dieterich,CON,0,,,,,,,,,,
Albany,ALB W10 E8,U.S. House,20,Robert J. Dieterich,CON,10,,,,,,,,,,
Albany,ALB W11 E1,U.S. House,20,Robert J. Dieterich,CON,1,,,,,,,,,,
Albany,ALB W11 E2,U.S. House,20,Robert J. Dieterich,CON,4,,,,,,,,,,
Albany,ALB W11 E3,U.S. House,20,Robert J. Dieterich,CON,3,,,,,,,,,,
Albany,ALB W11 E4,U.S. House,20,Robert J. Dieterich,CON,2,,,,,,,,,,
Albany,ALB W11 E5,U.S. House,20,Robert J. Dieterich,CON,8,,,,,,,,,,
Albany,ALB W11 E6,U.S. House,20,Robert J. Dieterich,CON,8,,,,,,,,,,
Albany,ALB W11 E7,U.S. House,20,Robert J. Dieterich,CON,4,,,,,,,,,,
Albany,ALB W11 E8,U.S. House,20,Robert J. Dieterich,CON,0,,,,,,,,,,
Albany,ALB W11 E9,U.S. House,20,Robert J. Dieterich,CON,0,,,,,,,,,,
Albany,ALB W12 E1,U.S. House,20,Robert J. Dieterich,CON,0,,,,,,,,,,
Albany,ALB W12 E2,U.S. House,20,Robert J. Dieterich,CON,15,,,,,,,,,,
Albany,ALB W12 E3,U.S. House,20,Robert J. Dieterich,CON,2,,,,,,,,,,
Albany,ALB W12 E4,U.S. House,20,Robert J. Dieterich,CON,6,,,,,,,,,,
Albany,ALB W12 E5,U.S. House,20,Robert J. Dieterich,CON,3,,,,,,,,,,
Albany,ALB W12 E6,U.S. House,20,Robert J. Dieterich,CON,7,,,,,,,,,,
Albany,ALB W12 E7,U.S. House,20,Robert J. Dieterich,CON,6,,,,,,,,,,
Albany,ALB W12 E9,U.S. House,20,Robert J. Dieterich,CON,1,,,,,,,,,,
