county,precinct,office,district,party,candidate,total,machine_votes,absentee,absentee_hc,affidavit
St. Lawrence,Canton 4,State Senate,48,,Under Votes,6,,,,
St. Lawrence,Canton 5,State Senate,48,,Under Votes,33,,,,
St. Lawrence,Canton 6,State Senate,48,,Under Votes,123,,,,
St. Lawrence,Canton 7,State Senate,48,,Under Votes,13,,,,
St. Lawrence,Canton 8,State Senate,48,,Under Votes,170,,,,
St. Lawrence,DeKalb 1,State Senate,48,,Under Votes,70,,,,
St. Lawrence,DeKalb 2,State Senate,48,,Under Votes,47,,,,
St. Lawrence,DePeyster 1,State Senate,48,,Under Votes,20,,,,
St. Lawrence,Edwards 1,State Senate,48,,Under Votes,44,,,,
St. Lawrence,Fowler 1,State Senate,48,,Under Votes,59,,,,
St. Lawrence,Fowler 2,State Senate,48,,Under Votes,72,,,,
St. Lawrence,Gouverneur 1,State Senate,48,,Under Votes,103,,,,
St. Lawrence,Gouverneur 2,State Senate,48,,Under Votes,98,,,,
St. Lawrence,Gouverneur 3,State Senate,48,,Under Votes,54,,,,
St. Lawrence,Gouverneur 4,State Senate,48,,Under Votes,63,,,,
St. Lawrence,Hammond 1,State Senate,48,,Under Votes,134,,,,
St. Lawrence,Hermon 1,State Senate,48,,Under Votes,77,,,,
St. Lawrence,Lisbon 1,State Senate,48,,Under Votes,76,,,,
St. Lawrence,Lisbon 2,State Senate,48,,Under Votes,58,,,,
St. Lawrence,Lisbon 3,State Senate,48,,Under Votes,78,,,,
St. Lawrence,Louisville 1,State Senate,48,,Under Votes,105,,,,
St. Lawrence,Louisville 2,State Senate,48,,Under Votes,98,,,,
St. Lawrence,Louisville 3,State Senate,48,,Under Votes,84,,,,
St. Lawrence,Louisville 4,State Senate,48,,Under Votes,56,,,,
St. Lawrence,Macomb 1,State Senate,48,,Under Votes,58,,,,
St. Lawrence,Madrid 1,State Senate,48,,Under Votes,123,,,,
St. Lawrence,Morristown 1,State Senate,48,,Under Votes,38,,,,
St. Lawrence,Morristown 2,State Senate,48,,Under Votes,67,,,,
St. Lawrence,Oswegatchie 1,State Senate,48,,Under Votes,62,,,,
St. Lawrence,Oswegatchie 2,State Senate,48,,Under Votes,84,,,,
St. Lawrence,Oswegatchie 3,State Senate,48,,Under Votes,28,,,,
St. Lawrence,Rossie 1,State Senate,48,,Under Votes,53,,,,
St. Lawrence,Waddington 1,State Senate,48,,Under Votes,80,,,,
St. Lawrence,Waddington 2,State Senate,48,,Under Votes,93,,,,
St. Lawrence,Ogdensburg 1,State Senate,48,,Under Votes,91,,,,
St. Lawrence,Ogdensburg 2,State Senate,48,,Under Votes,65,,,,
St. Lawrence,Ogdensburg 3,State Senate,48,,Under Votes,124,,,,
St. Lawrence,Ogdensburg 4,State Senate,48,,Under Votes,90,,,,
St. Lawrence,Ogdensburg 5,State Senate,48,,Under Votes,76,,,,
St. Lawrence,Ogdensburg 6,State Senate,48,,Under Votes,94,,,,
St. Lawrence,TOTAL,State Senate,48,,Under Votes,3660,,,,
St. Lawrence,Brasher 1,State Assembly,115,DEM,D. Billy Jones,138,130,8,0,0
St. Lawrence,Brasher 2,State Assembly,115,DEM,D. Billy Jones,188,174,12,0,2
St. Lawrence,Hopkinton 1,State Assembly,115,DEM,D. Billy Jones,133,128,4,0,1
St. Lawrence,Lawrence 1,State Assembly,115,DEM,D. Billy Jones,205,194,10,0,1
St. Lawrence,Piercefield 1,State Assembly,115,DEM,D. Billy Jones,60,55,5,0,0
St. Lawrence,TOTAL,State Assembly,115,DEM,D. Billy Jones,724,681,39,0,4
St. Lawrence,Brasher 1,State Assembly,115,REP,Kevin A. Mulverhill,173,163,8,0,2
St. Lawrence,Brasher 2,State Assembly,115,REP,Kevin A. Mulverhill,260,248,8,0,4
St. Lawrence,Hopkinton 1,State Assembly,115,REP,Kevin A. Mulverhill,248,240,4,0,4
St. Lawrence,Lawrence 1,State Assembly,115,REP,Kevin A. Mulverhill,328,312,14,0,2
St. Lawrence,Piercefield 1,State Assembly,115,REP,Kevin A. Mulverhill,57,50,7,0,0
St. Lawrence,TOTAL,State Assembly,115,REP,Kevin A. Mulverhill,1066,1013,41,0,12
St. Lawrence,Brasher 1,State Assembly,115,WOR,D. Billy Jones,14,14,0,0,0
St. Lawrence,Brasher 2,State Assembly,115,WOR,D. Billy Jones,12,11,0,0,1
St. Lawrence,Hopkinton 1,State Assembly,115,WOR,D. Billy Jones,11,10,0,0,1
St. Lawrence,Lawrence 1,State Assembly,115,WOR,D. Billy Jones,19,17,1,0,1
St. Lawrence,Piercefield 1,State Assembly,115,WOR,D. Billy Jones,6,6,0,0,0
St. Lawrence,TOTAL,State Assembly,115,WOR,D. Billy Jones,62,58,1,0,3
St. Lawrence,Brasher 1,State Assembly,115,IND,Kevin A. Mulverhill,10,10,0,0,0
St. Lawrence,Brasher 2,State Assembly,115,IND,Kevin A. Mulverhill,14,11,2,0,1
St. Lawrence,Hopkinton 1,State Assembly,115,IND,Kevin A. Mulverhill,12,11,1,0,0
St. Lawrence,Lawrence 1,State Assembly,115,IND,Kevin A. Mulverhill,28,27,0,1,0
St. Lawrence,Piercefield 1,State Assembly,115,IND,Kevin A. Mulverhill,2,2,0,0,0
St. Lawrence,TOTAL,State Assembly,115,IND,Kevin A. Mulverhill,66,61,3,1,1
St. Lawrence,Brasher 1,State Assembly,115,WEP,D. Billy Jones,2,2,0,0,0
St. Lawrence,Brasher 2,State Assembly,115,WEP,D. Billy Jones,2,2,0,0,0
St. Lawrence,Hopkinton 1,State Assembly,115,WEP,D. Billy Jones,5,5,0,0,0
St. Lawrence,Lawrence 1,State Assembly,115,WEP,D. Billy Jones,7,7,0,0,0
St. Lawrence,Piercefield 1,State Assembly,115,WEP,D. Billy Jones,0,0,0,0,0
St. Lawrence,TOTAL,State Assembly,115,WEP,D. Billy Jones,16,16,0,0,0
St. Lawrence,Brasher 1,State Assembly,115,REF,Kevin A. Mulverhill,2,2,0,0,0
St. Lawrence,Brasher 2,State Assembly,115,REF,Kevin A. Mulverhill,3,3,0,0,0
St. Lawrence,Hopkinton 1,State Assembly,115,REF,Kevin A. Mulverhill,7,7,0,0,0
St. Lawrence,Lawrence 1,State Assembly,115,REF,Kevin A. Mulverhill,3,2,0,0,1
St. Lawrence,Piercefield 1,State Assembly,115,REF,Kevin A. Mulverhill,1,1,0,0,0
St. Lawrence,TOTAL,State Assembly,115,REF,Kevin A. Mulverhill,16,15,0,0,1
St. Lawrence,Brasher 1,State Assembly,115,,Write-ins,0,0,0,0,0
St. Lawrence,Brasher 2,State Assembly,115,,Write-ins,0,0,0,0,0
St. Lawrence,Hopkinton 1,State Assembly,115,,Write-ins,0,0,0,0,0
St. Lawrence,Lawrence 1,State Assembly,115,,Write-ins,0,0,0,0,0
St. Lawrence,Piercefield 1,State Assembly,115,,Write-ins,0,0,0,0,0
St. Lawrence,TOTAL,State Assembly,115,,Write-ins,0,0,0,0,0
St. Lawrence,Brasher 1,State Assembly,115,,Under Votes,35,,,,
St. Lawrence,Brasher 2,State Assembly,115,,Under Votes,40,,,,
St. Lawrence,Hopkinton 1,State Assembly,115,,Under Votes,41,,,,
St. Lawrence,Lawrence 1,State Assembly,115,,Under Votes,57,,,,
St. Lawrence,Piercefield 1,State Assembly,115,,Under Votes,11,,,,
St. Lawrence,TOTAL,State Assembly,115,,Under Votes,184,,,,
St. Lawrence,Canton 1,State Assembly,116,DEM,Addie Jenne Russell,412,367,35,1,9
St. Lawrence,Canton 2,State Assembly,116,DEM,Addie Jenne Russell,289,256,33,0,0
St. Lawrence,Canton 3,State Assembly,116,DEM,Addie Jenne Russell,298,251,43,1,3
St. Lawrence,Canton 4,State Assembly,116,DEM,Addie Jenne Russell,50,46,4,0,0
St. Lawrence,Canton 5,State Assembly,116,DEM,Addie Jenne Russell,144,133,11,0,0
St. Lawrence,Canton 6,State Assembly,116,DEM,Addie Jenne Russell,286,260,18,0,8
St. Lawrence,Canton 7,State Assembly,116,DEM,Addie Jenne Russell,96,81,15,0,0
St. Lawrence,Canton 8,State Assembly,116,DEM,Addie Jenne Russell,312,268,38,0,6
St. Lawrence,DePeyster 1,State Assembly,116,DEM,Addie Jenne Russell,67,61,5,0,1
St. Lawrence,Hammond 1,State Assembly,116,DEM,Addie Jenne Russell,264,228,36,0,0
St. Lawrence,Lisbon 1,State Assembly,116,DEM,Addie Jenne Russell,193,180,10,0,3
St. Lawrence,Lisbon 2,State Assembly,116,DEM,Addie Jenne Russell,157,146,9,0,2
St. Lawrence,Lisbon 3,State Assembly,116,DEM,Addie Jenne Russell,182,163,18,0,1
St. Lawrence,Louisville 1,State Assembly,116,DEM,Addie Jenne Russell,214,184,25,0,5
St. Lawrence,Louisville 2,State Assembly,116,DEM,Addie Jenne Russell,232,213,16,0,3
St. Lawrence,Louisville 3,State Assembly,116,DEM,Addie Jenne Russell,166,142,24,0,0
St. Lawrence,Louisville 4,State Assembly,116,DEM,Addie Jenne Russell,132,120,11,0,1
St. Lawrence,Macomb 1,State Assembly,116,DEM,Addie Jenne Russell,145,128,17,0,0
St. Lawrence,Massena 1,State Assembly,116,DEM,Addie Jenne Russell,427,388,34,1,4
St. Lawrence,Massena 2,State Assembly,116,DEM,Addie Jenne Russell,318,288,28,0,2
St. Lawrence,Massena 3,State Assembly,116,DEM,Addie Jenne Russell,278,255,20,0,3
St. Lawrence,Massena 4,State Assembly,116,DEM,Addie Jenne Russell,148,136,10,0,2
St. Lawrence,Massena 5,State Assembly,116,DEM,Addie Jenne Russell,305,275,27,0,3
St. Lawrence,Massena 6,State Assembly,116,DEM,Addie Jenne Russell,288,263,19,0,6
St. Lawrence,Massena 7,State Assembly,116,DEM,Addie Jenne Russell,244,220,20,0,4
St. Lawrence,Massena 8,State Assembly,116,DEM,Addie Jenne Russell,182,167,13,0,2
St. Lawrence,Morristown 1,State Assembly,116,DEM,Addie Jenne Russell,96,85,11,0,0
St. Lawrence,Morristown 2,State Assembly,116,DEM,Addie Jenne Russell,190,173,16,1,0
St. Lawrence,Oswegatchie 1,State Assembly,116,DEM,Addie Jenne Russell,267,240,23,0,4
St. Lawrence,Oswegatchie 2,State Assembly,116,DEM,Addie Jenne Russell,265,237,25,0,3
St. Lawrence,Oswegatchie 3,State Assembly,116,DEM,Addie Jenne Russell,120,110,7,0,3
St. Lawrence,Potsdam 1,State Assembly,116,DEM,Addie Jenne Russell,305,283,21,0,1
St. Lawrence,Potsdam 2,State Assembly,116,DEM,Addie Jenne Russell,243,217,22,1,3
St. Lawrence,Potsdam 3,State Assembly,116,DEM,Addie Jenne Russell,206,185,17,1,3
St. Lawrence,Potsdam 4,State Assembly,116,DEM,Addie Jenne Russell,348,315,22,0,11
St. Lawrence,Potsdam 5,State Assembly,116,DEM,Addie Jenne Russell,399,356,40,0,3
St. Lawrence,Potsdam 6,State Assembly,116,DEM,Addie Jenne Russell,372,341,22,0,9
St. Lawrence,Potsdam 7,State Assembly,116,DEM,Addie Jenne Russell,373,341,28,0,4
St. Lawrence,Potsdam 8,State Assembly,116,DEM,Addie Jenne Russell,338,314,20,0,4
St. Lawrence,Rossie 1,State Assembly,116,DEM,Addie Jenne Russell,120,111,8,0,1
St. Lawrence,Waddington 1,State Assembly,116,DEM,Addie Jenne Russell,243,206,33,0,4
St. Lawrence,Waddington 2,State Assembly,116,DEM,Addie Jenne Russell,219,195,22,0,2
St. Lawrence,Ogdensburg 1,State Assembly,116,DEM,Addie Jenne Russell,215,196,16,0,3
St. Lawrence,Ogdensburg 2,State Assembly,116,DEM,Addie Jenne Russell,214,202,10,0,2
St. Lawrence,Ogdensburg 3,State Assembly,116,DEM,Addie Jenne Russell,298,269,26,0,3
St. Lawrence,Ogdensburg 4,State Assembly,116,DEM,Addie Jenne Russell,248,231,17,0,0
St. Lawrence,Ogdensburg 5,State Assembly,116,DEM,Addie Jenne Russell,251,219,27,1,4
St. Lawrence,Ogdensburg 6,State Assembly,116,DEM,Addie Jenne Russell,273,230,41,0,2
St. Lawrence,TOTAL,State Assembly,116,DEM,Addie Jenne Russell,11432,10275,1013,7,137
St. Lawrence,Canton 1,State Assembly,116,REP,John Byrne,122,108,13,0,1
St. Lawrence,Canton 2,State Assembly,116,REP,John Byrne,218,188,26,2,2
St. Lawrence,Canton 3,State Assembly,116,REP,John Byrne,128,99,26,1,2
St. Lawrence,Canton 4,State Assembly,116,REP,John Byrne,33,32,1,0,0
St. Lawrence,Canton 5,State Assembly,116,REP,John Byrne,107,100,7,0,0
St. Lawrence,Canton 6,State Assembly,116,REP,John Byrne,146,135,8,0,3
St. Lawrence,Canton 7,State Assembly,116,REP,John Byrne,86,79,5,0,2
St. Lawrence,Canton 8,State Assembly,116,REP,John Byrne,220,205,14,0,1
St. Lawrence,DePeyster 1,State Assembly,116,REP,John Byrne,125,122,2,1,0
St. Lawrence,Hammond 1,State Assembly,116,REP,John Byrne,257,230,26,1,0
St. Lawrence,Lisbon 1,State Assembly,116,REP,John Byrne,306,279,24,0,3
St. Lawrence,Lisbon 2,State Assembly,116,REP,John Byrne,241,226,13,0,2
St. Lawrence,Lisbon 3,State Assembly,116,REP,John Byrne,256,234,18,1,3
St. Lawrence,Louisville 1,State Assembly,116,REP,John Byrne,184,170,12,0,2
St. Lawrence,Louisville 2,State Assembly,116,REP,John Byrne,157,143,13,0,1
St. Lawrence,Louisville 3,State Assembly,116,REP,John Byrne,144,126,15,0,3
St. Lawrence,Louisville 4,State Assembly,116,REP,John Byrne,87,77,9,0,1
St. Lawrence,Macomb 1,State Assembly,116,REP,John Byrne,182,170,10,0,2
St. Lawrence,Massena 1,State Assembly,116,REP,John Byrne,312,280,31,0,1
St. Lawrence,Massena 2,State Assembly,116,REP,John Byrne,230,212,15,1,2
St. Lawrence,Massena 3,State Assembly,116,REP,John Byrne,202,180,14,0,8
St. Lawrence,Massena 4,State Assembly,116,REP,John Byrne,83,78,4,0,1
St. Lawrence,Massena 5,State Assembly,116,REP,John Byrne,224,206,11,0,7
St. Lawrence,Massena 6,State Assembly,116,REP,John Byrne,179,167,9,0,3
St. Lawrence,Massena 7,State Assembly,116,REP,John Byrne,171,162,9,0,0
St. Lawrence,Massena 8,State Assembly,116,REP,John Byrne,179,162,13,1,3
St. Lawrence,Morristown 1,State Assembly,116,REP,John Byrne,168,142,24,0,2
St. Lawrence,Morristown 2,State Assembly,116,REP,John Byrne,270,243,25,0,2
St. Lawrence,Oswegatchie 1,State Assembly,116,REP,John Byrne,352,317,31,0,4
St. Lawrence,Oswegatchie 2,State Assembly,116,REP,John Byrne,290,261,23,1,5
St. Lawrence,Oswegatchie 3,State Assembly,116,REP,John Byrne,155,139,13,0,3
St. Lawrence,Potsdam 1,State Assembly,116,REP,John Byrne,204,184,20,0,0
St. Lawrence,Potsdam 2,State Assembly,116,REP,John Byrne,218,196,17,2,3
St. Lawrence,Potsdam 3,State Assembly,116,REP,John Byrne,184,175,7,1,1
St. Lawrence,Potsdam 4,State Assembly,116,REP,John Byrne,181,171,9,0,1
St. Lawrence,Potsdam 5,State Assembly,116,REP,John Byrne,126,108,16,0,2
St. Lawrence,Potsdam 6,State Assembly,116,REP,John Byrne,105,96,6,0,3
St. Lawrence,Potsdam 7,State Assembly,116,REP,John Byrne,90,85,3,0,2
St. Lawrence,Potsdam 8,State Assembly,116,REP,John Byrne,241,228,9,1,3
St. Lawrence,Rossie 1,State Assembly,116,REP,John Byrne,89,86,2,0,1
St. Lawrence,Waddington 1,State Assembly,116,REP,John Byrne,200,168,25,0,7
St. Lawrence,Waddington 2,State Assembly,116,REP,John Byrne,308,287,19,0,2
St. Lawrence,Ogdensburg 1,State Assembly,116,REP,John Byrne,204,190,8,0,6
St. Lawrence,Ogdensburg 2,State Assembly,116,REP,John Byrne,222,208,8,0,6
St. Lawrence,Ogdensburg 3,State Assembly,116,REP,John Byrne,269,247,16,1,5
St. Lawrence,Ogdensburg 4,State Assembly,116,REP,John Byrne,245,222,21,0,2
St. Lawrence,Ogdensburg 5,State Assembly,116,REP,John Byrne,194,185,6,0,3
St. Lawrence,Ogdensburg 6,State Assembly,116,REP,John Byrne,239,211,25,1,2
St. Lawrence,TOTAL,State Assembly,116,REP,John Byrne,9133,8319,681,15,118
St. Lawrence,Canton 1,State Assembly,116,CON,John Byrne,27,24,3,0,0
St. Lawrence,Canton 2,State Assembly,116,CON,John Byrne,29,26,3,0,0
St. Lawrence,Canton 3,State Assembly,116,CON,John Byrne,21,21,0,0,0
St. Lawrence,Canton 4,State Assembly,116,CON,John Byrne,10,10,0,0,0
St. Lawrence,Canton 5,State Assembly,116,CON,John Byrne,14,12,2,0,0
St. Lawrence,Canton 6,State Assembly,116,CON,John Byrne,29,28,1,0,0
St. Lawrence,Canton 7,State Assembly,116,CON,John Byrne,13,12,1,0,0
St. Lawrence,Canton 8,State Assembly,116,CON,John Byrne,38,34,4,0,0
St. Lawrence,DePeyster 1,State Assembly,116,CON,John Byrne,10,9,1,0,0
St. Lawrence,Hammond 1,State Assembly,116,CON,John Byrne,21,15,4,0,2
St. Lawrence,Lisbon 1,State Assembly,116,CON,John Byrne,29,27,1,0,1
St. Lawrence,Lisbon 2,State Assembly,116,CON,John Byrne,19,16,3,0,0
St. Lawrence,Lisbon 3,State Assembly,116,CON,John Byrne,27,27,0,0,0
St. Lawrence,Louisville 1,State Assembly,116,CON,John Byrne,13,11,2,0,0
St. Lawrence,Louisville 2,State Assembly,116,CON,John Byrne,16,16,0,0,0
St. Lawrence,Louisville 3,State Assembly,116,CON,John Byrne,14,13,1,0,0
St. Lawrence,Louisville 4,State Assembly,116,CON,John Byrne,9,6,3,0,0
St. Lawrence,Macomb 1,State Assembly,116,CON,John Byrne,16,14,2,0,0
St. Lawrence,Massena 1,State Assembly,116,CON,John Byrne,23,20,2,0,1
St. Lawrence,Massena 2,State Assembly,116,CON,John Byrne,23,20,2,0,1
St. Lawrence,Massena 3,State Assembly,116,CON,John Byrne,19,17,1,0,1
St. Lawrence,Massena 4,State Assembly,116,CON,John Byrne,10,10,0,0,0
St. Lawrence,Massena 5,State Assembly,116,CON,John Byrne,16,15,1,0,0
St. Lawrence,Massena 6,State Assembly,116,CON,John Byrne,27,24,3,0,0
St. Lawrence,Massena 7,State Assembly,116,CON,John Byrne,14,14,0,0,0
St. Lawrence,Massena 8,State Assembly,116,CON,John Byrne,14,11,3,0,0
St. Lawrence,Morristown 1,State Assembly,116,CON,John Byrne,19,14,5,0,0
St. Lawrence,Morristown 2,State Assembly,116,CON,John Byrne,25,23,2,0,0
St. Lawrence,Oswegatchie 1,State Assembly,116,CON,John Byrne,38,35,3,0,0
St. Lawrence,Oswegatchie 2,State Assembly,116,CON,John Byrne,35,31,4,0,0
St. Lawrence,Oswegatchie 3,State Assembly,116,CON,John Byrne,10,9,1,0,0
St. Lawrence,Potsdam 1,State Assembly,116,CON,John Byrne,28,26,2,0,0
St. Lawrence,Potsdam 2,State Assembly,116,CON,John Byrne,27,27,0,0,0
St. Lawrence,Potsdam 3,State Assembly,116,CON,John Byrne,23,23,0,0,0
St. Lawrence,Potsdam 4,State Assembly,116,CON,John Byrne,17,15,2,0,0
St. Lawrence,Potsdam 5,State Assembly,116,CON,John Byrne,12,11,1,0,0
St. Lawrence,Potsdam 6,State Assembly,116,CON,John Byrne,15,15,0,0,0
St. Lawrence,Potsdam 7,State Assembly,116,CON,John Byrne,14,12,1,0,1
St. Lawrence,Potsdam 8,State Assembly,116,CON,John Byrne,23,22,1,0,0
St. Lawrence,Rossie 1,State Assembly,116,CON,John Byrne,11,9,1,0,1
St. Lawrence,Waddington 1,State Assembly,116,CON,John Byrne,18,16,2,0,0
St. Lawrence,Waddington 2,State Assembly,116,CON,John Byrne,19,19,0,0,0
St. Lawrence,Ogdensburg 1,State Assembly,116,CON,John Byrne,24,22,1,1,0
St. Lawrence,Ogdensburg 2,State Assembly,116,CON,John Byrne,21,21,0,0,0
St. Lawrence,Ogdensburg 3,State Assembly,116,CON,John Byrne,33,32,0,0,1
St. Lawrence,Ogdensburg 4,State Assembly,116,CON,John Byrne,23,20,3,0,0
St. Lawrence,Ogdensburg 5,State Assembly,116,CON,John Byrne,32,30,1,0,1
St. Lawrence,Ogdensburg 6,State Assembly,116,CON,John Byrne,16,12,3,0,1
St. Lawrence,TOTAL,State Assembly,116,CON,John Byrne,984,896,76,1,11
St. Lawrence,Canton 1,State Assembly,116,WOR,Addie Jenne Russell,31,30,1,0,0
St. Lawrence,Canton 2,State Assembly,116,WOR,Addie Jenne Russell,40,39,1,0,0
St. Lawrence,Canton 3,State Assembly,116,WOR,Addie Jenne Russell,39,34,3,0,2
St. Lawrence,Canton 4,State Assembly,116,WOR,Addie Jenne Russell,7,5,0,0,2
St. Lawrence,Canton 5,State Assembly,116,WOR,Addie Jenne Russell,20,17,2,0,1
St. Lawrence,Canton 6,State Assembly,116,WOR,Addie Jenne Russell,26,23,1,0,2
St. Lawrence,Canton 7,State Assembly,116,WOR,Addie Jenne Russell,4,4,0,0,0
St. Lawrence,Canton 8,State Assembly,116,WOR,Addie Jenne Russell,37,35,2,0,0
St. Lawrence,DePeyster 1,State Assembly,116,WOR,Addie Jenne Russell,17,17,0,0,0
St. Lawrence,Hammond 1,State Assembly,116,WOR,Addie Jenne Russell,27,24,1,0,2
St. Lawrence,Lisbon 1,State Assembly,116,WOR,Addie Jenne Russell,20,19,1,0,0
St. Lawrence,Lisbon 2,State Assembly,116,WOR,Addie Jenne Russell,22,22,0,0,0
St. Lawrence,Lisbon 3,State Assembly,116,WOR,Addie Jenne Russell,22,21,0,0,1
St. Lawrence,Louisville 1,State Assembly,116,WOR,Addie Jenne Russell,11,11,0,0,0
St. Lawrence,Louisville 2,State Assembly,116,WOR,Addie Jenne Russell,20,18,2,0,0
St. Lawrence,Louisville 3,State Assembly,116,WOR,Addie Jenne Russell,15,12,2,0,1
St. Lawrence,Louisville 4,State Assembly,116,WOR,Addie Jenne Russell,7,5,2,0,0
St. Lawrence,Macomb 1,State Assembly,116,WOR,Addie Jenne Russell,15,15,0,0,0
St. Lawrence,Massena 1,State Assembly,116,WOR,Addie Jenne Russell,30,29,0,0,1
St. Lawrence,Massena 2,State Assembly,116,WOR,Addie Jenne Russell,18,14,2,0,2
St. Lawrence,Massena 3,State Assembly,116,WOR,Addie Jenne Russell,20,17,3,0,0
St. Lawrence,Massena 4,State Assembly,116,WOR,Addie Jenne Russell,9,8,1,0,0
St. Lawrence,Massena 5,State Assembly,116,WOR,Addie Jenne Russell,22,21,0,0,1
St. Lawrence,Massena 6,State Assembly,116,WOR,Addie Jenne Russell,22,20,1,0,1
St. Lawrence,Massena 7,State Assembly,116,WOR,Addie Jenne Russell,14,13,1,0,0
St. Lawrence,Massena 8,State Assembly,116,WOR,Addie Jenne Russell,12,11,1,0,0
St. Lawrence,Morristown 1,State Assembly,116,WOR,Addie Jenne Russell,7,7,0,0,0
St. Lawrence,Morristown 2,State Assembly,116,WOR,Addie Jenne Russell,24,23,1,0,0
St. Lawrence,Oswegatchie 1,State Assembly,116,WOR,Addie Jenne Russell,38,37,1,0,0
St. Lawrence,Oswegatchie 2,State Assembly,116,WOR,Addie Jenne Russell,33,32,0,0,1
St. Lawrence,Oswegatchie 3,State Assembly,116,WOR,Addie Jenne Russell,11,11,0,0,0
St. Lawrence,Potsdam 1,State Assembly,116,WOR,Addie Jenne Russell,28,24,4,0,0
St. Lawrence,Potsdam 2,State Assembly,116,WOR,Addie Jenne Russell,19,19,0,0,0
St. Lawrence,Potsdam 3,State Assembly,116,WOR,Addie Jenne Russell,17,17,0,0,
St. Lawrence,Potsdam 4,State Assembly,116,WOR,Addie Jenne Russell,31,29,2,0,0
St. Lawrence,Potsdam 5,State Assembly,116,WOR,Addie Jenne Russell,26,24,2,0,0
St. Lawrence,Potsdam 6,State Assembly,116,WOR,Addie Jenne Russell,39,36,2,0,1
St. Lawrence,Potsdam 7,State Assembly,116,WOR,Addie Jenne Russell,33,32,1,0,0
St. Lawrence,Potsdam 8,State Assembly,116,WOR,Addie Jenne Russell,20,20,0,0,0
St. Lawrence,Rossie 1,State Assembly,116,WOR,Addie Jenne Russell,9,8,1,0,0
St. Lawrence,Waddington 1,State Assembly,116,WOR,Addie Jenne Russell,23,21,2,0,0
St. Lawrence,Waddington 2,State Assembly,116,WOR,Addie Jenne Russell,21,19,1,0,1
St. Lawrence,Ogdensburg 1,State Assembly,116,WOR,Addie Jenne Russell,16,15,0,1,0
St. Lawrence,Ogdensburg 2,State Assembly,116,WOR,Addie Jenne Russell,25,24,1,0,0
St. Lawrence,Ogdensburg 3,State Assembly,116,WOR,Addie Jenne Russell,31,30,1,0,0
St. Lawrence,Ogdensburg 4,State Assembly,116,WOR,Addie Jenne Russell,24,20,4,0,0
St. Lawrence,Ogdensburg 5,State Assembly,116,WOR,Addie Jenne Russell,16,15,1,0,0
St. Lawrence,Ogdensburg 6,State Assembly,116,WOR,Addie Jenne Russell,26,20,5,0,1
St. Lawrence,TOTAL,State Assembly,116,WOR,Addie Jenne Russell,1044,967,56,1,20
St. Lawrence,Canton 1,State Assembly,116,IND,John Byrne,9,8,0,0,1
St. Lawrence,Canton 2,State Assembly,116,IND,John Byrne,7,5,2,0,0
St. Lawrence,Canton 3,State Assembly,116,IND,John Byrne,4,1,3,0,0
St. Lawrence,Canton 4,State Assembly,116,IND,John Byrne,5,5,0,0,0
St. Lawrence,Canton 5,State Assembly,116,IND,John Byrne,6,5,1,0,0
St. Lawrence,Canton 6,State Assembly,116,IND,John Byrne,5,5,0,0,0
St. Lawrence,Canton 7,State Assembly,116,IND,John Byrne,3,2,1,0,0
St. Lawrence,Canton 8,State Assembly,116,IND,John Byrne,9,9,0,0,0
St. Lawrence,DePeyster 1,State Assembly,116,IND,John Byrne,4,4,0,0,0
St. Lawrence,Hammond 1,State Assembly,116,IND,John Byrne,6,6,0,0,0
St. Lawrence,Lisbon 1,State Assembly,116,IND,John Byrne,9,9,0,0,0
St. Lawrence,Lisbon 2,State Assembly,116,IND,John Byrne,9,8,0,0,1
St. Lawrence,Lisbon 3,State Assembly,116,IND,John Byrne,15,13,2,0,0
St. Lawrence,Louisville 1,State Assembly,116,IND,John Byrne,6,6,0,0,0
St. Lawrence,Louisville 2,State Assembly,116,IND,John Byrne,6,6,0,0,0
St. Lawrence,Louisville 3,State Assembly,116,IND,John Byrne,5,5,0,0,0
St. Lawrence,Louisville 4,State Assembly,116,IND,John Byrne,4,3,1,0,0
St. Lawrence,Macomb 1,State Assembly,116,IND,John Byrne,10,7,3,0,0
St. Lawrence,Massena 1,State Assembly,116,IND,John Byrne,8,6,0,2,0
St. Lawrence,Massena 2,State Assembly,116,IND,John Byrne,10,9,0,0,1
St. Lawrence,Massena 3,State Assembly,116,IND,John Byrne,13,9,2,0,2
St. Lawrence,Massena 4,State Assembly,116,IND,John Byrne,7,6,1,0,0
St. Lawrence,Massena 5,State Assembly,116,IND,John Byrne,10,9,1,0,0
St. Lawrence,Massena 6,State Assembly,116,IND,John Byrne,10,9,1,0,0
St. Lawrence,Massena 7,State Assembly,116,IND,John Byrne,11,10,1,0,0
St. Lawrence,Massena 8,State Assembly,116,IND,John Byrne,13,10,3,0,0
St. Lawrence,Morristown 1,State Assembly,116,IND,John Byrne,7,6,1,0,0
St. Lawrence,Morristown 2,State Assembly,116,IND,John Byrne,18,18,0,0,0
St. Lawrence,Oswegatchie 1,State Assembly,116,IND,John Byrne,13,11,2,0,0
St. Lawrence,Oswegatchie 2,State Assembly,116,IND,John Byrne,12,11,1,0,0
St. Lawrence,Oswegatchie 3,State Assembly,116,IND,John Byrne,5,5,0,0,0
