assembly_district,precinct,county,party,office,district,candidate,votes
77,57,Bronx,Republican,President,,Donald J. Trump,0
77,57,Bronx,Republican,President,,John R. Kasich,0
77,57,Bronx,Republican,President,,Ben Carson,0
77,57,Bronx,Republican,President,,Ted Cruz,0
77,58,Bronx,Republican,President,,Public Counter,5
77,58,Bronx,Republican,President,,Emergency,0
77,58,Bronx,Republican,President,,Absentee/Military,1
77,58,Bronx,Republican,President,,Federal,0
77,58,Bronx,Republican,President,,Affidavit,1
77,58,Bronx,Republican,President,,Donald J. Trump,3
77,58,Bronx,Republican,President,,John R. Kasich,3
77,58,Bronx,Republican,President,,Ben Carson,1
77,58,Bronx,Republican,President,,Ted Cruz,0
77,59,Bronx,Republican,President,,Public Counter,2
77,59,Bronx,Republican,President,,Emergency,0
77,59,Bronx,Republican,President,,Absentee/Military,0
77,59,Bronx,Republican,President,,Federal,0
77,59,Bronx,Republican,President,,Affidavit,0
77,59,Bronx,Republican,President,,Donald J. Trump,1
77,59,Bronx,Republican,President,,John R. Kasich,1
77,59,Bronx,Republican,President,,Ben Carson,0
77,59,Bronx,Republican,President,,Ted Cruz,0
77,60,Bronx,Republican,President,,Public Counter,3
77,60,Bronx,Republican,President,,Emergency,0
77,60,Bronx,Republican,President,,Absentee/Military,0
77,60,Bronx,Republican,President,,Federal,0
77,60,Bronx,Republican,President,,Affidavit,0
77,60,Bronx,Republican,President,,Donald J. Trump,1
77,60,Bronx,Republican,President,,John R. Kasich,2
77,60,Bronx,Republican,President,,Ben Carson,0
77,60,Bronx,Republican,President,,Ted Cruz,0
77,61,Bronx,Republican,President,,Public Counter,1
77,61,Bronx,Republican,President,,Emergency,0
77,61,Bronx,Republican,President,,Absentee/Military,0
77,61,Bronx,Republican,President,,Federal,0
77,61,Bronx,Republican,President,,Affidavit,0
77,61,Bronx,Republican,President,,Donald J. Trump,1
77,61,Bronx,Republican,President,,John R. Kasich,0
77,61,Bronx,Republican,President,,Ben Carson,0
77,61,Bronx,Republican,President,,Ted Cruz,0
77,62,Bronx,Republican,President,,Public Counter,3
77,62,Bronx,Republican,President,,Emergency,0
77,62,Bronx,Republican,President,,Absentee/Military,0
77,62,Bronx,Republican,President,,Federal,0
77,62,Bronx,Republican,President,,Affidavit,0
77,62,Bronx,Republican,President,,Donald J. Trump,2
77,62,Bronx,Republican,President,,John R. Kasich,0
77,62,Bronx,Republican,President,,Ben Carson,1
77,62,Bronx,Republican,President,,Ted Cruz,0
77,63,Bronx,Republican,President,,Public Counter,2
77,63,Bronx,Republican,President,,Emergency,0
77,63,Bronx,Republican,President,,Absentee/Military,0
77,63,Bronx,Republican,President,,Federal,0
77,63,Bronx,Republican,President,,Affidavit,0
77,63,Bronx,Republican,President,,Donald J. Trump,0
77,63,Bronx,Republican,President,,John R. Kasich,1
77,63,Bronx,Republican,President,,Ben Carson,0
77,63,Bronx,Republican,President,,Ted Cruz,0
77,64,Bronx,Republican,President,,Public Counter,1
77,64,Bronx,Republican,President,,Emergency,0
77,64,Bronx,Republican,President,,Absentee/Military,0
77,64,Bronx,Republican,President,,Federal,0
77,64,Bronx,Republican,President,,Affidavit,0
77,64,Bronx,Republican,President,,Donald J. Trump,1
77,64,Bronx,Republican,President,,John R. Kasich,0
77,64,Bronx,Republican,President,,Ben Carson,0
77,64,Bronx,Republican,President,,Ted Cruz,0
77,65,Bronx,Republican,President,,Public Counter,3
77,65,Bronx,Republican,President,,Emergency,0
77,65,Bronx,Republican,President,,Absentee/Military,0
77,65,Bronx,Republican,President,,Federal,0
77,65,Bronx,Republican,President,,Affidavit,0
77,65,Bronx,Republican,President,,Donald J. Trump,2
77,65,Bronx,Republican,President,,John R. Kasich,1
77,65,Bronx,Republican,President,,Ben Carson,0
77,65,Bronx,Republican,President,,Ted Cruz,0
77,66,Bronx,Republican,President,,Public Counter,0
77,66,Bronx,Republican,President,,Emergency,0
77,66,Bronx,Republican,President,,Absentee/Military,0
77,66,Bronx,Republican,President,,Federal,0
77,66,Bronx,Republican,President,,Affidavit,0
77,67,Bronx,Republican,President,,Public Counter,1
77,67,Bronx,Republican,President,,Emergency,0
77,67,Bronx,Republican,President,,Absentee/Military,0
77,67,Bronx,Republican,President,,Federal,0
77,67,Bronx,Republican,President,,Affidavit,0
77,67,Bronx,Republican,President,,Donald J. Trump,1
77,67,Bronx,Republican,President,,John R. Kasich,0
77,67,Bronx,Republican,President,,Ben Carson,0
77,67,Bronx,Republican,President,,Ted Cruz,0
77,68,Bronx,Republican,President,,Public Counter,0
77,68,Bronx,Republican,President,,Emergency,0
77,68,Bronx,Republican,President,,Absentee/Military,0
77,68,Bronx,Republican,President,,Federal,0
77,68,Bronx,Republican,President,,Affidavit,0
77,68,Bronx,Republican,President,,Donald J. Trump,0
77,68,Bronx,Republican,President,,John R. Kasich,0
77,68,Bronx,Republican,President,,Ben Carson,0
77,68,Bronx,Republican,President,,Ted Cruz,0
77,69,Bronx,Republican,President,,Public Counter,0
77,69,Bronx,Republican,President,,Emergency,0
77,69,Bronx,Republican,President,,Absentee/Military,0
77,69,Bronx,Republican,President,,Federal,0
77,69,Bronx,Republican,President,,Affidavit,0
77,70,Bronx,Republican,President,,Public Counter,0
77,70,Bronx,Republican,President,,Emergency,0
77,70,Bronx,Republican,President,,Absentee/Military,0
77,70,Bronx,Republican,President,,Federal,0
77,70,Bronx,Republican,President,,Affidavit,0
77,71,Bronx,Republican,President,,Public Counter,0
77,71,Bronx,Republican,President,,Emergency,0
77,71,Bronx,Republican,President,,Absentee/Military,0
77,71,Bronx,Republican,President,,Federal,0
77,71,Bronx,Republican,President,,Affidavit,0
77,71,Bronx,Republican,President,,Donald J. Trump,0
77,71,Bronx,Republican,President,,John R. Kasich,0
77,71,Bronx,Republican,President,,Ben Carson,0
77,71,Bronx,Republican,President,,Ted Cruz,0
77,72,Bronx,Republican,President,,Public Counter,2
77,72,Bronx,Republican,President,,Emergency,0
77,72,Bronx,Republican,President,,Absentee/Military,0
77,72,Bronx,Republican,President,,Federal,0
77,72,Bronx,Republican,President,,Affidavit,1
77,72,Bronx,Republican,President,,Donald J. Trump,2
77,72,Bronx,Republican,President,,John R. Kasich,0
77,72,Bronx,Republican,President,,Ben Carson,0
77,72,Bronx,Republican,President,,Ted Cruz,1
77,73,Bronx,Republican,President,,Public Counter,0
77,73,Bronx,Republican,President,,Emergency,0
77,73,Bronx,Republican,President,,Absentee/Military,0
77,73,Bronx,Republican,President,,Federal,0
77,73,Bronx,Republican,President,,Affidavit,0
77,74,Bronx,Republican,President,,Public Counter,1
77,74,Bronx,Republican,President,,Emergency,0
77,74,Bronx,Republican,President,,Absentee/Military,1
77,74,Bronx,Republican,President,,Federal,0
77,74,Bronx,Republican,President,,Affidavit,0
77,74,Bronx,Republican,President,,Donald J. Trump,0
77,74,Bronx,Republican,President,,John R. Kasich,1
77,74,Bronx,Republican,President,,Ben Carson,1
77,74,Bronx,Republican,President,,Ted Cruz,0
77,75,Bronx,Republican,President,,Public Counter,2
77,75,Bronx,Republican,President,,Emergency,0
77,75,Bronx,Republican,President,,Absentee/Military,0
77,75,Bronx,Republican,President,,Federal,0
77,75,Bronx,Republican,President,,Affidavit,0
77,75,Bronx,Republican,President,,Donald J. Trump,1
77,75,Bronx,Republican,President,,John R. Kasich,0
77,75,Bronx,Republican,President,,Ben Carson,0
77,75,Bronx,Republican,President,,Ted Cruz,1
77,76,Bronx,Republican,President,,Public Counter,1
77,76,Bronx,Republican,President,,Emergency,0
77,76,Bronx,Republican,President,,Absentee/Military,0
77,76,Bronx,Republican,President,,Federal,0
77,76,Bronx,Republican,President,,Affidavit,0
77,76,Bronx,Republican,President,,Donald J. Trump,0
77,76,Bronx,Republican,President,,John R. Kasich,1
77,76,Bronx,Republican,President,,Ben Carson,0
77,76,Bronx,Republican,President,,Ted Cruz,0
77,77,Bronx,Republican,President,,Public Counter,0
77,77,Bronx,Republican,President,,Emergency,0
77,77,Bronx,Republican,President,,Absentee/Military,0
77,77,Bronx,Republican,President,,Federal,0
77,77,Bronx,Republican,President,,Affidavit,0
77,77,Bronx,Republican,President,,Donald J. Trump,0
77,77,Bronx,Republican,President,,John R. Kasich,0
77,77,Bronx,Republican,President,,Ben Carson,0
77,77,Bronx,Republican,President,,Ted Cruz,0
78,1,Bronx,Republican,President,,Public Counter,3
78,1,Bronx,Republican,President,,Emergency,0
78,1,Bronx,Republican,President,,Absentee/Military,0
78,1,Bronx,Republican,President,,Federal,0
78,1,Bronx,Republican,President,,Affidavit,0
78,1,Bronx,Republican,President,,Donald J. Trump,1
78,1,Bronx,Republican,President,,John R. Kasich,0
78,1,Bronx,Republican,President,,Ben Carson,0
78,1,Bronx,Republican,President,,Ted Cruz,1
78,2,Bronx,Republican,President,,Public Counter,0
78,2,Bronx,Republican,President,,Emergency,0
78,2,Bronx,Republican,President,,Absentee/Military,0
78,2,Bronx,Republican,President,,Federal,0
78,2,Bronx,Republican,President,,Affidavit,0
78,2,Bronx,Republican,President,,Donald J. Trump,0
78,2,Bronx,Republican,President,,John R. Kasich,0
78,2,Bronx,Republican,President,,Ben Carson,0
78,2,Bronx,Republican,President,,Ted Cruz,0
78,3,Bronx,Republican,President,,Public Counter,6
78,3,Bronx,Republican,President,,Emergency,0
78,3,Bronx,Republican,President,,Absentee/Military,0
78,3,Bronx,Republican,President,,Federal,0
78,3,Bronx,Republican,President,,Affidavit,1
78,3,Bronx,Republican,President,,Donald J. Trump,5
78,3,Bronx,Republican,President,,John R. Kasich,0
78,3,Bronx,Republican,President,,Ben Carson,0
78,3,Bronx,Republican,President,,Ted Cruz,2
78,4,Bronx,Republican,President,,Public Counter,5
78,4,Bronx,Republican,President,,Emergency,0
78,4,Bronx,Republican,President,,Absentee/Military,1
78,4,Bronx,Republican,President,,Federal,0
78,4,Bronx,Republican,President,,Affidavit,0
78,4,Bronx,Republican,President,,Donald J. Trump,4
78,4,Bronx,Republican,President,,John R. Kasich,0
78,4,Bronx,Republican,President,,Ben Carson,0
78,4,Bronx,Republican,President,,Ted Cruz,1
78,5,Bronx,Republican,President,,Public Counter,6
78,5,Bronx,Republican,President,,Emergency,0
78,5,Bronx,Republican,President,,Absentee/Military,1
78,5,Bronx,Republican,President,,Federal,0
78,5,Bronx,Republican,President,,Affidavit,0
78,5,Bronx,Republican,President,,Donald J. Trump,2
78,5,Bronx,Republican,President,,John R. Kasich,0
78,5,Bronx,Republican,President,,Ben Carson,1
78,5,Bronx,Republican,President,,Ted Cruz,2
78,6,Bronx,Republican,President,,Public Counter,19
78,6,Bronx,Republican,President,,Emergency,0
78,6,Bronx,Republican,President,,Absentee/Military,1
78,6,Bronx,Republican,President,,Federal,0
78,6,Bronx,Republican,President,,Affidavit,0
78,6,Bronx,Republican,President,,Donald J. Trump,14
78,6,Bronx,Republican,President,,John R. Kasich,1
78,6,Bronx,Republican,President,,Ben Carson,0
78,6,Bronx,Republican,President,,Ted Cruz,5
78,7,Bronx,Republican,President,,Public Counter,2
78,7,Bronx,Republican,President,,Emergency,0
78,7,Bronx,Republican,President,,Absentee/Military,0
78,7,Bronx,Republican,President,,Federal,0
78,7,Bronx,Republican,President,,Affidavit,0
78,7,Bronx,Republican,President,,Donald J. Trump,2
78,7,Bronx,Republican,President,,John R. Kasich,0
78,7,Bronx,Republican,President,,Ben Carson,0
78,7,Bronx,Republican,President,,Ted Cruz,0
78,8,Bronx,Republican,President,,Public Counter,9
78,8,Bronx,Republican,President,,Emergency,0
78,8,Bronx,Republican,President,,Absentee/Military,0
78,8,Bronx,Republican,President,,Federal,0
78,8,Bronx,Republican,President,,Affidavit,0
78,8,Bronx,Republican,President,,Donald J. Trump,7
78,8,Bronx,Republican,President,,John R. Kasich,0
78,8,Bronx,Republican,President,,Ben Carson,1
78,8,Bronx,Republican,President,,Ted Cruz,1
78,9,Bronx,Republican,President,,Public Counter,4
78,9,Bronx,Republican,President,,Emergency,0
78,9,Bronx,Republican,President,,Absentee/Military,0
78,9,Bronx,Republican,President,,Federal,0
78,9,Bronx,Republican,President,,Affidavit,0
78,9,Bronx,Republican,President,,Donald J. Trump,3
78,9,Bronx,Republican,President,,John R. Kasich,1
78,9,Bronx,Republican,President,,Ben Carson,0
78,9,Bronx,Republican,President,,Ted Cruz,0
78,10,Bronx,Republican,President,,Public Counter,0
78,10,Bronx,Republican,President,,Emergency,0
78,10,Bronx,Republican,President,,Absentee/Military,0
78,10,Bronx,Republican,President,,Federal,0
78,10,Bronx,Republican,President,,Affidavit,0
78,10,Bronx,Republican,President,,Donald J. Trump,0
78,10,Bronx,Republican,President,,John R. Kasich,0
78,10,Bronx,Republican,President,,Ben Carson,0
78,10,Bronx,Republican,President,,Ted Cruz,0
78,11,Bronx,Republican,President,,Public Counter,1
78,11,Bronx,Republican,President,,Emergency,0
78,11,Bronx,Republican,President,,Absentee/Military,0
78,11,Bronx,Republican,President,,Federal,0
78,11,Bronx,Republican,President,,Affidavit,0
78,11,Bronx,Republican,President,,Donald J. Trump,1
78,11,Bronx,Republican,President,,John R. Kasich,0
78,11,Bronx,Republican,President,,Ben Carson,0
78,11,Bronx,Republican,President,,Ted Cruz,0
78,12,Bronx,Republican,President,,Public Counter,1
78,12,Bronx,Republican,President,,Emergency,0
78,12,Bronx,Republican,President,,Absentee/Military,0
78,12,Bronx,Republican,President,,Federal,0
78,12,Bronx,Republican,President,,Affidavit,1
78,12,Bronx,Republican,President,,Donald J. Trump,2
78,12,Bronx,Republican,President,,John R. Kasich,0
78,12,Bronx,Republican,President,,Ben Carson,0
78,12,Bronx,Republican,President,,Ted Cruz,0
78,13,Bronx,Republican,President,,Public Counter,8
78,13,Bronx,Republican,President,,Emergency,0
78,13,Bronx,Republican,President,,Absentee/Military,0
78,13,Bronx,Republican,President,,Federal,0
78,13,Bronx,Republican,President,,Affidavit,0
78,13,Bronx,Republican,President,,Donald J. Trump,7
78,13,Bronx,Republican,President,,John R. Kasich,1
78,13,Bronx,Republican,President,,Ben Carson,0
78,13,Bronx,Republican,President,,Ted Cruz,0
78,14,Bronx,Republican,President,,Public Counter,1
78,14,Bronx,Republican,President,,Emergency,0
78,14,Bronx,Republican,President,,Absentee/Military,0
78,14,Bronx,Republican,President,,Federal,0
78,14,Bronx,Republican,President,,Affidavit,0
78,14,Bronx,Republican,President,,Donald J. Trump,0
78,14,Bronx,Republican,President,,John R. Kasich,0
78,14,Bronx,Republican,President,,Ben Carson,0
78,14,Bronx,Republican,President,,Ted Cruz,1
78,15,Bronx,Republican,President,,Public Counter,3
78,15,Bronx,Republican,President,,Emergency,0
78,15,Bronx,Republican,President,,Absentee/Military,3
78,15,Bronx,Republican,President,,Federal,0
78,15,Bronx,Republican,President,,Affidavit,0
78,15,Bronx,Republican,President,,Donald J. Trump,4
78,15,Bronx,Republican,President,,John R. Kasich,0
78,15,Bronx,Republican,President,,Ben Carson,0
78,15,Bronx,Republican,President,,Ted Cruz,2
78,16,Bronx,Republican,President,,Public Counter,5
78,16,Bronx,Republican,President,,Emergency,0
78,16,Bronx,Republican,President,,Absentee/Military,0
78,16,Bronx,Republican,President,,Federal,1
78,16,Bronx,Republican,President,,Affidavit,0
78,16,Bronx,Republican,President,,Donald J. Trump,3
78,16,Bronx,Republican,President,,John R. Kasich,1
78,16,Bronx,Republican,President,,Ben Carson,1
78,16,Bronx,Republican,President,,Ted Cruz,1
78,17,Bronx,Republican,President,,Public Counter,4
78,17,Bronx,Republican,President,,Emergency,0
78,17,Bronx,Republican,President,,Absentee/Military,0
78,17,Bronx,Republican,President,,Federal,0
78,17,Bronx,Republican,President,,Affidavit,1
78,17,Bronx,Republican,President,,Donald J. Trump,2
78,17,Bronx,Republican,President,,John R. Kasich,3
78,17,Bronx,Republican,President,,Ben Carson,0
78,17,Bronx,Republican,President,,Ted Cruz,0
78,18,Bronx,Republican,President,,Public Counter,0
78,18,Bronx,Republican,President,,Emergency,0
78,18,Bronx,Republican,President,,Absentee/Military,1
78,18,Bronx,Republican,President,,Federal,0
78,18,Bronx,Republican,President,,Affidavit,0
78,18,Bronx,Republican,President,,Donald J. Trump,1
78,18,Bronx,Republican,President,,John R. Kasich,0
78,18,Bronx,Republican,President,,Ben Carson,0
78,18,Bronx,Republican,President,,Ted Cruz,0
78,19,Bronx,Republican,President,,Public Counter,4
78,19,Bronx,Republican,President,,Emergency,0
78,19,Bronx,Republican,President,,Absentee/Military,0
78,19,Bronx,Republican,President,,Federal,0
78,19,Bronx,Republican,President,,Affidavit,1
78,19,Bronx,Republican,President,,Donald J. Trump,4
78,19,Bronx,Republican,President,,John R. Kasich,0
78,19,Bronx,Republican,President,,Ben Carson,0
78,19,Bronx,Republican,President,,Ted Cruz,1
78,20,Bronx,Republican,President,,Public Counter,4
78,20,Bronx,Republican,President,,Emergency,0
78,20,Bronx,Republican,President,,Absentee/Military,0
78,20,Bronx,Republican,President,,Federal,0
78,20,Bronx,Republican,President,,Affidavit,0
78,20,Bronx,Republican,President,,Donald J. Trump,2
78,20,Bronx,Republican,President,,John R. Kasich,1
78,20,Bronx,Republican,President,,Ben Carson,0
78,20,Bronx,Republican,President,,Ted Cruz,1
78,21,Bronx,Republican,President,,Public Counter,7
78,21,Bronx,Republican,President,,Emergency,0
78,21,Bronx,Republican,President,,Absentee/Military,0
