county,precinct,office,district,party,candidate,votes,ElectionDayVotes,AbsenteeAffidavit
Columbia,Stockport-1,State Senate,43,Conservative,KATHLEEN A MARCHIONE,46,40,6
Columbia,Stockport-1,State Senate,43,Independence,KATHLEEN A MARCHIONE,31,30,1
Columbia,Stockport-2,State Senate,43,Reform Party,KATHLEEN A MARCHIONE,4,3,1
Columbia,Stockport-2,State Senate,43,Republican,KATHLEEN A MARCHIONE,315,299,16
Columbia,Stockport-2,State Senate,43,Conservative,KATHLEEN A MARCHIONE,53,52,1
Columbia,Stockport-2,State Senate,43,Independence,KATHLEEN A MARCHIONE,21,21,0
Columbia,Stuyvesant-1,State Senate,43,Reform Party,KATHLEEN A MARCHIONE,1,1,0
Columbia,Stuyvesant-1,State Senate,43,Republican,KATHLEEN A MARCHIONE,211,197,14
Columbia,Stuyvesant-1,State Senate,43,Conservative,KATHLEEN A MARCHIONE,50,48,2
Columbia,Stuyvesant-1,State Senate,43,Independence,KATHLEEN A MARCHIONE,14,13,1
Columbia,Stuyvesant-2,State Senate,43,Reform Party,KATHLEEN A MARCHIONE,1,1,0
Columbia,Stuyvesant-2,State Senate,43,Republican,KATHLEEN A MARCHIONE,237,221,16
Columbia,Stuyvesant-2,State Senate,43,Conservative,KATHLEEN A MARCHIONE,44,39,5
Columbia,Stuyvesant-2,State Senate,43,Independence,KATHLEEN A MARCHIONE,24,22,2
Columbia,Hudson 1-1,State Senate,43,Reform Party,KATHLEEN A MARCHIONE,0,0,0
Columbia,Hudson 1-1,State Senate,43,Republican,KATHLEEN A MARCHIONE,37,33,4
Columbia,Hudson 1-1,State Senate,43,Conservative,KATHLEEN A MARCHIONE,7,5,2
Columbia,Hudson 1-1,State Senate,43,Independence,KATHLEEN A MARCHIONE,8,7,1
Columbia,Hudson 2-1,State Senate,43,Reform Party,KATHLEEN A MARCHIONE,1,1,0
Columbia,Hudson 2-1,State Senate,43,Republican,KATHLEEN A MARCHIONE,52,38,14
Columbia,Hudson 2-1,State Senate,43,Conservative,KATHLEEN A MARCHIONE,16,15,1
Columbia,Hudson 2-1,State Senate,43,Independence,KATHLEEN A MARCHIONE,9,7,2
Columbia,Hudson 3-1,State Senate,43,Reform Party,KATHLEEN A MARCHIONE,1,1,0
Columbia,Hudson 3-1,State Senate,43,Republican,KATHLEEN A MARCHIONE,90,86,4
Columbia,Hudson 3-1,State Senate,43,Conservative,KATHLEEN A MARCHIONE,15,14,1
Columbia,Hudson 3-1,State Senate,43,Independence,KATHLEEN A MARCHIONE,16,12,4
Columbia,Hudson 4-1,State Senate,43,Reform Party,KATHLEEN A MARCHIONE,0,0,0
Columbia,Hudson 4-1,State Senate,43,Republican,KATHLEEN A MARCHIONE,72,46,26
Columbia,Hudson 4-1,State Senate,43,Conservative,KATHLEEN A MARCHIONE,14,10,4
Columbia,Hudson 4-1,State Senate,43,Independence,KATHLEEN A MARCHIONE,10,8,2
Columbia,Hudson 5-1,State Senate,43,Reform Party,KATHLEEN A MARCHIONE,0,0,0
Columbia,Hudson 5-1,State Senate,43,Republican,KATHLEEN A MARCHIONE,149,137,12
Columbia,Hudson 5-1,State Senate,43,Conservative,KATHLEEN A MARCHIONE,27,22,5
Columbia,Hudson 5-1,State Senate,43,Independence,KATHLEEN A MARCHIONE,25,20,5
Columbia,Hudson 5-2,State Senate,43,Reform Party,KATHLEEN A MARCHIONE,3,3,0
Columbia,Hudson 5-2,State Senate,43,Republican,KATHLEEN A MARCHIONE,162,151,11
Columbia,Hudson 5-2,State Senate,43,Conservative,KATHLEEN A MARCHIONE,23,22,1
Columbia,Hudson 5-2,State Senate,43,Independence,KATHLEEN A MARCHIONE,18,16,2
Columbia,Ancram-1,State Senate,43,,Scatterings,0,0,0
Columbia,Ancram-2,State Senate,43,,Scatterings,0,0,0
Columbia,Clermont-1,State Senate,43,,Scatterings,0,0,0
Columbia,Copake-1,State Senate,43,,Scatterings,0,0,0
Columbia,Copake-2,State Senate,43,,Scatterings,0,0,0
Columbia,Gallatin-1,State Senate,43,,Scatterings,0,0,0
Columbia,Germantown-1,State Senate,43,,Scatterings,0,0,0
Columbia,Germantown-2,State Senate,43,,Scatterings,1,1,0
Columbia,Ghent-1,State Senate,43,,Scatterings,0,0,0
Columbia,Ghent-2,State Senate,43,,Scatterings,2,2,0
Columbia,Ghent-3,State Senate,43,,Scatterings,0,0,0
Columbia,Livingston-1,State Senate,43,,Scatterings,0,0,0
Columbia,Livingston-2,State Senate,43,,Scatterings,0,0,0
Columbia,Taghkanic-1,State Senate,43,,Scatterings,0,0,0
Columbia,Austerlitz-1,State Senate,43,,Scatterings,0,0,0
Columbia,Austerlitz-2,State Senate,43,,Scatterings,0,0,0
Columbia,Canaan-1,State Senate,43,,Scatterings,0,0,0
Columbia,Canaan-2,State Senate,43,,Scatterings,0,0,0
Columbia,Hillsdale-1,State Senate,43,,Scatterings,1,1,0
Columbia,Hillsdale-2,State Senate,43,,Scatterings,0,0,0
Columbia,New Lebanon-1,State Senate,43,,Scatterings,0,0,0
Columbia,New Lebanon-2,State Senate,43,,Scatterings,0,0,0
Columbia,Chatham-1,State Senate,43,,Scatterings,0,0,0
Columbia,Chatham-2,State Senate,43,,Scatterings,0,0,0
Columbia,Chatham-3,State Senate,43,,Scatterings,1,1,0
Columbia,Claverack-1,State Senate,43,,Scatterings,2,2,0
Columbia,Claverack-2,State Senate,43,,Scatterings,0,0,0
Columbia,Claverack-3,State Senate,43,,Scatterings,0,0,0
Columbia,Claverack-4,State Senate,43,,Scatterings,1,1,0
Columbia,Claverack-5,State Senate,43,,Scatterings,0,0,0
Columbia,Greenport-1,State Senate,43,,Scatterings,0,0,0
Columbia,Greenport-2,State Senate,43,,Scatterings,0,0,0
Columbia,Greenport-3,State Senate,43,,Scatterings,0,0,0
Columbia,Kinderhook-1,State Senate,43,,Scatterings,0,0,0
Columbia,Kinderhook-2,State Senate,43,,Scatterings,1,0,1
Columbia,Kinderhook-3,State Senate,43,,Scatterings,0,0,0
Columbia,Kinderhook-4,State Senate,43,,Scatterings,0,0,0
Columbia,Kinderhook-5,State Senate,43,,Scatterings,2,2,0
Columbia,Kinderhook-6,State Senate,43,,Scatterings,0,0,0
Columbia,Kinderhook-7,State Senate,43,,Scatterings,1,1,0
Columbia,Kinderhook-8,State Senate,43,,Scatterings,0,0,0
Columbia,Stockport-1,State Senate,43,,Scatterings,1,1,0
Columbia,Stockport-2,State Senate,43,,Scatterings,0,0,0
Columbia,Stuyvesant-1,State Senate,43,,Scatterings,0,0,0
Columbia,Stuyvesant-2,State Senate,43,,Scatterings,0,0,0
Columbia,Hudson 1-1,State Senate,43,,Scatterings,0,0,0
Columbia,Hudson 2-1,State Senate,43,,Scatterings,0,0,0
Columbia,Hudson 3-1,State Senate,43,,Scatterings,0,0,0
Columbia,Hudson 4-1,State Senate,43,,Scatterings,0,0,0
Columbia,Hudson 5-1,State Senate,43,,Scatterings,0,0,0
Columbia,Hudson 5-2,State Senate,43,,Scatterings,0,0,0
Columbia,Ancram-1,State Senate,43,Democratic,SHAUN P FRANCIS,132,103,29
Columbia,Ancram-1,State Senate,43,Working Families,SHAUN P FRANCIS,11,11,0
Columbia,Ancram-2,State Senate,43,Democratic,SHAUN P FRANCIS,114,86,28
Columbia,Ancram-2,State Senate,43,Working Families,SHAUN P FRANCIS,10,9,1
Columbia,Clermont-1,State Senate,43,Democratic,SHAUN P FRANCIS,288,261,27
Columbia,Clermont-1,State Senate,43,Working Families,SHAUN P FRANCIS,26,23,3
Columbia,Copake-1,State Senate,43,Democratic,SHAUN P FRANCIS,312,233,79
Columbia,Copake-1,State Senate,43,Working Families,SHAUN P FRANCIS,21,20,1
Columbia,Copake-2,State Senate,43,Democratic,SHAUN P FRANCIS,264,204,60
Columbia,Copake-2,State Senate,43,Working Families,SHAUN P FRANCIS,25,22,3
Columbia,Gallatin-1,State Senate,43,Democratic,SHAUN P FRANCIS,243,211,32
Columbia,Gallatin-1,State Senate,43,Working Families,SHAUN P FRANCIS,19,16,3
Columbia,Germantown-1,State Senate,43,Democratic,SHAUN P FRANCIS,207,184,23
Columbia,Germantown-1,State Senate,43,Working Families,SHAUN P FRANCIS,25,21,4
Columbia,Germantown-2,State Senate,43,Democratic,SHAUN P FRANCIS,195,167,28
Columbia,Germantown-2,State Senate,43,Working Families,SHAUN P FRANCIS,16,14,2
Columbia,Ghent-1,State Senate,43,Democratic,SHAUN P FRANCIS,305,270,35
Columbia,Ghent-1,State Senate,43,Working Families,SHAUN P FRANCIS,38,37,1
Columbia,Ghent-2,State Senate,43,Democratic,SHAUN P FRANCIS,344,290,54
Columbia,Ghent-2,State Senate,43,Working Families,SHAUN P FRANCIS,36,30,6
Columbia,Ghent-3,State Senate,43,Democratic,SHAUN P FRANCIS,257,205,52
Columbia,Ghent-3,State Senate,43,Working Families,SHAUN P FRANCIS,20,20,0
Columbia,Livingston-1,State Senate,43,Democratic,SHAUN P FRANCIS,228,205,23
Columbia,Livingston-1,State Senate,43,Working Families,SHAUN P FRANCIS,33,27,6
Columbia,Livingston-2,State Senate,43,Democratic,SHAUN P FRANCIS,170,148,22
Columbia,Livingston-2,State Senate,43,Working Families,SHAUN P FRANCIS,17,17,0
Columbia,Taghkanic-1,State Senate,43,Democratic,SHAUN P FRANCIS,258,181,77
Columbia,Taghkanic-1,State Senate,43,Working Families,SHAUN P FRANCIS,24,19,5
Columbia,Austerlitz-1,State Senate,43,Democratic,SHAUN P FRANCIS,222,186,36
Columbia,Austerlitz-1,State Senate,43,Working Families,SHAUN P FRANCIS,22,21,1
Columbia,Austerlitz-2,State Senate,43,Democratic,SHAUN P FRANCIS,236,184,52
Columbia,Austerlitz-2,State Senate,43,Working Families,SHAUN P FRANCIS,20,18,2
Columbia,Canaan-1,State Senate,43,Democratic,SHAUN P FRANCIS,250,216,34
Columbia,Canaan-1,State Senate,43,Working Families,SHAUN P FRANCIS,30,24,6
Columbia,Canaan-2,State Senate,43,Democratic,SHAUN P FRANCIS,181,157,24
Columbia,Canaan-2,State Senate,43,Working Families,SHAUN P FRANCIS,24,24,0
Columbia,Hillsdale-1,State Senate,43,Democratic,SHAUN P FRANCIS,201,164,37
Columbia,Hillsdale-1,State Senate,43,Working Families,SHAUN P FRANCIS,29,24,5
Columbia,Hillsdale-2,State Senate,43,Democratic,SHAUN P FRANCIS,213,169,44
Columbia,Hillsdale-2,State Senate,43,Working Families,SHAUN P FRANCIS,18,17,1
Columbia,New Lebanon-1,State Senate,43,Democratic,SHAUN P FRANCIS,225,200,25
Columbia,New Lebanon-1,State Senate,43,Working Families,SHAUN P FRANCIS,15,15,0
Columbia,New Lebanon-2,State Senate,43,Democratic,SHAUN P FRANCIS,218,188,30
Columbia,New Lebanon-2,State Senate,43,Working Families,SHAUN P FRANCIS,20,19,1
Columbia,Chatham-1,State Senate,43,Democratic,SHAUN P FRANCIS,347,303,44
Columbia,Chatham-1,State Senate,43,Working Families,SHAUN P FRANCIS,45,45,0
Columbia,Chatham-2,State Senate,43,Democratic,SHAUN P FRANCIS,263,235,28
Columbia,Chatham-2,State Senate,43,Working Families,SHAUN P FRANCIS,28,26,2
Columbia,Chatham-3,State Senate,43,Democratic,SHAUN P FRANCIS,349,319,30
Columbia,Chatham-3,State Senate,43,Working Families,SHAUN P FRANCIS,43,40,3
Columbia,Claverack-1,State Senate,43,Democratic,SHAUN P FRANCIS,114,93,21
Columbia,Claverack-1,State Senate,43,Working Families,SHAUN P FRANCIS,10,10,0
Columbia,Claverack-2,State Senate,43,Democratic,SHAUN P FRANCIS,197,158,39
Columbia,Claverack-2,State Senate,43,Working Families,SHAUN P FRANCIS,18,12,6
Columbia,Claverack-3,State Senate,43,Democratic,SHAUN P FRANCIS,169,143,26
Columbia,Claverack-3,State Senate,43,Working Families,SHAUN P FRANCIS,13,12,1
Columbia,Claverack-4,State Senate,43,Democratic,SHAUN P FRANCIS,209,175,34
Columbia,Claverack-4,State Senate,43,Working Families,SHAUN P FRANCIS,30,27,3
Columbia,Claverack-5,State Senate,43,Democratic,SHAUN P FRANCIS,105,91,14
Columbia,Claverack-5,State Senate,43,Working Families,SHAUN P FRANCIS,12,9,3
Columbia,Greenport-1,State Senate,43,Democratic,SHAUN P FRANCIS,190,182,8
Columbia,Greenport-1,State Senate,43,Working Families,SHAUN P FRANCIS,14,13,1
Columbia,Greenport-2,State Senate,43,Democratic,SHAUN P FRANCIS,186,145,41
Columbia,Greenport-2,State Senate,43,Working Families,SHAUN P FRANCIS,10,10,0
Columbia,Greenport-3,State Senate,43,Democratic,SHAUN P FRANCIS,162,148,14
Columbia,Greenport-3,State Senate,43,Working Families,SHAUN P FRANCIS,13,13,0
Columbia,Kinderhook-1,State Senate,43,Democratic,SHAUN P FRANCIS,204,180,24
Columbia,Kinderhook-1,State Senate,43,Working Families,SHAUN P FRANCIS,21,20,1
Columbia,Kinderhook-2,State Senate,43,Democratic,SHAUN P FRANCIS,191,170,21
Columbia,Kinderhook-2,State Senate,43,Working Families,SHAUN P FRANCIS,16,16,0
Columbia,Kinderhook-3,State Senate,43,Democratic,SHAUN P FRANCIS,189,158,31
Columbia,Kinderhook-3,State Senate,43,Working Families,SHAUN P FRANCIS,25,25,0
Columbia,Kinderhook-4,State Senate,43,Democratic,SHAUN P FRANCIS,173,164,9
Columbia,Kinderhook-4,State Senate,43,Working Families,SHAUN P FRANCIS,18,17,1
Columbia,Kinderhook-5,State Senate,43,Democratic,SHAUN P FRANCIS,214,193,21
Columbia,Kinderhook-5,State Senate,43,Working Families,SHAUN P FRANCIS,16,16,0
Columbia,Kinderhook-6,State Senate,43,Democratic,SHAUN P FRANCIS,123,109,14
Columbia,Kinderhook-6,State Senate,43,Working Families,SHAUN P FRANCIS,12,12,0
Columbia,Kinderhook-7,State Senate,43,Democratic,SHAUN P FRANCIS,168,150,18
Columbia,Kinderhook-7,State Senate,43,Working Families,SHAUN P FRANCIS,22,22,0
Columbia,Kinderhook-8,State Senate,43,Democratic,SHAUN P FRANCIS,180,168,12
Columbia,Kinderhook-8,State Senate,43,Working Families,SHAUN P FRANCIS,21,20,1
Columbia,Stockport-1,State Senate,43,Democratic,SHAUN P FRANCIS,137,121,16
Columbia,Stockport-1,State Senate,43,Working Families,SHAUN P FRANCIS,13,13,0
Columbia,Stockport-2,State Senate,43,Democratic,SHAUN P FRANCIS,151,129,22
Columbia,Stockport-2,State Senate,43,Working Families,SHAUN P FRANCIS,12,11,1
Columbia,Stuyvesant-1,State Senate,43,Democratic,SHAUN P FRANCIS,144,140,4
Columbia,Stuyvesant-1,State Senate,43,Working Families,SHAUN P FRANCIS,15,15,0
Columbia,Stuyvesant-2,State Senate,43,Democratic,SHAUN P FRANCIS,194,168,26
Columbia,Stuyvesant-2,State Senate,43,Working Families,SHAUN P FRANCIS,25,23,2
Columbia,Hudson 1-1,State Senate,43,Democratic,SHAUN P FRANCIS,174,158,16
Columbia,Hudson 1-1,State Senate,43,Working Families,SHAUN P FRANCIS,20,20,0
Columbia,Hudson 2-1,State Senate,43,Democratic,SHAUN P FRANCIS,329,291,38
Columbia,Hudson 2-1,State Senate,43,Working Families,SHAUN P FRANCIS,18,17,1
Columbia,Hudson 3-1,State Senate,43,Democratic,SHAUN P FRANCIS,346,283,63
Columbia,Hudson 3-1,State Senate,43,Working Families,SHAUN P FRANCIS,36,32,4
Columbia,Hudson 4-1,State Senate,43,Democratic,SHAUN P FRANCIS,210,169,41
Columbia,Hudson 4-1,State Senate,43,Working Families,SHAUN P FRANCIS,21,18,3
Columbia,Hudson 5-1,State Senate,43,Democratic,SHAUN P FRANCIS,243,215,28
Columbia,Hudson 5-1,State Senate,43,Working Families,SHAUN P FRANCIS,29,24,5
Columbia,Hudson 5-2,State Senate,43,Democratic,SHAUN P FRANCIS,218,197,21
Columbia,Hudson 5-2,State Senate,43,Working Families,SHAUN P FRANCIS,20,14,6
Columbia,Ancram-1,State Senate,43,,Voids,0,0,0
Columbia,Ancram-2,State Senate,43,,Voids,2,0,2
Columbia,Clermont-1,State Senate,43,,Voids,0,0,0
Columbia,Copake-1,State Senate,43,,Voids,0,0,0
Columbia,Copake-2,State Senate,43,,Voids,1,0,1
Columbia,Gallatin-1,State Senate,43,,Voids,0,0,0
Columbia,Germantown-1,State Senate,43,,Voids,0,0,0
Columbia,Germantown-2,State Senate,43,,Voids,1,1,0
Columbia,Ghent-1,State Senate,43,,Voids,0,0,0
Columbia,Ghent-2,State Senate,43,,Voids,0,0,0
Columbia,Ghent-3,State Senate,43,,Voids,1,1,0
Columbia,Livingston-1,State Senate,43,,Voids,1,1,0
Columbia,Livingston-2,State Senate,43,,Voids,1,1,0
Columbia,Taghkanic-1,State Senate,43,,Voids,0,0,0
Columbia,Austerlitz-1,State Senate,43,,Voids,1,1,0
Columbia,Austerlitz-2,State Senate,43,,Voids,0,0,0
Columbia,Canaan-1,State Senate,43,,Voids,0,0,0
Columbia,Canaan-2,State Senate,43,,Voids,1,1,0
Columbia,Hillsdale-1,State Senate,43,,Voids,0,0,0
Columbia,Hillsdale-2,State Senate,43,,Voids,0,0,0
Columbia,New Lebanon-1,State Senate,43,,Voids,0,0,0
Columbia,New Lebanon-2,State Senate,43,,Voids,1,0,1
Columbia,Chatham-1,State Senate,43,,Voids,0,0,0
Columbia,Chatham-2,State Senate,43,,Voids,0,0,0
Columbia,Chatham-3,State Senate,43,,Voids,0,0,0
Columbia,Claverack-1,State Senate,43,,Voids,2,1,1
Columbia,Claverack-2,State Senate,43,,Voids,0,0,0
Columbia,Claverack-3,State Senate,43,,Voids,0,0,0
Columbia,Claverack-4,State Senate,43,,Voids,0,0,0
Columbia,Claverack-5,State Senate,43,,Voids,0,0,0
Columbia,Greenport-1,State Senate,43,,Voids,1,1,0
Columbia,Greenport-2,State Senate,43,,Voids,0,0,0
Columbia,Greenport-3,State Senate,43,,Voids,2,0,2
Columbia,Kinderhook-1,State Senate,43,,Voids,0,0,0
Columbia,Kinderhook-2,State Senate,43,,Voids,0,0,0
Columbia,Kinderhook-3,State Senate,43,,Voids,2,0,2
Columbia,Kinderhook-4,State Senate,43,,Voids,0,0,0
Columbia,Kinderhook-5,State Senate,43,,Voids,0,0,0
Columbia,Kinderhook-6,State Senate,43,,Voids,1,1,0
Columbia,Kinderhook-7,State Senate,43,,Voids,0,0,0
Columbia,Kinderhook-8,State Senate,43,,Voids,0,0,0
Columbia,Stockport-1,State Senate,43,,Voids,0,0,0
Columbia,Stockport-2,State Senate,43,,Voids,0,0,0
Columbia,Stuyvesant-1,State Senate,43,,Voids,0,0,0
Columbia,Stuyvesant-2,State Senate,43,,Voids,0,0,0
Columbia,Hudson 1-1,State Senate,43,,Voids,0,0,0
Columbia,Hudson 2-1,State Senate,43,,Voids,0,0,0
Columbia,Hudson 3-1,State Senate,43,,Voids,0,0,0
Columbia,Hudson 4-1,State Senate,43,,Voids,2,1,1
Columbia,Hudson 5-1,State Senate,43,,Voids,0,0,0
Columbia,Hudson 5-2,State Senate,43,,Voids,0,0,0
Columbia,Ancram-1,U.S. Senate,,Libertarian,ALEX MERCED,0,0,0
Columbia,Ancram-2,U.S. Senate,,Libertarian,ALEX MERCED,5,4,1
Columbia,Clermont-1,U.S. Senate,,Libertarian,ALEX MERCED,7,7,0
Columbia,Copake-1,U.S. Senate,,Libertarian,ALEX MERCED,3,3,0
Columbia,Copake-2,U.S. Senate,,Libertarian,ALEX MERCED,5,4,1
Columbia,Gallatin-1,U.S. Senate,,Libertarian,ALEX MERCED,11,11,0
Columbia,Germantown-1,U.S. Senate,,Libertarian,ALEX MERCED,6,4,2
Columbia,Germantown-2,U.S. Senate,,Libertarian,ALEX MERCED,4,4,0
Columbia,Ghent-1,U.S. Senate,,Libertarian,ALEX MERCED,5,3,2
Columbia,Ghent-2,U.S. Senate,,Libertarian,ALEX MERCED,12,10,2
Columbia,Ghent-3,U.S. Senate,,Libertarian,ALEX MERCED,8,8,0
Columbia,Livingston-1,U.S. Senate,,Libertarian,ALEX MERCED,7,6,1
Columbia,Livingston-2,U.S. Senate,,Libertarian,ALEX MERCED,6,5,1
Columbia,Taghkanic-1,U.S. Senate,,Libertarian,ALEX MERCED,6,6,0
Columbia,Austerlitz-1,U.S. Senate,,Libertarian,ALEX MERCED,6,5,1
Columbia,Austerlitz-2,U.S. Senate,,Libertarian,ALEX MERCED,6,6,0
Columbia,Canaan-1,U.S. Senate,,Libertarian,ALEX MERCED,5,4,1
Columbia,Canaan-2,U.S. Senate,,Libertarian,ALEX MERCED,5,3,2
Columbia,Hillsdale-1,U.S. Senate,,Libertarian,ALEX MERCED,4,4,0
Columbia,Hillsdale-2,U.S. Senate,,Libertarian,ALEX MERCED,2,2,0
Columbia,New Lebanon-1,U.S. Senate,,Libertarian,ALEX MERCED,5,5,0
Columbia,New Lebanon-2,U.S. Senate,,Libertarian,ALEX MERCED,5,5,0
Columbia,Chatham-1,U.S. Senate,,Libertarian,ALEX MERCED,7,6,1
Columbia,Chatham-2,U.S. Senate,,Libertarian,ALEX MERCED,8,6,2
Columbia,Chatham-3,U.S. Senate,,Libertarian,ALEX MERCED,10,7,3
Columbia,Claverack-1,U.S. Senate,,Libertarian,ALEX MERCED,2,2,0
Columbia,Claverack-2,U.S. Senate,,Libertarian,ALEX MERCED,8,7,1
Columbia,Claverack-3,U.S. Senate,,Libertarian,ALEX MERCED,2,1,1
Columbia,Claverack-4,U.S. Senate,,Libertarian,ALEX MERCED,5,5,0
Columbia,Claverack-5,U.S. Senate,,Libertarian,ALEX MERCED,3,3,0
Columbia,Greenport-1,U.S. Senate,,Libertarian,ALEX MERCED,2,2,0
Columbia,Greenport-2,U.S. Senate,,Libertarian,ALEX MERCED,2,1,1
Columbia,Greenport-3,U.S. Senate,,Libertarian,ALEX MERCED,5,4,1
Columbia,Kinderhook-1,U.S. Senate,,Libertarian,ALEX MERCED,4,3,1
Columbia,Kinderhook-2,U.S. Senate,,Libertarian,ALEX MERCED,4,3,1
Columbia,Kinderhook-3,U.S. Senate,,Libertarian,ALEX MERCED,8,6,2
Columbia,Kinderhook-4,U.S. Senate,,Libertarian,ALEX MERCED,7,6,1
Columbia,Kinderhook-5,U.S. Senate,,Libertarian,ALEX MERCED,4,4,0
Columbia,Kinderhook-6,U.S. Senate,,Libertarian,ALEX MERCED,6,5,1
Columbia,Kinderhook-7,U.S. Senate,,Libertarian,ALEX MERCED,6,5,1
Columbia,Kinderhook-8,U.S. Senate,,Libertarian,ALEX MERCED,4,4,0
Columbia,Stockport-1,U.S. Senate,,Libertarian,ALEX MERCED,6,5,1
Columbia,Stockport-2,U.S. Senate,,Libertarian,ALEX MERCED,2,2,0
Columbia,Stuyvesant-1,U.S. Senate,,Libertarian,ALEX MERCED,6,5,1
Columbia,Stuyvesant-2,U.S. Senate,,Libertarian,ALEX MERCED,4,4,0
Columbia,Hudson 1-1,U.S. Senate,,Libertarian,ALEX MERCED,1,0,1
Columbia,Hudson 2-1,U.S. Senate,,Libertarian,ALEX MERCED,6,4,2
Columbia,Hudson 3-1,U.S. Senate,,Libertarian,ALEX MERCED,7,7,0
Columbia,Hudson 4-1,U.S. Senate,,Libertarian,ALEX MERCED,2,1,1
Columbia,Hudson 5-1,U.S. Senate,,Libertarian,ALEX MERCED,3,3,0
Columbia,Hudson 5-2,U.S. Senate,,Libertarian,ALEX MERCED,3,2,1
Columbia,Ancram-1,U.S. Senate,,,Blanks,17,16,1
Columbia,Ancram-2,U.S. Senate,,,Blanks,14,9,5
Columbia,Clermont-1,U.S. Senate,,,Blanks,34,27,7
Columbia,Copake-1,U.S. Senate,,,Blanks,35,28,7
Columbia,Copake-2,U.S. Senate,,,Blanks,26,24,2
Columbia,Gallatin-1,U.S. Senate,,,Blanks,27,26,1
Columbia,Germantown-1,U.S. Senate,,,Blanks,27,25,2
Columbia,Germantown-2,U.S. Senate,,,Blanks,20,18,2
Columbia,Ghent-1,U.S. Senate,,,Blanks,50,37,13
Columbia,Ghent-2,U.S. Senate,,,Blanks,30,25,5
Columbia,Ghent-3,U.S. Senate,,,Blanks,29,26,3
Columbia,Livingston-1,U.S. Senate,,,Blanks,52,47,5
Columbia,Livingston-2,U.S. Senate,,,Blanks,32,27,5
Columbia,Taghkanic-1,U.S. Senate,,,Blanks,33,32,1
Columbia,Austerlitz-1,U.S. Senate,,,Blanks,18,15,3
Columbia,Austerlitz-2,U.S. Senate,,,Blanks,23,21,2
Columbia,Canaan-1,U.S. Senate,,,Blanks,20,20,0
Columbia,Canaan-2,U.S. Senate,,,Blanks,14,14,0
Columbia,Hillsdale-1,U.S. Senate,,,Blanks,11,11,0
Columbia,Hillsdale-2,U.S. Senate,,,Blanks,15,12,3
Columbia,New Lebanon-1,U.S. Senate,,,Blanks,23,22,1
Columbia,New Lebanon-2,U.S. Senate,,,Blanks,34,34,0
Columbia,Chatham-1,U.S. Senate,,,Blanks,28,28,0
Columbia,Chatham-2,U.S. Senate,,,Blanks,8,7,1
Columbia,Chatham-3,U.S. Senate,,,Blanks,28,25,3
Columbia,Claverack-1,U.S. Senate,,,Blanks,25,24,1
Columbia,Claverack-2,U.S. Senate,,,Blanks,22,18,4
Columbia,Claverack-3,U.S. Senate,,,Blanks,30,25,5
Columbia,Claverack-4,U.S. Senate,,,Blanks,34,31,3
Columbia,Claverack-5,U.S. Senate,,,Blanks,14,13,1
Columbia,Greenport-1,U.S. Senate,,,Blanks,46,42,4
Columbia,Greenport-2,U.S. Senate,,,Blanks,33,29,4
Columbia,Greenport-3,U.S. Senate,,,Blanks,33,27,6
Columbia,Kinderhook-1,U.S. Senate,,,Blanks,15,12,3
Columbia,Kinderhook-2,U.S. Senate,,,Blanks,10,9,1
Columbia,Kinderhook-3,U.S. Senate,,,Blanks,28,22,6
Columbia,Kinderhook-4,U.S. Senate,,,Blanks,21,20,1
Columbia,Kinderhook-5,U.S. Senate,,,Blanks,44,40,4
Columbia,Kinderhook-6,U.S. Senate,,,Blanks,30,28,2
Columbia,Kinderhook-7,U.S. Senate,,,Blanks,21,17,4
Columbia,Kinderhook-8,U.S. Senate,,,Blanks,23,22,1
Columbia,Stockport-1,U.S. Senate,,,Blanks,22,20,2
Columbia,Stockport-2,U.S. Senate,,,Blanks,28,27,1
Columbia,Stuyvesant-1,U.S. Senate,,,Blanks,14,12,2
Columbia,Stuyvesant-2,U.S. Senate,,,Blanks,20,19,1
Columbia,Hudson 1-1,U.S. Senate,,,Blanks,10,10,0
Columbia,Hudson 2-1,U.S. Senate,,,Blanks,36,34,2
Columbia,Hudson 3-1,U.S. Senate,,,Blanks,18,16,2
Columbia,Hudson 4-1,U.S. Senate,,,Blanks,15,9,6
Columbia,Hudson 5-1,U.S. Senate,,,Blanks,26,21,5
Columbia,Hudson 5-2,U.S. Senate,,,Blanks,12,11,1
Columbia,Ancram-1,U.S. Senate,,Democratic,CHARLES E SCHUMER,199,162,37
Columbia,Ancram-1,U.S. Senate,,Working Families,CHARLES E SCHUMER,17,17,0
Columbia,Ancram-1,U.S. Senate,,Women's Equality Party,CHARLES E SCHUMER,1,1,0
Columbia,Ancram-1,U.S. Senate,,Independence,CHARLES E SCHUMER,17,16,1
Columbia,Ancram-2,U.S. Senate,,Democratic,CHARLES E SCHUMER,166,132,34
Columbia,Ancram-2,U.S. Senate,,Working Families,CHARLES E SCHUMER,11,10,1
Columbia,Ancram-2,U.S. Senate,,Women's Equality Party,CHARLES E SCHUMER,0,0,0
Columbia,Ancram-2,U.S. Senate,,Independence,CHARLES E SCHUMER,7,7,0
Columbia,Clermont-1,U.S. Senate,,Democratic,CHARLES E SCHUMER,415,373,42
Columbia,Clermont-1,U.S. Senate,,Working Families,CHARLES E SCHUMER,43,40,3
