county,precinct,office,district,candidate,party,votes,,
Clinton,City of Plattsburgh W6D1,U.S. House,21,Elise Stefanik,IDC,23,,
Clinton,City of Plattsburgh W6D2,U.S. House,21,Elise Stefanik,IDC,9,,
Clinton,Clinton 001,U.S. House,21,Elise Stefanik,IDC,7,,
Clinton,Dannemora 001,U.S. House,21,Elise Stefanik,IDC,5,,
Clinton,Dannemora 002,U.S. House,21,Elise Stefanik,IDC,7,,
Clinton,Dannemora 003,U.S. House,21,Elise Stefanik,IDC,13,,
Clinton,Ellenburg 001,U.S. House,21,Elise Stefanik,IDC,6,,
Clinton,Ellenburg 002,U.S. House,21,Elise Stefanik,IDC,5,,
Clinton,Ellenburg 003,U.S. House,21,Elise Stefanik,IDC,1,,
Clinton,Mooers 001,U.S. House,21,Elise Stefanik,IDC,21,,
Clinton,Mooers 002,U.S. House,21,Elise Stefanik,IDC,18,,
Clinton,Peru 001,U.S. House,21,Elise Stefanik,IDC,15,,
Clinton,Peru 002,U.S. House,21,Elise Stefanik,IDC,32,,
Clinton,Peru 003,U.S. House,21,Elise Stefanik,IDC,20,,
Clinton,Peru 004,U.S. House,21,Elise Stefanik,IDC,23,,
Clinton,Plattsburgh 001,U.S. House,21,Elise Stefanik,IDC,16,,
Clinton,Plattsburgh 002,U.S. House,21,Elise Stefanik,IDC,31,,
Clinton,Plattsburgh 003,U.S. House,21,Elise Stefanik,IDC,15,,
Clinton,Plattsburgh 004,U.S. House,21,Elise Stefanik,IDC,25,,
Clinton,Plattsburgh 005,U.S. House,21,Elise Stefanik,IDC,20,,
Clinton,Plattsburgh 006,U.S. House,21,Elise Stefanik,IDC,34,,
Clinton,Plattsburgh 007,U.S. House,21,Elise Stefanik,IDC,28,,
Clinton,Saranac 001,U.S. House,21,Elise Stefanik,IDC,15,,
Clinton,Saranac 002,U.S. House,21,Elise Stefanik,IDC,12,,
Clinton,Saranac 003,U.S. House,21,Elise Stefanik,IDC,13,,
Clinton,Schuyler Falls 001,U.S. House,21,Elise Stefanik,IDC,16,,
Clinton,Schuyler Falls 002,U.S. House,21,Elise Stefanik,IDC,19,,
Clinton,Schuyler Falls 003,U.S. House,21,Elise Stefanik,IDC,21,,
Clinton,,U.S. House,21,Elise Stefanik,IDC,963,,
Clinton,Altona 001,U.S. House,21,Elise Stefanik,REF,1,,
Clinton,Altona 002,U.S. House,21,Elise Stefanik,REF,4,,
Clinton,Ausable 001,U.S. House,21,Elise Stefanik,REF,1,,
Clinton,Ausable 002,U.S. House,21,Elise Stefanik,REF,0,,
Clinton,Beekmantown 001,U.S. House,21,Elise Stefanik,REF,1,,
Clinton,Beekmantown 002,U.S. House,21,Elise Stefanik,REF,1,,
Clinton,Beekmantown 003,U.S. House,21,Elise Stefanik,REF,3,,
Clinton,Beekmantown 004,U.S. House,21,Elise Stefanik,REF,1,,
Clinton,Black Brook 001,U.S. House,21,Elise Stefanik,REF,3,,
Clinton,Black Brook 002,U.S. House,21,Elise Stefanik,REF,0,,
Clinton,Champlain 001,U.S. House,21,Elise Stefanik,REF,5,,
Clinton,Champlain 002,U.S. House,21,Elise Stefanik,REF,3,,
Clinton,Champlain 003,U.S. House,21,Elise Stefanik,REF,2,,
Clinton,Chazy 001,U.S. House,21,Elise Stefanik,REF,0,,
Clinton,Chazy 002,U.S. House,21,Elise Stefanik,REF,5,,
Clinton,City of PlattsburgH W1D1,U.S. House,21,Elise Stefanik,REF,2,,
Clinton,City of Plattsburgh W1P2,U.S. House,21,Elise Stefanik,REF,5,,
Clinton,City of Plattsburgh W1P3,U.S. House,21,Elise Stefanik,REF,0,,
Clinton,City of Plattsburgh W2D1,U.S. House,21,Elise Stefanik,REF,1,,
Clinton,City of Plattsburgh W2D2,U.S. House,21,Elise Stefanik,REF,2,,
Clinton,City of Plattsburgh W3D1,U.S. House,21,Elise Stefanik,REF,0,,
Clinton,City of Plattsburgh W3D2,U.S. House,21,Elise Stefanik,REF,1,,
Clinton,City of Plattsburgh W4D1,U.S. House,21,Elise Stefanik,REF,2,,
Clinton,City of Plattsburgh W4D2,U.S. House,21,Elise Stefanik,REF,0,,
Clinton,City of Plattsburgh W5D1,U.S. House,21,Elise Stefanik,REF,2,,
Clinton,City of Plattsburgh W5D2,U.S. House,21,Elise Stefanik,REF,4,,
Clinton,City of Plattsburgh W6D1,U.S. House,21,Elise Stefanik,REF,3,,
Clinton,City of Plattsburgh W6D2,U.S. House,21,Elise Stefanik,REF,0,,
Clinton,Clinton 001,U.S. House,21,Elise Stefanik,REF,0,,
Clinton,Dannemora 001,U.S. House,21,Elise Stefanik,REF,0,,
Clinton,Dannemora 002,U.S. House,21,Elise Stefanik,REF,1,,
Clinton,Dannemora 003,U.S. House,21,Elise Stefanik,REF,1,,
Clinton,Ellenburg 001,U.S. House,21,Elise Stefanik,REF,0,,
Clinton,Ellenburg 002,U.S. House,21,Elise Stefanik,REF,1,,
Clinton,Ellenburg 003,U.S. House,21,Elise Stefanik,REF,0,,
Clinton,Mooers 001,U.S. House,21,Elise Stefanik,REF,4,,
Clinton,Mooers 002,U.S. House,21,Elise Stefanik,REF,0,,
Clinton,Peru 001,U.S. House,21,Elise Stefanik,REF,1,,
Clinton,Peru 002,U.S. House,21,Elise Stefanik,REF,3,,
Clinton,Peru 003,U.S. House,21,Elise Stefanik,REF,1,,
Clinton,Peru 004,U.S. House,21,Elise Stefanik,REF,2,,
Clinton,Plattsburgh 001,U.S. House,21,Elise Stefanik,REF,1,,
Clinton,Plattsburgh 002,U.S. House,21,Elise Stefanik,REF,1,,
Clinton,Plattsburgh 003,U.S. House,21,Elise Stefanik,REF,2,,
Clinton,Plattsburgh 004,U.S. House,21,Elise Stefanik,REF,1,,
Clinton,Plattsburgh 005,U.S. House,21,Elise Stefanik,REF,2,,
Clinton,Plattsburgh 006,U.S. House,21,Elise Stefanik,REF,1,,
Clinton,Plattsburgh 007,U.S. House,21,Elise Stefanik,REF,4,,
Clinton,Saranac 001,U.S. House,21,Elise Stefanik,REF,5,,
Clinton,Saranac 002,U.S. House,21,Elise Stefanik,REF,2,,
Clinton,Saranac 003,U.S. House,21,Elise Stefanik,REF,1,,
Clinton,Schuyler Falls 001,U.S. House,21,Elise Stefanik,REF,1,,
Clinton,Schuyler Falls 002,U.S. House,21,Elise Stefanik,REF,1,,
Clinton,Schuyler Falls 003,U.S. House,21,Elise Stefanik,REF,3,,
Clinton,,U.S. House,21,Elise Stefanik,REF,91,,
Clinton,Altona 001,U.S. House,21,Scattering,,,,
Clinton,Altona 002,U.S. House,21,Scattering,,,,
Clinton,Ausable 001,U.S. House,21,Scattering,,,,
Clinton,Ausable 002,U.S. House,21,Scattering,,,,
Clinton,Beekmantown 001,U.S. House,21,Scattering,,,,
Clinton,Beekmantown 002,U.S. House,21,Scattering,,,,
Clinton,Beekmantown 003,U.S. House,21,Scattering,,,,
Clinton,Beekmantown 004,U.S. House,21,Scattering,,,,
Clinton,Black Brook 001,U.S. House,21,Scattering,,,,
Clinton,Black Brook 002,U.S. House,21,Scattering,,,,
Clinton,Champlain 001,U.S. House,21,Scattering,,,,
Clinton,Champlain 002,U.S. House,21,Scattering,,,,
Clinton,Champlain 003,U.S. House,21,Scattering,,,,
Clinton,Chazy 001,U.S. House,21,Scattering,,,,
Clinton,Chazy 002,U.S. House,21,Scattering,,,,
Clinton,City of PlattsburgH W1D1,U.S. House,21,Scattering,,,,
Clinton,City of Plattsburgh W1P2,U.S. House,21,Scattering,,1,,
Clinton,City of Plattsburgh W1P3,U.S. House,21,Scattering,,,,
Clinton,City of Plattsburgh W2D1,U.S. House,21,Scattering,,,,
Clinton,City of Plattsburgh W2D2,U.S. House,21,Scattering,,,,
Clinton,City of Plattsburgh W3D1,U.S. House,21,Scattering,,,,
Clinton,City of Plattsburgh W3D2,U.S. House,21,Scattering,,,,
Clinton,City of Plattsburgh W4D1,U.S. House,21,Scattering,,,,
Clinton,City of Plattsburgh W4D2,U.S. House,21,Scattering,,,,
Clinton,City of Plattsburgh W5D1,U.S. House,21,Scattering,,,,
Clinton,City of Plattsburgh W5D2,U.S. House,21,Scattering,,,,
Clinton,City of Plattsburgh W6D1,U.S. House,21,Scattering,,,,
Clinton,City of Plattsburgh W6D2,U.S. House,21,Scattering,,1,,
Clinton,Clinton 001,U.S. House,21,Scattering,,,,
Clinton,Dannemora 001,U.S. House,21,Scattering,,,,
Clinton,Dannemora 002,U.S. House,21,Scattering,,,,
Clinton,Dannemora 003,U.S. House,21,Scattering,,,,
Clinton,Ellenburg 001,U.S. House,21,Scattering,,,,
Clinton,Ellenburg 002,U.S. House,21,Scattering,,,,
Clinton,Ellenburg 003,U.S. House,21,Scattering,,,,
Clinton,Mooers 001,U.S. House,21,Scattering,,,,
Clinton,Mooers 002,U.S. House,21,Scattering,,,,
Clinton,Peru 001,U.S. House,21,Scattering,,,,
Clinton,Peru 002,U.S. House,21,Scattering,,,,
Clinton,Peru 003,U.S. House,21,Scattering,,,,
Clinton,Peru 004,U.S. House,21,Scattering,,,,
Clinton,Plattsburgh 001,U.S. House,21,Scattering,,,,
Clinton,Plattsburgh 002,U.S. House,21,Scattering,,,,
Clinton,Plattsburgh 003,U.S. House,21,Scattering,,,,
Clinton,Plattsburgh 004,U.S. House,21,Scattering,,,,
Clinton,Plattsburgh 005,U.S. House,21,Scattering,,1,,
Clinton,Plattsburgh 006,U.S. House,21,Scattering,,,,
Clinton,Plattsburgh 007,U.S. House,21,Scattering,,1,,
Clinton,Saranac 001,U.S. House,21,Scattering,,,,
Clinton,Saranac 002,U.S. House,21,Scattering,,,,
Clinton,Saranac 003,U.S. House,21,Scattering,,,,
Clinton,Schuyler Falls 001,U.S. House,21,Scattering,,,,
Clinton,Schuyler Falls 002,U.S. House,21,Scattering,,,,
Clinton,Schuyler Falls 003,U.S. House,21,Scattering,,,,
Clinton,,U.S. House,21,Scattering,,4,,
Clinton,Altona 001,U.S. House,21,Void,,,,
Clinton,Altona 002,U.S. House,21,Void,,,,
Clinton,Ausable 001,U.S. House,21,Void,,,,
Clinton,Ausable 002,U.S. House,21,Void,,,,
Clinton,Beekmantown 001,U.S. House,21,Void,,,,
Clinton,Beekmantown 002,U.S. House,21,Void,,,,
Clinton,Beekmantown 003,U.S. House,21,Void,,,,
Clinton,Beekmantown 004,U.S. House,21,Void,,,,
Clinton,Black Brook 001,U.S. House,21,Void,,,,
Clinton,Black Brook 002,U.S. House,21,Void,,,,
Clinton,Champlain 001,U.S. House,21,Void,,,,
Clinton,Champlain 002,U.S. House,21,Void,,,,
Clinton,Champlain 003,U.S. House,21,Void,,,,
Clinton,Chazy 001,U.S. House,21,Void,,,,
Clinton,Chazy 002,U.S. House,21,Void,,,,
Clinton,City of PlattsburgH W1D1,U.S. House,21,Void,,1,,
Clinton,City of Plattsburgh W1P2,U.S. House,21,Void,,,,
Clinton,City of Plattsburgh W1P3,U.S. House,21,Void,,,,
Clinton,City of Plattsburgh W2D1,U.S. House,21,Void,,,,
Clinton,City of Plattsburgh W2D2,U.S. House,21,Void,,,,
Clinton,City of Plattsburgh W3D1,U.S. House,21,Void,,,,
Clinton,City of Plattsburgh W3D2,U.S. House,21,Void,,,,
Clinton,City of Plattsburgh W4D1,U.S. House,21,Void,,1,,
Clinton,City of Plattsburgh W4D2,U.S. House,21,Void,,,,
Clinton,City of Plattsburgh W5D1,U.S. House,21,Void,,,,
Clinton,City of Plattsburgh W5D2,U.S. House,21,Void,,,,
Clinton,City of Plattsburgh W6D1,U.S. House,21,Void,,,,
Clinton,City of Plattsburgh W6D2,U.S. House,21,Void,,,,
Clinton,Clinton 001,U.S. House,21,Void,,,,
Clinton,Dannemora 001,U.S. House,21,Void,,,,
Clinton,Dannemora 002,U.S. House,21,Void,,,,
Clinton,Dannemora 003,U.S. House,21,Void,,,,
Clinton,Ellenburg 001,U.S. House,21,Void,,,,
Clinton,Ellenburg 002,U.S. House,21,Void,,,,
Clinton,Ellenburg 003,U.S. House,21,Void,,,,
Clinton,Mooers 001,U.S. House,21,Void,,,,
Clinton,Mooers 002,U.S. House,21,Void,,,,
Clinton,Peru 001,U.S. House,21,Void,,2,,
Clinton,Peru 002,U.S. House,21,Void,,2,,
Clinton,Peru 003,U.S. House,21,Void,,1,,
Clinton,Peru 004,U.S. House,21,Void,,,,
Clinton,Plattsburgh 001,U.S. House,21,Void,,,,
Clinton,Plattsburgh 002,U.S. House,21,Void,,,,
Clinton,Plattsburgh 003,U.S. House,21,Void,,,,
Clinton,Plattsburgh 004,U.S. House,21,Void,,,,
Clinton,Plattsburgh 005,U.S. House,21,Void,,1,,
Clinton,Plattsburgh 006,U.S. House,21,Void,,1,,
Clinton,Plattsburgh 007,U.S. House,21,Void,,,,
Clinton,Saranac 001,U.S. House,21,Void,,,,
Clinton,Saranac 002,U.S. House,21,Void,,,,
Clinton,Saranac 003,U.S. House,21,Void,,,,
Clinton,Schuyler Falls 001,U.S. House,21,Void,,,,
Clinton,Schuyler Falls 002,U.S. House,21,Void,,,,
Clinton,Schuyler Falls 003,U.S. House,21,Void,,,,
Clinton,,U.S. House,21,Void,,9,,
Clinton,Altona 001,U.S. House,21,Blank,,21,,
Clinton,Altona 002,U.S. House,21,Blank,,16,,
Clinton,Ausable 001,U.S. House,21,Blank,,28,,
Clinton,Ausable 002,U.S. House,21,Blank,,22,,
Clinton,Beekmantown 001,U.S. House,21,Blank,,19,,
Clinton,Beekmantown 002,U.S. House,21,Blank,,24,,
Clinton,Beekmantown 003,U.S. House,21,Blank,,27,,
Clinton,Beekmantown 004,U.S. House,21,Blank,,29,,
Clinton,Black Brook 001,U.S. House,21,Blank,,27,,
Clinton,Black Brook 002,U.S. House,21,Blank,,3,,
Clinton,Champlain 001,U.S. House,21,Blank,,20,,
Clinton,Champlain 002,U.S. House,21,Blank,,22,,
Clinton,Champlain 003,U.S. House,21,Blank,,34,,
Clinton,Chazy 001,U.S. House,21,Blank,,1000,,
Clinton,Chazy 002,U.S. House,21,Blank,,954,,
Clinton,City of PlattsburgH W1D1,U.S. House,21,Blank,,14,,
Clinton,City of Plattsburgh W1P2,U.S. House,21,Blank,,121,,
Clinton,City of Plattsburgh W1P3,U.S. House,21,Blank,,0,,
Clinton,City of Plattsburgh W2D1,U.S. House,21,Blank,,27,,
Clinton,City of Plattsburgh W2D2,U.S. House,21,Blank,,11,,
Clinton,City of Plattsburgh W3D1,U.S. House,21,Blank,,27,,
Clinton,City of Plattsburgh W3D2,U.S. House,21,Blank,,25,,
Clinton,City of Plattsburgh W4D1,U.S. House,21,Blank,,34,,
Clinton,City of Plattsburgh W4D2,U.S. House,21,Blank,,32,,
Clinton,City of Plattsburgh W5D1,U.S. House,21,Blank,,15,,
Clinton,City of Plattsburgh W5D2,U.S. House,21,Blank,,21,,
Clinton,City of Plattsburgh W6D1,U.S. House,21,Blank,,16,,
Clinton,City of Plattsburgh W6D2,U.S. House,21,Blank,,16,,
Clinton,Clinton 001,U.S. House,21,Blank,,23,,
Clinton,Dannemora 001,U.S. House,21,Blank,,5,,
Clinton,Dannemora 002,U.S. House,21,Blank,,19,,
Clinton,Dannemora 003,U.S. House,21,Blank,,5,,
Clinton,Ellenburg 001,U.S. House,21,Blank,,18,,
Clinton,Ellenburg 002,U.S. House,21,Blank,,16,,
Clinton,Ellenburg 003,U.S. House,21,Blank,,4,,
Clinton,Mooers 001,U.S. House,21,Blank,,31,,
Clinton,Mooers 002,U.S. House,21,Blank,,22,,
Clinton,Peru 001,U.S. House,21,Blank,,16,,
Clinton,Peru 002,U.S. House,21,Blank,,13,,
Clinton,Peru 003,U.S. House,21,Blank,,10,,
Clinton,Peru 004,U.S. House,21,Blank,,34,,
Clinton,Plattsburgh 001,U.S. House,21,Blank,,20,,
Clinton,Plattsburgh 002,U.S. House,21,Blank,,45,,
Clinton,Plattsburgh 003,U.S. House,21,Blank,,16,,
Clinton,Plattsburgh 004,U.S. House,21,Blank,,17,,
Clinton,Plattsburgh 005,U.S. House,21,Blank,,17,,
Clinton,Plattsburgh 006,U.S. House,21,Blank,,40,,
Clinton,Plattsburgh 007,U.S. House,21,Blank,,32,,
Clinton,Saranac 001,U.S. House,21,Blank,,43,,
Clinton,Saranac 002,U.S. House,21,Blank,,10,,
Clinton,Saranac 003,U.S. House,21,Blank,,24,,
Clinton,Schuyler Falls 001,U.S. House,21,Blank,,20,,
Clinton,Schuyler Falls 002,U.S. House,21,Blank,,29,,
Clinton,Schuyler Falls 003,U.S. House,21,Blank,,38,,
Clinton,,U.S. House,21,Blank,,3172,,
Clinton,Altona 001,State Senate,45,Elizabeth Little,REP,265,,
Clinton,Altona 002,State Senate,45,Elizabeth Little,REP,274,,
Clinton,Ausable 001,State Senate,45,Elizabeth Little,REP,322,,
Clinton,Ausable 002,State Senate,45,Elizabeth Little,REP,347,,
Clinton,Beekmantown 001,State Senate,45,Elizabeth Little,REP,295,,
Clinton,Beekmantown 002,State Senate,45,Elizabeth Little,REP,344,,
Clinton,Beekmantown 003,State Senate,45,Elizabeth Little,REP,416,,
Clinton,Beekmantown 004,State Senate,45,Elizabeth Little,REP,450,,
Clinton,Black Brook 001,State Senate,45,Elizabeth Little,REP,330,,
Clinton,Black Brook 002,State Senate,45,Elizabeth Little,REP,107,,
Clinton,Champlain 001,State Senate,45,Elizabeth Little,REP,445,,
Clinton,Champlain 002,State Senate,45,Elizabeth Little,REP,526,,
Clinton,Champlain 003,State Senate,45,Elizabeth Little,REP,534,,
Clinton,Chazy 001,State Senate,45,Elizabeth Little,REP,594,,
Clinton,Chazy 002,State Senate,45,Elizabeth Little,REP,538,,
Clinton,City of Plattsburgh W1D1,State Senate,45,Elizabeth Little,REP,158,,
Clinton,City of Plattsburgh W1P2,State Senate,45,Elizabeth Little,REP,537,,
Clinton,City of Plattsburgh W1P3,State Senate,45,Elizabeth Little,REP,33,,
Clinton,City of Plattsburgh W2D1,State Senate,45,Elizabeth Little,REP,286,,
Clinton,City of Plattsburgh W2D2,State Senate,45,Elizabeth Little,REP,113,,
Clinton,City of Plattsburgh W3D1,State Senate,45,Elizabeth Little,REP,346,,
Clinton,City of Plattsburgh W3D2,State Senate,45,Elizabeth Little,REP,370,,
Clinton,City of Plattsburgh W4D1,State Senate,45,Elizabeth Little,REP,423,,
Clinton,City of Plattsburgh W4D2,State Senate,45,Elizabeth Little,REP,419,,
Clinton,City of Plattsburgh W5D1,State Senate,45,Elizabeth Little,REP,208,,
Clinton,City of Plattsburgh W5D2,State Senate,45,Elizabeth Little,REP,388,,
Clinton,City of Plattsburgh W6D1,State Senate,45,Elizabeth Little,REP,226,,
Clinton,City of Plattsburgh W6D2,State Senate,45,Elizabeth Little,REP,153,,
Clinton,Clinton 001,State Senate,45,Elizabeth Little,REP,168,,
Clinton,Dannemora 001,State Senate,45,Elizabeth Little,REP,113,,
Clinton,Dannemora 002,State Senate,45,Elizabeth Little,REP,219,,
Clinton,Dannemora 003,State Senate,45,Elizabeth Little,REP,201,,
Clinton,Ellenburg 001,State Senate,45,Elizabeth Little,REP,187,,
Clinton,Ellenburg 002,State Senate,45,Elizabeth Little,REP,216,,
Clinton,Ellenburg 003,State Senate,45,Elizabeth Little,REP,95,,
Clinton,Mooers 001,State Senate,45,Elizabeth Little,REP,575,,
Clinton,Mooers 002,State Senate,45,Elizabeth Little,REP,336,,
Clinton,Peru 001,State Senate,45,Elizabeth Little,REP,409,,
Clinton,Peru 002,State Senate,45,Elizabeth Little,REP,532,,
Clinton,Peru 003,State Senate,45,Elizabeth Little,REP,375,,
Clinton,Peru 004,State Senate,45,Elizabeth Little,REP,665,,
Clinton,Plattsburgh 001,State Senate,45,Elizabeth Little,REP,282,,
Clinton,Plattsburgh 002,State Senate,45,Elizabeth Little,REP,485,,
Clinton,Plattsburgh 003,State Senate,45,Elizabeth Little,REP,448,,
Clinton,Plattsburgh 004,State Senate,45,Elizabeth Little,REP,483,,
Clinton,Plattsburgh 005,State Senate,45,Elizabeth Little,REP,272,,
Clinton,Plattsburgh 006,State Senate,45,Elizabeth Little,REP,660,,
Clinton,Plattsburgh 007,State Senate,45,Elizabeth Little,REP,399,,
Clinton,Saranac 001,State Senate,45,Elizabeth Little,REP,572,,
Clinton,Saranac 002,State Senate,45,Elizabeth Little,REP,387,,
Clinton,Saranac 003,State Senate,45,Elizabeth Little,REP,290,,
Clinton,Schuyler Falls 001,State Senate,45,Elizabeth Little,REP,371,,
Clinton,Schuyler Falls 002,State Senate,45,Elizabeth Little,REP,541,,
Clinton,Schuyler Falls 003,State Senate,45,Elizabeth Little,REP,413,,
Clinton,,State Senate,45,Elizabeth Little,REP,19141,,
Clinton,Altona 001,State Senate,45,Elizabeth Little,CON,38,,
Clinton,Altona 002,State Senate,45,Elizabeth Little,CON,32,,
Clinton,Ausable 001,State Senate,45,Elizabeth Little,CON,38,,
Clinton,Ausable 002,State Senate,45,Elizabeth Little,CON,26,,
Clinton,Beekmantown 001,State Senate,45,Elizabeth Little,CON,41,,
Clinton,Beekmantown 002,State Senate,45,Elizabeth Little,CON,26,,
Clinton,Beekmantown 003,State Senate,45,Elizabeth Little,CON,51,,
Clinton,Beekmantown 004,State Senate,45,Elizabeth Little,CON,37,,
Clinton,Black Brook 001,State Senate,45,Elizabeth Little,CON,23,,
Clinton,Black Brook 002,State Senate,45,Elizabeth Little,CON,17,,
Clinton,Champlain 001,State Senate,45,Elizabeth Little,CON,47,,
Clinton,Champlain 002,State Senate,45,Elizabeth Little,CON,41,,
Clinton,Champlain 003,State Senate,45,Elizabeth Little,CON,54,,
Clinton,Chazy 001,State Senate,45,Elizabeth Little,CON,42,,
Clinton,Chazy 002,State Senate,45,Elizabeth Little,CON,63,,
Clinton,City of Plattsburgh W1D1,State Senate,45,Elizabeth Little,CON,18,,
Clinton,City of Plattsburgh W1P2,State Senate,45,Elizabeth Little,CON,44,,
Clinton,City of Plattsburgh W1P3,State Senate,45,Elizabeth Little,CON,5,,
Clinton,City of Plattsburgh W2D1,State Senate,45,Elizabeth Little,CON,21,,
Clinton,City of Plattsburgh W2D2,State Senate,45,Elizabeth Little,CON,13,,
Clinton,City of Plattsburgh W3D1,State Senate,45,Elizabeth Little,CON,26,,
Clinton,City of Plattsburgh W3D2,State Senate,45,Elizabeth Little,CON,19,,
Clinton,City of Plattsburgh W4D1,State Senate,45,Elizabeth Little,CON,45,,
Clinton,City of Plattsburgh W4D2,State Senate,45,Elizabeth Little,CON,27,,
Clinton,City of Plattsburgh W5D1,State Senate,45,Elizabeth Little,CON,23,,
Clinton,City of Plattsburgh W5D2,State Senate,45,Elizabeth Little,CON,40,,
Clinton,City of Plattsburgh W6D1,State Senate,45,Elizabeth Little,CON,29,,
Clinton,City of Plattsburgh W6D2,State Senate,45,Elizabeth Little,CON,25,,
Clinton,Clinton 001,State Senate,45,Elizabeth Little,CON,14,,
Clinton,Dannemora 001,State Senate,45,Elizabeth Little,CON,14,,
Clinton,Dannemora 002,State Senate,45,Elizabeth Little,CON,20,,
Clinton,Dannemora 003,State Senate,45,Elizabeth Little,CON,20,,
Clinton,Ellenburg 001,State Senate,45,Elizabeth Little,CON,19,,
Clinton,Ellenburg 002,State Senate,45,Elizabeth Little,CON,18,,
Clinton,Ellenburg 003,State Senate,45,Elizabeth Little,CON,6,,
Clinton,Mooers 001,State Senate,45,Elizabeth Little,CON,53,,
Clinton,Mooers 002,State Senate,45,Elizabeth Little,CON,25,,
Clinton,Peru 001,State Senate,45,Elizabeth Little,CON,42,,
Clinton,Peru 002,State Senate,45,Elizabeth Little,CON,48,,
Clinton,Peru 003,State Senate,45,Elizabeth Little,CON,42,,
Clinton,Peru 004,State Senate,45,Elizabeth Little,CON,58,,
Clinton,Plattsburgh 001,State Senate,45,Elizabeth Little,CON,30,,
Clinton,Plattsburgh 002,State Senate,45,Elizabeth Little,CON,41,,
Clinton,Plattsburgh 003,State Senate,45,Elizabeth Little,CON,39,,
Clinton,Plattsburgh 004,State Senate,45,Elizabeth Little,CON,46,,
Clinton,Plattsburgh 005,State Senate,45,Elizabeth Little,CON,24,,
Clinton,Plattsburgh 006,State Senate,45,Elizabeth Little,CON,55,,
Clinton,Plattsburgh 007,State Senate,45,Elizabeth Little,CON,43,,
Clinton,Saranac 001,State Senate,45,Elizabeth Little,CON,47,,
Clinton,Saranac 002,State Senate,45,Elizabeth Little,CON,41,,
Clinton,Saranac 003,State Senate,45,Elizabeth Little,CON,32,,
Clinton,Schuyler Falls 001,State Senate,45,Elizabeth Little,CON,30,,
Clinton,Schuyler Falls 002,State Senate,45,Elizabeth Little,CON,41,,
Clinton,Schuyler Falls 003,State Senate,45,Elizabeth Little,CON,44,,
Clinton,,State Senate,45,Elizabeth Little,CON,1803,,
Clinton,Altona 001,State Senate,45,Elizabeth Little,IDC,23,,
Clinton,Altona 002,State Senate,45,Elizabeth Little,IDC,40,,
Clinton,Ausable 001,State Senate,45,Elizabeth Little,IDC,38,,
Clinton,Ausable 002,State Senate,45,Elizabeth Little,IDC,40,,
Clinton,Beekmantown 001,State Senate,45,Elizabeth Little,IDC,36,,
Clinton,Beekmantown 002,State Senate,45,Elizabeth Little,IDC,60,,
Clinton,Beekmantown 003,State Senate,45,Elizabeth Little,IDC,61,,
Clinton,Beekmantown 004,State Senate,45,Elizabeth Little,IDC,52,,
Clinton,Black Brook 001,State Senate,45,Elizabeth Little,IDC,26,,
Clinton,Black Brook 002,State Senate,45,Elizabeth Little,IDC,15,,
Clinton,Champlain 001,State Senate,45,Elizabeth Little,IDC,50,,
Clinton,Champlain 002,State Senate,45,Elizabeth Little,IDC,60,,
Clinton,Champlain 003,State Senate,45,Elizabeth Little,IDC,56,,
Clinton,Chazy 001,State Senate,45,Elizabeth Little,IDC,93,,
Clinton,Chazy 002,State Senate,45,Elizabeth Little,IDC,83,,
Clinton,City of Plattsburgh W1D1,State Senate,45,Elizabeth Little,IDC,33,,
Clinton,City of Plattsburgh W1P2,State Senate,45,Elizabeth Little,IDC,85,,
Clinton,City of Plattsburgh W1P3,State Senate,45,Elizabeth Little,IDC,9,,
Clinton,City of Plattsburgh W2D1,State Senate,45,Elizabeth Little,IDC,50,,
Clinton,City of Plattsburgh W2D2,State Senate,45,Elizabeth Little,IDC,23,,
Clinton,City of Plattsburgh W3D1,State Senate,45,Elizabeth Little,IDC,70,,
Clinton,City of Plattsburgh W3D2,State Senate,45,Elizabeth Little,IDC,58,,
Clinton,City of Plattsburgh W4D1,State Senate,45,Elizabeth Little,IDC,101,,
Clinton,City of Plattsburgh W4D2,State Senate,45,Elizabeth Little,IDC,67,,
Clinton,City of Plattsburgh W5D1,State Senate,45,Elizabeth Little,IDC,43,,
Clinton,City of Plattsburgh W5D2,State Senate,45,Elizabeth Little,IDC,88,,
Clinton,City of Plattsburgh W6D1,State Senate,45,Elizabeth Little,IDC,50,,
Clinton,City of Plattsburgh W6D2,State Senate,45,Elizabeth Little,IDC,29,,
Clinton,Clinton 001,State Senate,45,Elizabeth Little,IDC,13,,
Clinton,Dannemora 001,State Senate,45,Elizabeth Little,IDC,13,,
Clinton,Dannemora 002,State Senate,45,Elizabeth Little,IDC,21,,
Clinton,Dannemora 003,State Senate,45,Elizabeth Little,IDC,34,,
Clinton,Ellenburg 001,State Senate,45,Elizabeth Little,IDC,13,,
Clinton,Ellenburg 002,State Senate,45,Elizabeth Little,IDC,15,,
Clinton,Ellenburg 003,State Senate,45,Elizabeth Little,IDC,4,,
Clinton,Mooers 001,State Senate,45,Elizabeth Little,IDC,58,,
Clinton,Mooers 002,State Senate,45,Elizabeth Little,IDC,35,,
Clinton,Peru 001,State Senate,45,Elizabeth Little,IDC,46,,
Clinton,Peru 002,State Senate,45,Elizabeth Little,IDC,79,,
Clinton,Peru 003,State Senate,45,Elizabeth Little,IDC,52,,
