county,precinct,office,district,candidate,party,early_voting,election_day,absentee,votes
Cortland,Cortland Ward 2 ED 2,Comptroller,,Blanks,,0,0,0,0
Cortland,Cortland Ward 6 ED 1,Comptroller,,Blanks,,1,10,3,14
Cortland,Cortland Ward 7 ED 2,Comptroller,,Blanks,,0,0,0,0
Cortland,Preble,Comptroller,,Blanks,,0,11,1,12
Cortland,Scott,Comptroller,,Blanks,,0,9,1,10
Cortland,Homer-1,Comptroller,,Blanks,,0,4,0,4
Cortland,Homer-2,Comptroller,,Blanks,,4,7,0,11
Cortland,Homer-3,Comptroller,,Blanks,,0,7,2,9
Cortland,Homer-4,Comptroller,,Blanks,,1,15,3,19
Cortland,Homer-5,Comptroller,,Blanks,,1,9,1,11
Cortland,Cortlandville-1,Comptroller,,Blanks,,0,7,1,8
Cortland,Cortlandville-2,Comptroller,,Blanks,,1,4,2,7
Cortland,Cortlandville-3,Comptroller,,Blanks,,0,3,2,5
Cortland,Cortlandville-4,Comptroller,,Blanks,,2,13,2,17
Cortland,Cortlandville-5,Comptroller,,Blanks,,0,3,0,3
Cortland,Cortlandville-6,Comptroller,,Blanks,,0,5,3,8
Cortland,Harford,Comptroller,,Blanks,,0,7,0,7
Cortland,Virgil-1,Comptroller,,Blanks,,2,5,0,7
Cortland,Virgil-2,Comptroller,,Blanks,,1,8,1,10
Cortland,Lapeer,Comptroller,,Blanks,,0,2,0,2
Cortland,Marathon-1,Comptroller,,Blanks,,0,10,0,10
Cortland,Marathon-2,Comptroller,,Blanks,,0,11,1,12
Cortland,Cuyler,Comptroller,,Blanks,,0,4,0,4
Cortland,Solon,Comptroller,,Blanks,,0,7,0,7
Cortland,Truxton,Comptroller,,Blanks,,1,16,0,17
Cortland,Cincinnatus,Comptroller,,Blanks,,0,13,0,13
Cortland,Freetown,Comptroller,,Blanks,,0,6,0,6
Cortland,Taylor,Comptroller,,Blanks,,0,11,0,11
Cortland,Willet,Comptroller,,Blanks,,0,3,0,3
Cortland,Cortland Ward 1 ED 1,Attorney General,,Letitia A. James,DEM,88,196,30,314
Cortland,Cortland Ward 1 ED 3,Attorney General,,Letitia A. James,DEM,19,17,33,69
Cortland,Cortland Ward 2 ED 3,Attorney General,,Letitia A. James,DEM,44,118,4,166
Cortland,Cortland Ward 3 ED 2,Attorney General,,Letitia A. James,DEM,17,30,2,49
Cortland,Cortland Ward 2 ED 1,Attorney General,,Letitia A. James,DEM,47,86,22,155
Cortland,Cortland Ward 3 ED 3,Attorney General,,Letitia A. James,DEM,0,7,2,9
Cortland,Cortland Ward 5 ED 1,Attorney General,,Letitia A. James,DEM,1,1,0,2
Cortland,Cortland Ward 6 ED 2,Attorney General,,Letitia A. James,DEM,5,19,6,30
Cortland,Cortland Ward 3 ED 1,Attorney General,,Letitia A. James,DEM,40,71,13,124
Cortland,Cortland Ward 3 ED 4,Attorney General,,Letitia A. James,DEM,12,27,3,42
Cortland,Cortland Ward 4 ED 1,Attorney General,,Letitia A. James,DEM,37,74,19,130
Cortland,Cortland Ward 5 ED 3,Attorney General,,Letitia A. James,DEM,3,5,2,10
Cortland,Cortland Ward 3 ED 5,Attorney General,,Letitia A. James,DEM,14,28,7,49
Cortland,Cortland Ward 4 ED 2,Attorney General,,Letitia A. James,DEM,2,17,4,23
Cortland,Cortland Ward 4 ED 3,Attorney General,,Letitia A. James,DEM,0,2,1,3
Cortland,Cortland Ward 5 ED 4,Attorney General,,Letitia A. James,DEM,17,95,20,132
Cortland,Cortland Ward 5 ED 2,Attorney General,,Letitia A. James,DEM,27,73,6,106
Cortland,Cortland Ward 7 ED 3,Attorney General,,Letitia A. James,DEM,0,1,0,1
Cortland,Cortland Ward 8 ED 1,Attorney General,,Letitia A. James,DEM,55,107,32,194
Cortland,Cortland Ward 7 ED 1,Attorney General,,Letitia A. James,DEM,80,135,30,245
Cortland,Cortland Ward 8 ED 2,Attorney General,,Letitia A. James,DEM,15,14,9,38
Cortland,Cortland Ward 1 ED 2,Attorney General,,Letitia A. James,DEM,1,6,0,7
Cortland,Cortland Ward 2 ED 2,Attorney General,,Letitia A. James,DEM,24,22,6,52
Cortland,Cortland Ward 6 ED 1,Attorney General,,Letitia A. James,DEM,87,172,32,291
Cortland,Cortland Ward 7 ED 2,Attorney General,,Letitia A. James,DEM,4,9,2,15
Cortland,Preble,Attorney General,,Letitia A. James,DEM,28,176,25,229
Cortland,Scott,Attorney General,,Letitia A. James,DEM,15,96,11,122
Cortland,Homer-1,Attorney General,,Letitia A. James,DEM,12,42,7,61
Cortland,Homer-2,Attorney General,,Letitia A. James,DEM,69,143,21,233
Cortland,Homer-3,Attorney General,,Letitia A. James,DEM,66,159,33,258
Cortland,Homer-4,Attorney General,,Letitia A. James,DEM,56,128,21,205
Cortland,Homer-5,Attorney General,,Letitia A. James,DEM,74,238,30,342
Cortland,Cortlandville-1,Attorney General,,Letitia A. James,DEM,78,203,23,304
Cortland,Cortlandville-2,Attorney General,,Letitia A. James,DEM,111,148,26,285
Cortland,Cortlandville-3,Attorney General,,Letitia A. James,DEM,47,79,16,142
Cortland,Cortlandville-4,Attorney General,,Letitia A. James,DEM,30,104,16,150
Cortland,Cortlandville-5,Attorney General,,Letitia A. James,DEM,34,52,6,92
Cortland,Cortlandville-6,Attorney General,,Letitia A. James,DEM,86,158,39,283
Cortland,Harford,Attorney General,,Letitia A. James,DEM,6,53,9,68
Cortland,Virgil-1,Attorney General,,Letitia A. James,DEM,33,112,11,156
Cortland,Virgil-2,Attorney General,,Letitia A. James,DEM,59,174,42,275
Cortland,Lapeer,Attorney General,,Letitia A. James,DEM,7,58,6,71
Cortland,Marathon-1,Attorney General,,Letitia A. James,DEM,10,95,7,112
Cortland,Marathon-2,Attorney General,,Letitia A. James,DEM,12,80,9,101
Cortland,Cuyler,Attorney General,,Letitia A. James,DEM,1,54,4,59
Cortland,Solon,Attorney General,,Letitia A. James,DEM,19,72,17,108
Cortland,Truxton,Attorney General,,Letitia A. James,DEM,11,113,6,130
Cortland,Cincinnatus,Attorney General,,Letitia A. James,DEM,5,69,5,79
Cortland,Freetown,Attorney General,,Letitia A. James,DEM,15,57,7,79
Cortland,Taylor,Attorney General,,Letitia A. James,DEM,0,42,3,45
Cortland,Willet,Attorney General,,Letitia A. James,DEM,6,55,5,66
Cortland,Cortland Ward 1 ED 1,Attorney General,,Michael Henry,REP,19,150,14,183
Cortland,Cortland Ward 1 ED 3,Attorney General,,Michael Henry,REP,1,18,11,30
Cortland,Cortland Ward 2 ED 3,Attorney General,,Michael Henry,REP,15,147,4,166
Cortland,Cortland Ward 3 ED 2,Attorney General,,Michael Henry,REP,15,34,5,54
Cortland,Cortland Ward 2 ED 1,Attorney General,,Michael Henry,REP,7,61,18,86
Cortland,Cortland Ward 3 ED 3,Attorney General,,Michael Henry,REP,1,5,1,7
Cortland,Cortland Ward 5 ED 1,Attorney General,,Michael Henry,REP,0,2,0,2
Cortland,Cortland Ward 6 ED 2,Attorney General,,Michael Henry,REP,1,9,1,11
Cortland,Cortland Ward 3 ED 1,Attorney General,,Michael Henry,REP,3,42,3,48
Cortland,Cortland Ward 3 ED 4,Attorney General,,Michael Henry,REP,1,11,2,14
Cortland,Cortland Ward 4 ED 1,Attorney General,,Michael Henry,REP,9,41,5,55
Cortland,Cortland Ward 5 ED 3,Attorney General,,Michael Henry,REP,0,5,0,5
Cortland,Cortland Ward 3 ED 5,Attorney General,,Michael Henry,REP,5,9,7,21
Cortland,Cortland Ward 4 ED 2,Attorney General,,Michael Henry,REP,1,40,6,47
Cortland,Cortland Ward 4 ED 3,Attorney General,,Michael Henry,REP,1,3,0,4
Cortland,Cortland Ward 5 ED 4,Attorney General,,Michael Henry,REP,9,67,11,87
Cortland,Cortland Ward 5 ED 2,Attorney General,,Michael Henry,REP,10,102,8,120
Cortland,Cortland Ward 7 ED 3,Attorney General,,Michael Henry,REP,3,0,0,3
Cortland,Cortland Ward 8 ED 1,Attorney General,,Michael Henry,REP,35,94,15,144
Cortland,Cortland Ward 7 ED 1,Attorney General,,Michael Henry,REP,35,124,16,175
Cortland,Cortland Ward 8 ED 2,Attorney General,,Michael Henry,REP,2,25,1,28
Cortland,Cortland Ward 1 ED 2,Attorney General,,Michael Henry,REP,0,3,0,3
Cortland,Cortland Ward 2 ED 2,Attorney General,,Michael Henry,REP,5,28,3,36
Cortland,Cortland Ward 6 ED 1,Attorney General,,Michael Henry,REP,48,157,13,218
Cortland,Cortland Ward 7 ED 2,Attorney General,,Michael Henry,REP,2,19,2,23
Cortland,Preble,Attorney General,,Michael Henry,REP,7,304,24,335
Cortland,Scott,Attorney General,,Michael Henry,REP,17,214,12,243
Cortland,Homer-1,Attorney General,,Michael Henry,REP,12,91,3,106
Cortland,Homer-2,Attorney General,,Michael Henry,REP,50,345,20,415
Cortland,Homer-3,Attorney General,,Michael Henry,REP,28,196,20,244
Cortland,Homer-4,Attorney General,,Michael Henry,REP,15,206,4,225
Cortland,Homer-5,Attorney General,,Michael Henry,REP,27,224,12,263
Cortland,Cortlandville-1,Attorney General,,Michael Henry,REP,45,243,22,310
Cortland,Cortlandville-2,Attorney General,,Michael Henry,REP,45,257,15,317
Cortland,Cortlandville-3,Attorney General,,Michael Henry,REP,28,169,24,221
Cortland,Cortlandville-4,Attorney General,,Michael Henry,REP,51,294,23,368
Cortland,Cortlandville-5,Attorney General,,Michael Henry,REP,7,91,11,109
Cortland,Cortlandville-6,Attorney General,,Michael Henry,REP,41,190,14,245
Cortland,Harford,Attorney General,,Michael Henry,REP,9,197,6,212
Cortland,Virgil-1,Attorney General,,Michael Henry,REP,4,190,5,199
Cortland,Virgil-2,Attorney General,,Michael Henry,REP,26,342,16,384
Cortland,Lapeer,Attorney General,,Michael Henry,REP,5,204,4,213
Cortland,Marathon-1,Attorney General,,Michael Henry,REP,12,262,10,284
Cortland,Marathon-2,Attorney General,,Michael Henry,REP,8,200,2,210
Cortland,Cuyler,Attorney General,,Michael Henry,REP,4,196,14,214
Cortland,Solon,Attorney General,,Michael Henry,REP,8,241,12,261
Cortland,Truxton,Attorney General,,Michael Henry,REP,10,265,10,285
Cortland,Cincinnatus,Attorney General,,Michael Henry,REP,13,239,11,263
Cortland,Freetown,Attorney General,,Michael Henry,REP,2,165,4,171
Cortland,Taylor,Attorney General,,Michael Henry,REP,4,140,6,150
Cortland,Willet,Attorney General,,Michael Henry,REP,9,224,6,239
Cortland,Cortland Ward 1 ED 1,Attorney General,,Michael Henry,CON,4,13,1,18
Cortland,Cortland Ward 1 ED 3,Attorney General,,Michael Henry,CON,0,2,1,3
Cortland,Cortland Ward 2 ED 3,Attorney General,,Michael Henry,CON,4,15,1,20
Cortland,Cortland Ward 3 ED 2,Attorney General,,Michael Henry,CON,0,3,0,3
Cortland,Cortland Ward 2 ED 1,Attorney General,,Michael Henry,CON,0,11,1,12
Cortland,Cortland Ward 3 ED 3,Attorney General,,Michael Henry,CON,0,0,1,1
Cortland,Cortland Ward 5 ED 1,Attorney General,,Michael Henry,CON,0,0,0,0
Cortland,Cortland Ward 6 ED 2,Attorney General,,Michael Henry,CON,0,2,0,2
Cortland,Cortland Ward 3 ED 1,Attorney General,,Michael Henry,CON,0,5,2,7
Cortland,Cortland Ward 3 ED 4,Attorney General,,Michael Henry,CON,1,2,0,3
Cortland,Cortland Ward 4 ED 1,Attorney General,,Michael Henry,CON,1,2,1,4
Cortland,Cortland Ward 5 ED 3,Attorney General,,Michael Henry,CON,0,1,0,1
Cortland,Cortland Ward 3 ED 5,Attorney General,,Michael Henry,CON,0,1,1,2
Cortland,Cortland Ward 4 ED 2,Attorney General,,Michael Henry,CON,0,4,2,6
Cortland,Cortland Ward 4 ED 3,Attorney General,,Michael Henry,CON,0,4,0,4
Cortland,Cortland Ward 5 ED 4,Attorney General,,Michael Henry,CON,1,6,1,8
Cortland,Cortland Ward 5 ED 2,Attorney General,,Michael Henry,CON,4,12,0,16
Cortland,Cortland Ward 7 ED 3,Attorney General,,Michael Henry,CON,0,1,0,1
Cortland,Cortland Ward 8 ED 1,Attorney General,,Michael Henry,CON,5,9,2,16
Cortland,Cortland Ward 7 ED 1,Attorney General,,Michael Henry,CON,2,15,1,18
Cortland,Cortland Ward 8 ED 2,Attorney General,,Michael Henry,CON,2,5,0,7
Cortland,Cortland Ward 1 ED 2,Attorney General,,Michael Henry,CON,0,0,0,0
Cortland,Cortland Ward 2 ED 2,Attorney General,,Michael Henry,CON,1,5,2,8
Cortland,Cortland Ward 6 ED 1,Attorney General,,Michael Henry,CON,8,33,3,44
Cortland,Cortland Ward 7 ED 2,Attorney General,,Michael Henry,CON,0,4,0,4
Cortland,Preble,Attorney General,,Michael Henry,CON,5,36,4,45
Cortland,Scott,Attorney General,,Michael Henry,CON,0,23,0,23
Cortland,Homer-1,Attorney General,,Michael Henry,CON,0,10,1,11
Cortland,Homer-2,Attorney General,,Michael Henry,CON,7,47,1,55
Cortland,Homer-3,Attorney General,,Michael Henry,CON,5,18,3,26
Cortland,Homer-4,Attorney General,,Michael Henry,CON,0,20,1,21
Cortland,Homer-5,Attorney General,,Michael Henry,CON,3,38,4,45
Cortland,Cortlandville-1,Attorney General,,Michael Henry,CON,7,33,1,41
Cortland,Cortlandville-2,Attorney General,,Michael Henry,CON,7,24,2,33
Cortland,Cortlandville-3,Attorney General,,Michael Henry,CON,3,20,1,24
Cortland,Cortlandville-4,Attorney General,,Michael Henry,CON,4,35,3,42
Cortland,Cortlandville-5,Attorney General,,Michael Henry,CON,3,11,4,18
Cortland,Cortlandville-6,Attorney General,,Michael Henry,CON,5,25,3,33
Cortland,Harford,Attorney General,,Michael Henry,CON,1,22,1,24
Cortland,Virgil-1,Attorney General,,Michael Henry,CON,2,24,0,26
Cortland,Virgil-2,Attorney General,,Michael Henry,CON,6,34,1,41
Cortland,Lapeer,Attorney General,,Michael Henry,CON,1,15,1,17
Cortland,Marathon-1,Attorney General,,Michael Henry,CON,1,16,1,18
Cortland,Marathon-2,Attorney General,,Michael Henry,CON,0,24,0,24
Cortland,Cuyler,Attorney General,,Michael Henry,CON,0,32,4,36
Cortland,Solon,Attorney General,,Michael Henry,CON,1,17,7,25
Cortland,Truxton,Attorney General,,Michael Henry,CON,2,47,1,50
Cortland,Cincinnatus,Attorney General,,Michael Henry,CON,1,26,2,29
Cortland,Freetown,Attorney General,,Michael Henry,CON,0,13,0,13
Cortland,Taylor,Attorney General,,Michael Henry,CON,0,10,1,11
Cortland,Willet,Attorney General,,Michael Henry,CON,1,21,3,25
Cortland,Cortland Ward 1 ED 1,Attorney General,,Letitia A. James,WOR,10,14,1,25
Cortland,Cortland Ward 1 ED 3,Attorney General,,Letitia A. James,WOR,0,2,0,2
Cortland,Cortland Ward 2 ED 3,Attorney General,,Letitia A. James,WOR,2,14,0,16
Cortland,Cortland Ward 3 ED 2,Attorney General,,Letitia A. James,WOR,4,2,0,6
Cortland,Cortland Ward 2 ED 1,Attorney General,,Letitia A. James,WOR,4,18,1,23
Cortland,Cortland Ward 3 ED 3,Attorney General,,Letitia A. James,WOR,0,1,0,1
Cortland,Cortland Ward 5 ED 1,Attorney General,,Letitia A. James,WOR,0,0,0,0
Cortland,Cortland Ward 6 ED 2,Attorney General,,Letitia A. James,WOR,0,1,0,1
Cortland,Cortland Ward 3 ED 1,Attorney General,,Letitia A. James,WOR,1,8,1,10
Cortland,Cortland Ward 3 ED 4,Attorney General,,Letitia A. James,WOR,0,3,0,3
Cortland,Cortland Ward 4 ED 1,Attorney General,,Letitia A. James,WOR,2,9,2,13
Cortland,Cortland Ward 5 ED 3,Attorney General,,Letitia A. James,WOR,0,0,0,0
Cortland,Cortland Ward 3 ED 5,Attorney General,,Letitia A. James,WOR,0,0,0,0
Cortland,Cortland Ward 4 ED 2,Attorney General,,Letitia A. James,WOR,0,2,0,2
Cortland,Cortland Ward 4 ED 3,Attorney General,,Letitia A. James,WOR,0,0,0,0
Cortland,Cortland Ward 5 ED 4,Attorney General,,Letitia A. James,WOR,3,10,1,14
Cortland,Cortland Ward 5 ED 2,Attorney General,,Letitia A. James,WOR,3,8,0,11
Cortland,Cortland Ward 7 ED 3,Attorney General,,Letitia A. James,WOR,0,0,0,0
Cortland,Cortland Ward 8 ED 1,Attorney General,,Letitia A. James,WOR,7,11,4,22
Cortland,Cortland Ward 7 ED 1,Attorney General,,Letitia A. James,WOR,7,12,7,26
Cortland,Cortland Ward 8 ED 2,Attorney General,,Letitia A. James,WOR,1,3,4,8
Cortland,Cortland Ward 1 ED 2,Attorney General,,Letitia A. James,WOR,0,3,0,3
Cortland,Cortland Ward 2 ED 2,Attorney General,,Letitia A. James,WOR,5,8,0,13
Cortland,Cortland Ward 6 ED 1,Attorney General,,Letitia A. James,WOR,11,15,2,28
Cortland,Cortland Ward 7 ED 2,Attorney General,,Letitia A. James,WOR,0,3,0,3
Cortland,Preble,Attorney General,,Letitia A. James,WOR,3,8,3,14
Cortland,Scott,Attorney General,,Letitia A. James,WOR,0,13,4,17
Cortland,Homer-1,Attorney General,,Letitia A. James,WOR,0,6,1,7
Cortland,Homer-2,Attorney General,,Letitia A. James,WOR,3,13,5,21
Cortland,Homer-3,Attorney General,,Letitia A. James,WOR,3,14,1,18
Cortland,Homer-4,Attorney General,,Letitia A. James,WOR,3,9,1,13
Cortland,Homer-5,Attorney General,,Letitia A. James,WOR,6,17,5,28
Cortland,Cortlandville-1,Attorney General,,Letitia A. James,WOR,5,18,2,25
Cortland,Cortlandville-2,Attorney General,,Letitia A. James,WOR,7,9,1,17
Cortland,Cortlandville-3,Attorney General,,Letitia A. James,WOR,2,8,5,15
Cortland,Cortlandville-4,Attorney General,,Letitia A. James,WOR,5,15,3,23
Cortland,Cortlandville-5,Attorney General,,Letitia A. James,WOR,3,10,0,13
Cortland,Cortlandville-6,Attorney General,,Letitia A. James,WOR,6,12,2,20
Cortland,Harford,Attorney General,,Letitia A. James,WOR,2,14,0,16
Cortland,Virgil-1,Attorney General,,Letitia A. James,WOR,3,12,0,15
Cortland,Virgil-2,Attorney General,,Letitia A. James,WOR,4,20,3,27
Cortland,Lapeer,Attorney General,,Letitia A. James,WOR,1,4,0,5
Cortland,Marathon-1,Attorney General,,Letitia A. James,WOR,1,11,2,14
Cortland,Marathon-2,Attorney General,,Letitia A. James,WOR,0,8,0,8
Cortland,Cuyler,Attorney General,,Letitia A. James,WOR,0,6,2,8
Cortland,Solon,Attorney General,,Letitia A. James,WOR,0,10,1,11
Cortland,Truxton,Attorney General,,Letitia A. James,WOR,3,18,0,21
Cortland,Cincinnatus,Attorney General,,Letitia A. James,WOR,1,9,0,10
Cortland,Freetown,Attorney General,,Letitia A. James,WOR,0,6,0,6
Cortland,Taylor,Attorney General,,Letitia A. James,WOR,0,3,0,3
Cortland,Willet,Attorney General,,Letitia A. James,WOR,0,2,0,2
Cortland,Cortland Ward 1 ED 1,Attorney General,,Write-ins,,0,0,0,0
Cortland,Cortland Ward 1 ED 3,Attorney General,,Write-ins,,0,0,0,0
Cortland,Cortland Ward 2 ED 3,Attorney General,,Write-ins,,0,0,0,0
Cortland,Cortland Ward 3 ED 2,Attorney General,,Write-ins,,0,0,0,0
Cortland,Cortland Ward 2 ED 1,Attorney General,,Write-ins,,0,0,0,0
Cortland,Cortland Ward 3 ED 3,Attorney General,,Write-ins,,0,0,0,0
Cortland,Cortland Ward 5 ED 1,Attorney General,,Write-ins,,0,0,0,0
Cortland,Cortland Ward 6 ED 2,Attorney General,,Write-ins,,0,0,0,0
Cortland,Cortland Ward 3 ED 1,Attorney General,,Write-ins,,0,0,0,0
Cortland,Cortland Ward 3 ED 4,Attorney General,,Write-ins,,0,0,0,0
Cortland,Cortland Ward 4 ED 1,Attorney General,,Write-ins,,0,0,0,0
Cortland,Cortland Ward 5 ED 3,Attorney General,,Write-ins,,0,0,0,0
Cortland,Cortland Ward 3 ED 5,Attorney General,,Write-ins,,0,0,0,0
Cortland,Cortland Ward 4 ED 2,Attorney General,,Write-ins,,0,0,0,0
Cortland,Cortland Ward 4 ED 3,Attorney General,,Write-ins,,0,0,0,0
Cortland,Cortland Ward 5 ED 4,Attorney General,,Write-ins,,0,0,0,0
Cortland,Cortland Ward 5 ED 2,Attorney General,,Write-ins,,0,0,0,0
Cortland,Cortland Ward 7 ED 3,Attorney General,,Write-ins,,0,0,0,0
Cortland,Cortland Ward 8 ED 1,Attorney General,,Write-ins,,0,0,0,0
Cortland,Cortland Ward 7 ED 1,Attorney General,,Write-ins,,0,0,0,0
Cortland,Cortland Ward 8 ED 2,Attorney General,,Write-ins,,0,0,0,0
Cortland,Cortland Ward 1 ED 2,Attorney General,,Write-ins,,0,0,0,0
Cortland,Cortland Ward 2 ED 2,Attorney General,,Write-ins,,0,0,0,0
Cortland,Cortland Ward 6 ED 1,Attorney General,,Write-ins,,0,0,0,0
Cortland,Cortland Ward 7 ED 2,Attorney General,,Write-ins,,0,0,0,0
Cortland,Preble,Attorney General,,Write-ins,,0,1,0,1
Cortland,Scott,Attorney General,,Write-ins,,0,0,0,0
Cortland,Homer-1,Attorney General,,Write-ins,,0,1,0,1
Cortland,Homer-2,Attorney General,,Write-ins,,0,1,0,1
Cortland,Homer-3,Attorney General,,Write-ins,,0,0,0,0
Cortland,Homer-4,Attorney General,,Write-ins,,1,0,0,1
Cortland,Homer-5,Attorney General,,Write-ins,,0,0,0,0
Cortland,Cortlandville-1,Attorney General,,Write-ins,,0,0,0,0
Cortland,Cortlandville-2,Attorney General,,Write-ins,,0,0,0,0
Cortland,Cortlandville-3,Attorney General,,Write-ins,,0,0,0,0
Cortland,Cortlandville-4,Attorney General,,Write-ins,,0,0,0,0
Cortland,Cortlandville-5,Attorney General,,Write-ins,,0,0,0,0
Cortland,Cortlandville-6,Attorney General,,Write-ins,,0,0,0,0
Cortland,Harford,Attorney General,,Write-ins,,0,0,0,0
Cortland,Virgil-1,Attorney General,,Write-ins,,0,0,0,0
Cortland,Virgil-2,Attorney General,,Write-ins,,0,1,0,1
Cortland,Lapeer,Attorney General,,Write-ins,,0,0,0,0
Cortland,Marathon-1,Attorney General,,Write-ins,,0,1,0,1
Cortland,Marathon-2,Attorney General,,Write-ins,,0,0,0,0
Cortland,Cuyler,Attorney General,,Write-ins,,0,0,1,1
Cortland,Solon,Attorney General,,Write-ins,,0,0,0,0
Cortland,Truxton,Attorney General,,Write-ins,,0,1,0,1
Cortland,Cincinnatus,Attorney General,,Write-ins,,0,0,1,1
Cortland,Freetown,Attorney General,,Write-ins,,0,0,0,0
Cortland,Taylor,Attorney General,,Write-ins,,0,0,0,0
Cortland,Willet,Attorney General,,Write-ins,,0,0,0,0
Cortland,Cortland Ward 1 ED 1,Attorney General,,Voids,,0,0,0,0
Cortland,Cortland Ward 1 ED 3,Attorney General,,Voids,,0,0,0,0
Cortland,Cortland Ward 2 ED 3,Attorney General,,Voids,,0,0,0,0
Cortland,Cortland Ward 3 ED 2,Attorney General,,Voids,,0,0,0,0
Cortland,Cortland Ward 2 ED 1,Attorney General,,Voids,,0,0,0,0
Cortland,Cortland Ward 3 ED 3,Attorney General,,Voids,,0,0,0,0
Cortland,Cortland Ward 5 ED 1,Attorney General,,Voids,,0,0,0,0
Cortland,Cortland Ward 6 ED 2,Attorney General,,Voids,,0,0,0,0
Cortland,Cortland Ward 3 ED 1,Attorney General,,Voids,,0,0,0,0
Cortland,Cortland Ward 3 ED 4,Attorney General,,Voids,,0,0,0,0
Cortland,Cortland Ward 4 ED 1,Attorney General,,Voids,,0,0,0,0
Cortland,Cortland Ward 5 ED 3,Attorney General,,Voids,,0,0,0,0
Cortland,Cortland Ward 3 ED 5,Attorney General,,Voids,,0,0,0,0
Cortland,Cortland Ward 4 ED 2,Attorney General,,Voids,,0,0,0,0
Cortland,Cortland Ward 4 ED 3,Attorney General,,Voids,,0,0,0,0
Cortland,Cortland Ward 5 ED 4,Attorney General,,Voids,,0,0,0,0
Cortland,Cortland Ward 5 ED 2,Attorney General,,Voids,,0,0,0,0
Cortland,Cortland Ward 7 ED 3,Attorney General,,Voids,,0,0,0,0
Cortland,Cortland Ward 8 ED 1,Attorney General,,Voids,,0,0,0,0
Cortland,Cortland Ward 7 ED 1,Attorney General,,Voids,,0,0,0,0
Cortland,Cortland Ward 8 ED 2,Attorney General,,Voids,,0,0,1,1
Cortland,Cortland Ward 1 ED 2,Attorney General,,Voids,,0,0,0,0
Cortland,Cortland Ward 2 ED 2,Attorney General,,Voids,,0,0,0,0
Cortland,Cortland Ward 6 ED 1,Attorney General,,Voids,,0,0,0,0
Cortland,Cortland Ward 7 ED 2,Attorney General,,Voids,,0,0,0,0
Cortland,Preble,Attorney General,,Voids,,0,0,0,0
Cortland,Scott,Attorney General,,Voids,,0,0,0,0
Cortland,Homer-1,Attorney General,,Voids,,0,0,0,0
Cortland,Homer-2,Attorney General,,Voids,,0,0,0,0
Cortland,Homer-3,Attorney General,,Voids,,0,0,0,0
Cortland,Homer-4,Attorney General,,Voids,,0,0,0,0
Cortland,Homer-5,Attorney General,,Voids,,0,0,0,0
Cortland,Cortlandville-1,Attorney General,,Voids,,0,0,0,0
Cortland,Cortlandville-2,Attorney General,,Voids,,0,0,0,0
Cortland,Cortlandville-3,Attorney General,,Voids,,0,0,0,0
Cortland,Cortlandville-4,Attorney General,,Voids,,0,0,0,0
Cortland,Cortlandville-5,Attorney General,,Voids,,0,0,0,0
Cortland,Cortlandville-6,Attorney General,,Voids,,0,0,0,0
Cortland,Harford,Attorney General,,Voids,,0,0,0,0
Cortland,Virgil-1,Attorney General,,Voids,,0,0,0,0
Cortland,Virgil-2,Attorney General,,Voids,,0,0,0,0
Cortland,Lapeer,Attorney General,,Voids,,0,0,0,0
Cortland,Marathon-1,Attorney General,,Voids,,0,0,0,0
Cortland,Marathon-2,Attorney General,,Voids,,0,0,0,0
Cortland,Cuyler,Attorney General,,Voids,,0,0,0,0
Cortland,Solon,Attorney General,,Voids,,0,0,0,0
Cortland,Truxton,Attorney General,,Voids,,0,0,0,0
Cortland,Cincinnatus,Attorney General,,Voids,,0,0,0,0
Cortland,Freetown,Attorney General,,Voids,,0,0,0,0
Cortland,Taylor,Attorney General,,Voids,,0,0,0,0
Cortland,Willet,Attorney General,,Voids,,0,0,1,1
Cortland,Cortland Ward 1 ED 1,Attorney General,,Blanks,,0,12,4,16
Cortland,Cortland Ward 1 ED 3,Attorney General,,Blanks,,0,2,1,3
Cortland,Cortland Ward 2 ED 3,Attorney General,,Blanks,,2,2,0,4
Cortland,Cortland Ward 3 ED 2,Attorney General,,Blanks,,1,1,1,3
Cortland,Cortland Ward 2 ED 1,Attorney General,,Blanks,,0,1,4,5
Cortland,Cortland Ward 3 ED 3,Attorney General,,Blanks,,0,0,0,0
Cortland,Cortland Ward 5 ED 1,Attorney General,,Blanks,,0,0,0,0
Cortland,Cortland Ward 6 ED 2,Attorney General,,Blanks,,0,0,0,0
Cortland,Cortland Ward 3 ED 1,Attorney General,,Blanks,,0,2,1,3
Cortland,Cortland Ward 3 ED 4,Attorney General,,Blanks,,1,1,0,2
Cortland,Cortland Ward 4 ED 1,Attorney General,,Blanks,,1,1,0,2
Cortland,Cortland Ward 5 ED 3,Attorney General,,Blanks,,0,1,0,1
Cortland,Cortland Ward 3 ED 5,Attorney General,,Blanks,,0,1,1,2
Cortland,Cortland Ward 4 ED 2,Attorney General,,Blanks,,0,0,0,0
Cortland,Cortland Ward 4 ED 3,Attorney General,,Blanks,,0,1,0,1
Cortland,Cortland Ward 5 ED 4,Attorney General,,Blanks,,0,5,0,5
Cortland,Cortland Ward 5 ED 2,Attorney General,,Blanks,,1,3,2,6
Cortland,Cortland Ward 7 ED 3,Attorney General,,Blanks,,0,0,0,0
