county,office,district,candidate,party,precinct,absentee,early_voting,election_day,votes
Orange,President,,Donald J. Trump,REP,Middletown - W4 - D2,14,0,92,106
Orange,President,,Donald J. Trump,REP,Middletown - W4 - D3,7,0,49,56
Orange,President,,Donald J. Trump,REP,Middletown - W4 - D4,12,0,124,136
Orange,President,,Donald J. Trump,REP,Middletown - W4 - D5,15,0,118,133
Orange,President,,Donald J. Trump,REP,Middletown - W4 - D6,43,0,197,240
Orange,President,,Donald J. Trump,REP,Middletown - W4 - D7,10,0,84,94
Orange,President,,Donald J. Trump,REP,Middletown - W4 - D8,3,0,7,10
Orange,President,,Donald J. Trump,REP,City of Newburgh - W1 - D1,3,0,20,23
Orange,President,,Donald J. Trump,REP,City of Newburgh - W1 - D2,3,0,52,55
Orange,President,,Donald J. Trump,REP,City of Newburgh - W1 - D3,5,0,31,36
Orange,President,,Donald J. Trump,REP,City of Newburgh - W1 - D4,11,0,97,108
Orange,President,,Donald J. Trump,REP,City of Newburgh - W2 - D1,4,0,55,59
Orange,President,,Donald J. Trump,REP,City of Newburgh - W2 - D2,8,0,61,69
Orange,President,,Donald J. Trump,REP,City of Newburgh - W3 - D1,16,0,167,183
Orange,President,,Donald J. Trump,REP,City of Newburgh - W3 - D2,16,0,136,152
Orange,President,,Donald J. Trump,REP,City of Newburgh - W3 - D3,14,0,63,77
Orange,President,,Donald J. Trump,REP,City of Newburgh - W3 - D4,14,0,121,135
Orange,President,,Donald J. Trump,REP,City of Newburgh - W4 - D1,0,0,14,14
Orange,President,,Donald J. Trump,REP,City of Newburgh - W4 - D2,7,0,44,51
Orange,President,,Donald J. Trump,REP,City of Newburgh - W4 - D3,10,0,106,116
Orange,President,,Donald J. Trump,REP,City of Newburgh - W4 - D4,6,0,103,109
Orange,President,,Donald J. Trump,REP,City of Newburgh - W4 - D5,3,0,21,24
Orange,President,,Donald J. Trump,REP,Port Jervis - W1 - D1,28,0,272,300
Orange,President,,Donald J. Trump,REP,Port Jervis - W1 - D2,2,0,46,48
Orange,President,,Donald J. Trump,REP,Port Jervis - W2 - D1,21,0,199,220
Orange,President,,Donald J. Trump,REP,Port Jervis - W2 - D2,22,0,152,174
Orange,President,,Donald J. Trump,REP,Port Jervis - W3 - D1,18,0,244,262
Orange,President,,Donald J. Trump,REP,Port Jervis - W3 - D2,20,0,233,253
Orange,President,,Donald J. Trump,REP,Port Jervis - W4 - D1,30,0,146,176
Orange,President,,Donald J. Trump,REP,Port Jervis - W4 - D2,41,0,163,204
Orange,President,,Donald J. Trump,REP,Blooming Grove - W1 - D1,11,0,126,137
Orange,President,,Donald J. Trump,REP,Blooming Grove - W1 - D2,40,0,282,322
Orange,President,,Donald J. Trump,REP,Blooming Grove - W1 - D3,21,0,223,244
Orange,President,,Donald J. Trump,REP,Blooming Grove - W1 - D4,4,0,51,55
Orange,President,,Donald J. Trump,REP,Blooming Grove - W2 - D1,9,0,108,117
Orange,President,,Donald J. Trump,REP,Blooming Grove - W2 - D2,39,0,265,304
Orange,President,,Donald J. Trump,REP,Blooming Grove - W2 - D3,19,0,229,248
Orange,President,,Donald J. Trump,REP,Blooming Grove - W3 - D1,21,0,227,248
Orange,President,,Donald J. Trump,REP,Blooming Grove - W3 - D2,14,0,170,184
Orange,President,,Donald J. Trump,REP,Blooming Grove - W3 - D3,16,0,160,176
Orange,President,,Donald J. Trump,REP,Blooming Grove - W3 - D4,0,0,3,3
Orange,President,,Donald J. Trump,REP,Blooming Grove - W4 - D1,30,0,156,186
Orange,President,,Donald J. Trump,REP,Blooming Grove - W4 - D2,21,0,214,235
Orange,President,,Donald J. Trump,REP,Blooming Grove - W4 - D3,26,0,126,152
Orange,President,,Donald J. Trump,REP,Blooming Grove - W5 - D1,36,0,204,240
Orange,President,,Donald J. Trump,REP,Blooming Grove - W5 - D2,5,0,32,37
Orange,President,,Donald J. Trump,REP,Blooming Grove - W5 - D3,21,0,242,263
Orange,President,,Donald J. Trump,REP,Blooming Grove - W5 - D4,32,0,199,231
Orange,President,,Donald J. Trump,REP,Blooming Grove - W5 - D5,3,0,37,40
Orange,President,,Donald J. Trump,REP,Blooming Grove - W6 - D1,28,0,170,198
Orange,President,,Donald J. Trump,REP,Blooming Grove - W6 - D2,35,0,275,310
Orange,President,,Donald J. Trump,REP,Blooming Grove - W6 - D3,41,0,275,316
Orange,President,,Donald J. Trump,REP,Blooming Grove - W6 - D4,0,0,13,13
Orange,President,,Donald J. Trump,REP,Chester - D1,30,0,277,307
Orange,President,,Donald J. Trump,REP,Chester - D2,24,0,162,186
Orange,President,,Donald J. Trump,REP,Chester - D3,37,0,299,336
Orange,President,,Donald J. Trump,REP,Chester - D4,25,0,212,237
Orange,President,,Donald J. Trump,REP,Chester - D5,33,0,280,313
Orange,President,,Donald J. Trump,REP,Chester - D6,15,0,147,162
Orange,President,,Donald J. Trump,REP,Chester - D7,24,0,298,322
Orange,President,,Donald J. Trump,REP,Chester - D8,23,0,169,192
Orange,President,,Donald J. Trump,REP,Chester - D9,6,0,85,91
Orange,President,,Donald J. Trump,REP,Chester - D10,18,0,172,190
Orange,President,,Donald J. Trump,REP,Chester - D11,17,0,181,198
Orange,President,,Donald J. Trump,REP,Chester - D12,33,0,269,302
Orange,President,,Donald J. Trump,REP,Goshen - D13,2,0,18,20
Orange,President,,Donald J. Trump,REP,Cornwall - D1,13,0,181,194
Orange,President,,Donald J. Trump,REP,Cornwall - D2,13,0,191,204
Orange,President,,Donald J. Trump,REP,Cornwall - D3,21,0,194,215
Orange,President,,Donald J. Trump,REP,Cornwall - D4,21,0,225,246
Orange,President,,Donald J. Trump,REP,Cornwall - D5,25,0,198,223
Orange,President,,Donald J. Trump,REP,Cornwall - D6,18,0,214,232
Orange,President,,Donald J. Trump,REP,Cornwall - D7,23,0,155,178
Orange,President,,Donald J. Trump,REP,Cornwall - D8,17,0,239,256
Orange,President,,Donald J. Trump,REP,Cornwall - D9,16,0,170,186
Orange,President,,Donald J. Trump,REP,Cornwall - D10,28,0,213,241
Orange,President,,Donald J. Trump,REP,Cornwall - D11,22,0,297,319
Orange,President,,Donald J. Trump,REP,Cornwall - D12,30,0,150,180
Orange,President,,Donald J. Trump,REP,Cornwall - D13,22,0,154,176
Orange,President,,Donald J. Trump,REP,Cornwall - D14,25,0,212,237
Orange,President,,Donald J. Trump,REP,Crawford - D1,20,0,263,283
Orange,President,,Donald J. Trump,REP,Crawford - D2,26,0,254,280
Orange,President,,Donald J. Trump,REP,Crawford - D3,34,0,362,396
Orange,President,,Donald J. Trump,REP,Crawford - D4,20,0,326,346
Orange,President,,Donald J. Trump,REP,Crawford - D5,29,0,283,312
Orange,President,,Donald J. Trump,REP,Crawford - D6,43,0,354,397
Orange,President,,Donald J. Trump,REP,Crawford - D7,21,0,262,283
Orange,President,,Donald J. Trump,REP,Crawford - D8,22,0,221,243
Orange,President,,Donald J. Trump,REP,Deerpark - D1,8,0,246,254
Orange,President,,Donald J. Trump,REP,Deerpark - D2,24,0,244,268
Orange,President,,Donald J. Trump,REP,Deerpark - D3,33,0,268,301
Orange,President,,Donald J. Trump,REP,Deerpark - D4,35,0,308,343
Orange,President,,Donald J. Trump,REP,Deerpark - D5,33,0,350,383
Orange,President,,Donald J. Trump,REP,Deerpark - D6,19,0,220,239
Orange,President,,Donald J. Trump,REP,Deerpark - D7,37,0,312,349
Orange,President,,Donald J. Trump,REP,Goshen - D1,35,0,160,195
Orange,President,,Donald J. Trump,REP,Goshen - D2,32,0,66,98
Orange,President,,Donald J. Trump,REP,Goshen - D3,34,0,181,215
Orange,President,,Donald J. Trump,REP,Goshen - D4,76,0,301,377
Orange,President,,Donald J. Trump,REP,Goshen - D5,96,0,217,313
Orange,President,,Donald J. Trump,REP,Goshen - D6,32,0,198,230
Orange,President,,Donald J. Trump,REP,Goshen - D7,77,0,350,427
Orange,President,,Donald J. Trump,REP,Goshen - D8,41,0,240,281
Orange,President,,Donald J. Trump,REP,Goshen - D9,59,0,281,340
Orange,President,,Donald J. Trump,REP,Goshen - D10,38,0,290,328
Orange,President,,Donald J. Trump,REP,Goshen - D11,20,0,182,202
Orange,President,,Donald J. Trump,REP,Goshen - D12,28,0,166,194
Orange,President,,Donald J. Trump,REP,Greenville - D1,26,0,374,400
Orange,President,,Donald J. Trump,REP,Greenville - D2,31,0,406,437
Orange,President,,Donald J. Trump,REP,Greenville - D3,19,0,303,322
Orange,President,,Donald J. Trump,REP,Greenville - D4,21,0,332,353
Orange,President,,Donald J. Trump,REP,Hamptonburgh - D1,49,0,261,310
Orange,President,,Donald J. Trump,REP,Hamptonburgh - D2,60,0,378,438
Orange,President,,Donald J. Trump,REP,Hamptonburgh - D3,32,0,284,316
Orange,President,,Donald J. Trump,REP,Hamptonburgh - D4,14,0,226,240
Orange,President,,Donald J. Trump,REP,Hamptonburgh - D5,53,0,306,359
Orange,President,,Donald J. Trump,REP,Highlands - D1,25,0,184,209
Orange,President,,Donald J. Trump,REP,Highlands - D2,15,0,66,81
Orange,President,,Donald J. Trump,REP,Highlands - D3,35,0,175,210
Orange,President,,Donald J. Trump,REP,Highlands - D4,24,0,245,269
Orange,President,,Donald J. Trump,REP,Highlands - D5,18,0,117,135
Orange,President,,Donald J. Trump,REP,Highlands - D6,14,0,197,211
Orange,President,,Donald J. Trump,REP,Minisink - D1,32,0,366,398
Orange,President,,Donald J. Trump,REP,Minisink - D2,22,0,404,426
Orange,President,,Donald J. Trump,REP,Minisink - D3,16,0,256,272
Orange,President,,Donald J. Trump,REP,Minisink - D4,28,0,323,351
Orange,President,,Donald J. Trump,REP,Monroe - D1,34,0,287,321
Orange,President,,Donald J. Trump,REP,Monroe - D2,19,0,271,290
Orange,President,,Donald J. Trump,REP,Monroe - D3,26,0,166,192
Orange,President,,Donald J. Trump,REP,Monroe - D4,30,0,270,300
Orange,President,,Donald J. Trump,REP,Monroe - D5,26,0,239,265
Orange,President,,Donald J. Trump,REP,Monroe - D6,35,0,212,247
Orange,President,,Donald J. Trump,REP,Monroe - D7,41,0,288,329
Orange,President,,Donald J. Trump,REP,Monroe - D8,24,0,140,164
Orange,President,,Donald J. Trump,REP,Monroe - D9,14,0,148,162
Orange,President,,Donald J. Trump,REP,Monroe - D10,32,0,296,328
Orange,President,,Donald J. Trump,REP,Monroe - D11,28,0,213,241
Orange,President,,Donald J. Trump,REP,Monroe - D12,26,0,249,275
Orange,President,,Donald J. Trump,REP,Monroe - D13,34,0,200,234
Orange,President,,Donald J. Trump,REP,Monroe - D14,30,0,228,258
Orange,President,,Donald J. Trump,REP,Monroe - D15,36,0,284,320
Orange,President,,Donald J. Trump,REP,Monroe - D16,33,0,167,200
Orange,President,,Donald J. Trump,REP,Monroe - D17,32,0,192,224
Orange,President,,Donald J. Trump,REP,Monroe - D18,10,0,66,76
Orange,President,,Donald J. Trump,REP,Monroe - D19,17,0,110,127
Orange,President,,Donald J. Trump,REP,Monroe - D20,0,0,0,0
Orange,President,,Donald J. Trump,REP,Monroe - D21,0,0,0,0
Orange,President,,Donald J. Trump,REP,Palm Tree - D1,1,0,53,54
Orange,President,,Donald J. Trump,REP,Palm Tree - D2,8,0,144,152
Orange,President,,Donald J. Trump,REP,Palm Tree - D3,4,0,34,38
Orange,President,,Donald J. Trump,REP,Palm Tree - D4,7,0,82,89
Orange,President,,Donald J. Trump,REP,Palm Tree - D5,7,0,126,133
Orange,President,,Donald J. Trump,REP,Palm Tree - D6,2,0,9,11
Orange,President,,Donald J. Trump,REP,Palm Tree - D7,7,0,65,72
Orange,President,,Donald J. Trump,REP,Palm Tree - D8,15,0,138,153
Orange,President,,Donald J. Trump,REP,Palm Tree - D9,8,0,91,99
Orange,President,,Donald J. Trump,REP,Palm Tree - D10,5,0,97,102
Orange,President,,Donald J. Trump,REP,Palm Tree - D11,5,0,67,72
Orange,President,,Donald J. Trump,REP,Palm Tree - D12,3,0,90,93
Orange,President,,Donald J. Trump,REP,Palm Tree - D13,8,0,132,140
Orange,President,,Donald J. Trump,REP,Palm Tree - D14,8,0,113,121
Orange,President,,Donald J. Trump,REP,Palm Tree - D15,12,0,123,135
Orange,President,,Donald J. Trump,REP,Palm Tree - D16,5,0,99,104
Orange,President,,Donald J. Trump,REP,Palm Tree - D17,9,0,101,110
Orange,President,,Donald J. Trump,REP,Palm Tree - D18,0,0,16,16
Orange,President,,Donald J. Trump,REP,Palm Tree - D19,0,0,3,3
Orange,President,,Donald J. Trump,REP,Montgomery - D1,31,0,348,379
Orange,President,,Donald J. Trump,REP,Montgomery - D2,37,0,357,394
Orange,President,,Donald J. Trump,REP,Montgomery - D3,40,0,278,318
Orange,President,,Donald J. Trump,REP,Montgomery - D4,34,0,257,291
Orange,President,,Donald J. Trump,REP,Montgomery - D5,24,0,277,301
Orange,President,,Donald J. Trump,REP,Montgomery - D6,13,0,207,220
Orange,President,,Donald J. Trump,REP,Montgomery - D7,24,0,248,272
Orange,President,,Donald J. Trump,REP,Montgomery - D8,9,0,182,191
Orange,President,,Donald J. Trump,REP,Montgomery - D9,18,0,281,299
Orange,President,,Donald J. Trump,REP,Montgomery - D10,32,0,282,314
Orange,President,,Donald J. Trump,REP,Montgomery - D11,27,0,283,310
Orange,President,,Donald J. Trump,REP,Montgomery - D12,22,0,191,213
Orange,President,,Donald J. Trump,REP,Montgomery - D13,49,0,359,408
Orange,President,,Donald J. Trump,REP,Montgomery - D14,13,0,227,240
Orange,President,,Donald J. Trump,REP,Montgomery - D15,14,0,276,290
Orange,President,,Donald J. Trump,REP,Montgomery - D16,23,0,317,340
Orange,President,,Donald J. Trump,REP,Montgomery - D17,21,0,264,285
Orange,President,,Donald J. Trump,REP,Montgomery - D18,42,0,406,448
Orange,President,,Donald J. Trump,REP,Mount Hope - D1,27,0,225,252
Orange,President,,Donald J. Trump,REP,Mount Hope - D2,31,0,383,414
Orange,President,,Donald J. Trump,REP,Mount Hope - D3,35,0,337,372
Orange,President,,Donald J. Trump,REP,Mount Hope - D4,44,0,397,441
Orange,President,,Donald J. Trump,REP,New Windsor - D1,12,0,139,151
Orange,President,,Donald J. Trump,REP,New Windsor - D2,13,0,155,168
Orange,President,,Donald J. Trump,REP,New Windsor - D3,12,0,169,181
Orange,President,,Donald J. Trump,REP,New Windsor - D4,28,0,190,218
Orange,President,,Donald J. Trump,REP,New Windsor - D5,30,0,395,425
Orange,President,,Donald J. Trump,REP,New Windsor - D6,8,0,178,186
Orange,President,,Donald J. Trump,REP,New Windsor - D7,15,0,139,154
Orange,President,,Donald J. Trump,REP,New Windsor - D8,19,0,236,255
Orange,President,,Donald J. Trump,REP,New Windsor - D9,19,0,125,144
Orange,President,,Donald J. Trump,REP,New Windsor - D10,21,0,230,251
Orange,President,,Donald J. Trump,REP,New Windsor - D11,24,0,215,239
Orange,President,,Donald J. Trump,REP,New Windsor - D12,21,0,115,136
Orange,President,,Donald J. Trump,REP,New Windsor - D13,21,0,213,234
Orange,President,,Donald J. Trump,REP,New Windsor - D14,37,0,215,252
Orange,President,,Donald J. Trump,REP,New Windsor - D15,44,0,350,394
Orange,President,,Donald J. Trump,REP,New Windsor - D16,66,0,484,550
Orange,President,,Donald J. Trump,REP,New Windsor - D17,7,0,97,104
Orange,President,,Donald J. Trump,REP,New Windsor - D18,32,0,245,277
Orange,President,,Donald J. Trump,REP,New Windsor - D19,37,0,257,294
Orange,President,,Donald J. Trump,REP,New Windsor - D20,18,0,247,265
Orange,President,,Donald J. Trump,REP,New Windsor - D21,32,0,260,292
Orange,President,,Donald J. Trump,REP,New Windsor - D22,18,0,110,128
Orange,President,,Donald J. Trump,REP,Newburgh Town - D1,24,0,126,150
Orange,President,,Donald J. Trump,REP,Newburgh Town - D2,15,0,154,169
Orange,President,,Donald J. Trump,REP,Newburgh Town - D3,31,0,203,234
Orange,President,,Donald J. Trump,REP,Newburgh Town - D4,34,0,249,283
Orange,President,,Donald J. Trump,REP,Newburgh Town - D5,49,0,229,278
Orange,President,,Donald J. Trump,REP,Newburgh Town - D6,7,0,104,111
Orange,President,,Donald J. Trump,REP,Newburgh Town - D7,17,0,184,201
Orange,President,,Donald J. Trump,REP,Newburgh Town - D8,22,0,277,299
Orange,President,,Donald J. Trump,REP,Newburgh Town - D9,23,0,164,187
Orange,President,,Donald J. Trump,REP,Newburgh Town - D10,11,0,157,168
Orange,President,,Donald J. Trump,REP,Newburgh Town - D11,40,0,218,258
Orange,President,,Donald J. Trump,REP,Newburgh Town - D12,27,0,228,255
Orange,President,,Donald J. Trump,REP,Newburgh Town - D13,23,0,239,262
Orange,President,,Donald J. Trump,REP,Newburgh Town - D14,39,0,263,302
Orange,President,,Donald J. Trump,REP,Newburgh Town - D15,43,0,271,314
Orange,President,,Donald J. Trump,REP,Newburgh Town - D16,40,0,248,288
Orange,President,,Donald J. Trump,REP,Newburgh Town - D17,35,0,342,377
Orange,President,,Donald J. Trump,REP,Newburgh Town - D18,28,0,328,356
Orange,President,,Donald J. Trump,REP,Newburgh Town - D19,37,0,340,377
Orange,President,,Donald J. Trump,REP,Newburgh Town - D20,16,0,100,116
Orange,President,,Donald J. Trump,REP,Newburgh Town - D21,29,0,395,424
Orange,President,,Donald J. Trump,REP,Newburgh Town - D22,17,0,190,207
Orange,President,,Donald J. Trump,REP,Newburgh Town - D23,33,0,189,222
Orange,President,,Donald J. Trump,REP,Newburgh Town - D24,32,0,238,270
Orange,President,,Donald J. Trump,REP,Newburgh Town - D25,28,0,237,265
Orange,President,,Donald J. Trump,REP,Newburgh Town - D26,13,0,160,173
Orange,President,,Donald J. Trump,REP,Newburgh Town - D27,5,0,44,49
Orange,President,,Donald J. Trump,REP,Tuxedo - D1,25,0,174,199
Orange,President,,Donald J. Trump,REP,Tuxedo - D2,19,0,217,236
Orange,President,,Donald J. Trump,REP,Tuxedo - D3,25,0,147,172
Orange,President,,Donald J. Trump,REP,Tuxedo - D4,40,0,290,330
Orange,President,,Donald J. Trump,REP,Wallkill - W1 - D1,20,0,238,258
Orange,President,,Donald J. Trump,REP,Wallkill - W1 - D2,34,0,296,330
Orange,President,,Donald J. Trump,REP,Wallkill - W1 - D3,11,0,90,101
Orange,President,,Donald J. Trump,REP,Wallkill - W1 - D4,28,0,151,179
Orange,President,,Donald J. Trump,REP,Wallkill - W1 - D5,16,0,93,109
Orange,President,,Donald J. Trump,REP,Wallkill - W1 - D6,15,0,135,150
Orange,President,,Donald J. Trump,REP,Wallkill - W1 - D7,16,0,164,180
Orange,President,,Donald J. Trump,REP,Wallkill - W2 - D1,25,0,156,181
Orange,President,,Donald J. Trump,REP,Wallkill - W2 - D2,15,0,168,183
Orange,President,,Donald J. Trump,REP,Wallkill - W2 - D3,48,0,85,133
Orange,President,,Donald J. Trump,REP,Wallkill - W2 - D4,14,0,101,115
Orange,President,,Donald J. Trump,REP,Wallkill - W2 - D5,16,0,94,110
Orange,President,,Donald J. Trump,REP,Wallkill - W2 - D6,6,0,120,126
Orange,President,,Donald J. Trump,REP,Wallkill - W2 - D7,12,0,94,106
Orange,President,,Donald J. Trump,REP,Wallkill - W3 - D1,27,0,190,217
Orange,President,,Donald J. Trump,REP,Wallkill - W3 - D2,18,0,178,196
Orange,President,,Donald J. Trump,REP,Wallkill - W3 - D3,65,0,173,238
Orange,President,,Donald J. Trump,REP,Wallkill - W3 - D4,27,0,106,133
Orange,President,,Donald J. Trump,REP,Wallkill - W3 - D5,40,0,124,164
Orange,President,,Donald J. Trump,REP,Wallkill - W3 - D6,45,0,217,262
Orange,President,,Donald J. Trump,REP,Wallkill - W3 - D7,19,0,170,189
Orange,President,,Donald J. Trump,REP,Wallkill - W4 - D1,35,0,284,319
Orange,President,,Donald J. Trump,REP,Wallkill - W4 - D2,9,0,107,116
Orange,President,,Donald J. Trump,REP,Wallkill - W4 - D3,7,0,126,133
Orange,President,,Donald J. Trump,REP,Wallkill - W4 - D4,30,0,295,325
Orange,President,,Donald J. Trump,REP,Wallkill - W4 - D5,26,0,293,319
Orange,President,,Donald J. Trump,REP,Warwick - D1,17,0,221,238
Orange,President,,Donald J. Trump,REP,Warwick - D2,27,0,347,374
Orange,President,,Donald J. Trump,REP,Warwick - D3,18,0,200,218
Orange,President,,Donald J. Trump,REP,Warwick - D4,42,0,267,309
Orange,President,,Donald J. Trump,REP,Warwick - D5,30,0,186,216
Orange,President,,Donald J. Trump,REP,Warwick - D6,22,0,208,230
Orange,President,,Donald J. Trump,REP,Warwick - D7,15,0,217,232
Orange,President,,Donald J. Trump,REP,Warwick - D8,56,0,243,299
Orange,President,,Donald J. Trump,REP,Warwick - D9,43,0,241,284
Orange,President,,Donald J. Trump,REP,Warwick - D10,19,0,304,323
Orange,President,,Donald J. Trump,REP,Warwick - D11,25,0,260,285
Orange,President,,Donald J. Trump,REP,Warwick - D12,42,0,273,315
Orange,President,,Donald J. Trump,REP,Warwick - D13,45,0,212,257
Orange,President,,Donald J. Trump,REP,Warwick - D14,23,0,233,256
Orange,President,,Donald J. Trump,REP,Warwick - D15,28,0,224,252
Orange,President,,Donald J. Trump,REP,Warwick - D16,32,0,322,354
Orange,President,,Donald J. Trump,REP,Warwick - D17,32,0,222,254
Orange,President,,Donald J. Trump,REP,Warwick - D18,18,0,220,238
Orange,President,,Donald J. Trump,REP,Warwick - D19,29,0,293,322
Orange,President,,Donald J. Trump,REP,Warwick - D20,24,0,288,312
Orange,President,,Donald J. Trump,REP,Warwick - D21,41,0,277,318
Orange,President,,Donald J. Trump,REP,Warwick - D22,16,0,151,167
Orange,President,,Donald J. Trump,REP,Warwick - D23,37,0,276,313
Orange,President,,Donald J. Trump,REP,Warwick - D24,42,0,283,325
Orange,President,,Donald J. Trump,REP,Warwick - D25,26,0,213,239
Orange,President,,Donald J. Trump,REP,Warwick - D26,29,0,302,331
Orange,President,,Donald J. Trump,REP,Warwick - D27,38,0,301,339
Orange,President,,Donald J. Trump,REP,Warwick - D28,25,0,299,324
Orange,President,,Donald J. Trump,REP,Warwick - D29,8,0,112,120
Orange,President,,Donald J. Trump,REP,Warwick - D30,26,0,164,190
Orange,President,,Donald J. Trump,REP,Warwick - D31,22,0,146,168
