county,precinct,office,district,candidate,party,votes,election_day,early_voting,absentee
Delaware,HM 1,U.S. Senate,,Write-ins,,0,0,0,0
Delaware,HN 1,U.S. Senate,,Write-ins,,0,0,0,0
Delaware,HN 2,U.S. Senate,,Write-ins,,0,0,0,0
Delaware,HN 3,U.S. Senate,,Write-ins,,0,0,0,0
Delaware,HN 4,U.S. Senate,,Write-ins,,0,0,0,0
Delaware,HN 5,U.S. Senate,,Write-ins,,0,0,0,0
Delaware,HN 6,U.S. Senate,,Write-ins,,0,0,0,0
Delaware,HR 1,U.S. Senate,,Write-ins,,1,1,0,0
Delaware,KR 1,U.S. Senate,,Write-ins,,0,0,0,0
Delaware,KR 2,U.S. Senate,,Write-ins,,0,0,0,0
Delaware,MA 1,U.S. Senate,,Write-ins,,0,0,0,0
Delaware,ME 1,U.S. Senate,,Write-ins,,0,0,0,0
Delaware,ME 2,U.S. Senate,,Write-ins,,0,0,0,0
Delaware,MI 1,U.S. Senate,,Write-ins,,0,0,0,0
Delaware,MI 2,U.S. Senate,,Write-ins,,0,0,0,0
Delaware,MI 3,U.S. Senate,,Write-ins,,0,0,0,0
Delaware,MI 4,U.S. Senate,,Write-ins,,0,0,0,0
Delaware,MI 5,U.S. Senate,,Write-ins,,0,0,0,0
Delaware,RX 1,U.S. Senate,,Write-ins,,0,0,0,0
Delaware,RX 2,U.S. Senate,,Write-ins,,1,1,0,0
Delaware,RX 3,U.S. Senate,,Write-ins,,0,0,0,0
Delaware,RX 4,U.S. Senate,,Write-ins,,0,0,0,0
Delaware,SD 1,U.S. Senate,,Write-ins,,0,0,0,0
Delaware,SD 2,U.S. Senate,,Write-ins,,0,0,0,0
Delaware,SD 3,U.S. Senate,,Write-ins,,0,0,0,0
Delaware,SD 4,U.S. Senate,,Write-ins,,0,0,0,0
Delaware,SD 5,U.S. Senate,,Write-ins,,0,0,0,0
Delaware,SD 6,U.S. Senate,,Write-ins,,0,0,0,0
Delaware,SD 7,U.S. Senate,,Write-ins,,0,0,0,0
Delaware,ST 1,U.S. Senate,,Write-ins,,1,1,0,0
Delaware,ST 2,U.S. Senate,,Write-ins,,0,0,0,0
Delaware,TM 1,U.S. Senate,,Write-ins,,0,0,0,0
Delaware,WL 1,U.S. Senate,,Write-ins,,0,0,0,0
Delaware,WL 2,U.S. Senate,,Write-ins,,0,0,0,0
Delaware,WL 3,U.S. Senate,,Write-ins,,0,0,0,0
Delaware,WL 4,U.S. Senate,,Write-ins,,0,0,0,0
Delaware,WL 5,U.S. Senate,,Write-ins,,0,0,0,0
Delaware,AN 1,U.S. House,19,Josh Riley,DEM,226,136,48,42
Delaware,AN 2,U.S. House,19,Josh Riley,DEM,91,58,18,15
Delaware,BV 1,U.S. House,19,Josh Riley,DEM,209,119,49,41
Delaware,CO 1,U.S. House,19,Josh Riley,DEM,85,59,10,16
Delaware,CO 2,U.S. House,19,Josh Riley,DEM,56,38,4,14
Delaware,CO 3,U.S. House,19,Josh Riley,DEM,41,22,11,8
Delaware,CO 4,U.S. House,19,Josh Riley,DEM,29,18,2,9
Delaware,DA 1,U.S. House,19,Josh Riley,DEM,90,82,4,4
Delaware,DA 2,U.S. House,19,Josh Riley,DEM,212,162,23,27
Delaware,DL 1,U.S. House,19,Josh Riley,DEM,200,105,73,22
Delaware,DL 2,U.S. House,19,Josh Riley,DEM,145,65,61,19
Delaware,DL 3,U.S. House,19,Josh Riley,DEM,154,78,54,22
Delaware,DL 4,U.S. House,19,Josh Riley,DEM,166,66,75,25
Delaware,DP 1,U.S. House,19,Josh Riley,DEM,77,66,0,11
Delaware,DP 2,U.S. House,19,Josh Riley,DEM,45,37,1,7
Delaware,FR 1,U.S. House,19,Josh Riley,DEM,99,74,14,11
Delaware,FR 2,U.S. House,19,Josh Riley,DEM,119,72,24,23
Delaware,FR 3,U.S. House,19,Josh Riley,DEM,151,120,13,18
Delaware,HM 1,U.S. House,19,Josh Riley,DEM,197,133,49,15
Delaware,HN 1,U.S. House,19,Josh Riley,DEM,61,43,4,14
Delaware,HN 2,U.S. House,19,Josh Riley,DEM,48,30,7,11
Delaware,HN 3,U.S. House,19,Josh Riley,DEM,98,76,7,15
Delaware,HN 4,U.S. House,19,Josh Riley,DEM,23,21,0,2
Delaware,HN 5,U.S. House,19,Josh Riley,DEM,19,18,0,1
Delaware,HN 6,U.S. House,19,Josh Riley,DEM,28,24,1,3
Delaware,HR 1,U.S. House,19,Josh Riley,DEM,201,136,25,40
Delaware,KR 1,U.S. House,19,Josh Riley,DEM,124,84,28,12
Delaware,KR 2,U.S. House,19,Josh Riley,DEM,122,69,36,17
Delaware,MA 1,U.S. House,19,Josh Riley,DEM,106,79,6,21
Delaware,ME 1,U.S. House,19,Josh Riley,DEM,108,55,35,18
Delaware,ME 2,U.S. House,19,Josh Riley,DEM,153,113,31,9
Delaware,MI 1,U.S. House,19,Josh Riley,DEM,176,127,16,33
Delaware,MI 2,U.S. House,19,Josh Riley,DEM,229,153,53,23
Delaware,MI 3,U.S. House,19,Josh Riley,DEM,110,70,19,21
Delaware,MI 4,U.S. House,19,Josh Riley,DEM,86,55,18,13
Delaware,MI 5,U.S. House,19,Josh Riley,DEM,83,68,3,12
Delaware,RX 1,U.S. House,19,Josh Riley,DEM,65,49,3,13
Delaware,RX 2,U.S. House,19,Josh Riley,DEM,95,57,16,22
Delaware,RX 3,U.S. House,19,Josh Riley,DEM,171,127,22,22
Delaware,RX 4,U.S. House,19,Josh Riley,DEM,115,84,7,24
Delaware,SD 1,U.S. House,19,Josh Riley,DEM,93,68,11,14
Delaware,SD 2,U.S. House,19,Josh Riley,DEM,100,79,8,13
Delaware,SD 3,U.S. House,19,Josh Riley,DEM,94,66,14,14
Delaware,SD 4,U.S. House,19,Josh Riley,DEM,92,76,5,11
Delaware,SD 5,U.S. House,19,Josh Riley,DEM,75,66,3,6
Delaware,SD 6,U.S. House,19,Josh Riley,DEM,165,148,1,16
Delaware,SD 7,U.S. House,19,Josh Riley,DEM,81,61,2,18
Delaware,ST 1,U.S. House,19,Josh Riley,DEM,165,121,27,17
Delaware,ST 2,U.S. House,19,Josh Riley,DEM,109,75,15,19
Delaware,TM 1,U.S. House,19,Josh Riley,DEM,104,84,8,12
Delaware,WL 1,U.S. House,19,Josh Riley,DEM,113,95,10,8
Delaware,WL 2,U.S. House,19,Josh Riley,DEM,130,87,28,15
Delaware,WL 3,U.S. House,19,Josh Riley,DEM,103,79,11,13
Delaware,WL 4,U.S. House,19,Josh Riley,DEM,110,86,10,14
Delaware,WL 5,U.S. House,19,Josh Riley,DEM,94,79,6,9
Delaware,AN 1,U.S. House,19,Marc Molinaro,REP,190,156,19,15
Delaware,AN 2,U.S. House,19,Marc Molinaro,REP,110,96,2,12
Delaware,BV 1,U.S. House,19,Marc Molinaro,REP,172,149,15,8
Delaware,CO 1,U.S. House,19,Marc Molinaro,REP,242,223,7,12
Delaware,CO 2,U.S. House,19,Marc Molinaro,REP,119,114,1,4
Delaware,CO 3,U.S. House,19,Marc Molinaro,REP,87,85,0,2
Delaware,CO 4,U.S. House,19,Marc Molinaro,REP,146,137,3,6
Delaware,DA 1,U.S. House,19,Marc Molinaro,REP,239,223,4,12
Delaware,DA 2,U.S. House,19,Marc Molinaro,REP,363,328,10,25
Delaware,DL 1,U.S. House,19,Marc Molinaro,REP,200,165,22,13
Delaware,DL 2,U.S. House,19,Marc Molinaro,REP,147,116,27,4
Delaware,DL 3,U.S. House,19,Marc Molinaro,REP,167,129,26,12
Delaware,DL 4,U.S. House,19,Marc Molinaro,REP,104,76,21,7
Delaware,DP 1,U.S. House,19,Marc Molinaro,REP,222,209,0,13
Delaware,DP 2,U.S. House,19,Marc Molinaro,REP,115,107,2,6
Delaware,FR 1,U.S. House,19,Marc Molinaro,REP,218,194,11,13
Delaware,FR 2,U.S. House,19,Marc Molinaro,REP,142,122,9,11
Delaware,FR 3,U.S. House,19,Marc Molinaro,REP,261,229,17,15
Delaware,HM 1,U.S. House,19,Marc Molinaro,REP,335,281,25,29
Delaware,HN 1,U.S. House,19,Marc Molinaro,REP,129,122,2,5
Delaware,HN 2,U.S. House,19,Marc Molinaro,REP,118,100,11,7
Delaware,HN 3,U.S. House,19,Marc Molinaro,REP,226,206,2,18
Delaware,HN 4,U.S. House,19,Marc Molinaro,REP,113,100,2,11
Delaware,HN 5,U.S. House,19,Marc Molinaro,REP,104,95,3,6
Delaware,HN 6,U.S. House,19,Marc Molinaro,REP,125,116,0,9
Delaware,HR 1,U.S. House,19,Marc Molinaro,REP,369,332,20,17
Delaware,KR 1,U.S. House,19,Marc Molinaro,REP,206,176,17,13
Delaware,KR 2,U.S. House,19,Marc Molinaro,REP,191,179,7,5
Delaware,MA 1,U.S. House,19,Marc Molinaro,REP,364,344,4,16
Delaware,ME 1,U.S. House,19,Marc Molinaro,REP,134,98,22,14
Delaware,ME 2,U.S. House,19,Marc Molinaro,REP,276,253,12,11
Delaware,MI 1,U.S. House,19,Marc Molinaro,REP,232,150,9,73
Delaware,MI 2,U.S. House,19,Marc Molinaro,REP,169,149,11,9
Delaware,MI 3,U.S. House,19,Marc Molinaro,REP,130,107,13,10
Delaware,MI 4,U.S. House,19,Marc Molinaro,REP,67,61,4,2
Delaware,MI 5,U.S. House,19,Marc Molinaro,REP,130,116,5,9
Delaware,RX 1,U.S. House,19,Marc Molinaro,REP,244,228,4,12
Delaware,RX 2,U.S. House,19,Marc Molinaro,REP,91,79,6,6
Delaware,RX 3,U.S. House,19,Marc Molinaro,REP,137,127,4,6
Delaware,RX 4,U.S. House,19,Marc Molinaro,REP,134,115,3,16
Delaware,SD 1,U.S. House,19,Marc Molinaro,REP,199,191,4,4
Delaware,SD 2,U.S. House,19,Marc Molinaro,REP,121,110,4,7
Delaware,SD 3,U.S. House,19,Marc Molinaro,REP,198,171,14,13
Delaware,SD 4,U.S. House,19,Marc Molinaro,REP,127,112,6,9
Delaware,SD 5,U.S. House,19,Marc Molinaro,REP,120,108,0,12
Delaware,SD 6,U.S. House,19,Marc Molinaro,REP,180,168,3,9
Delaware,SD 7,U.S. House,19,Marc Molinaro,REP,170,153,10,7
Delaware,ST 1,U.S. House,19,Marc Molinaro,REP,251,220,13,18
Delaware,ST 2,U.S. House,19,Marc Molinaro,REP,179,153,6,20
Delaware,TM 1,U.S. House,19,Marc Molinaro,REP,313,285,11,17
Delaware,WL 1,U.S. House,19,Marc Molinaro,REP,349,320,12,17
Delaware,WL 2,U.S. House,19,Marc Molinaro,REP,199,174,9,16
Delaware,WL 3,U.S. House,19,Marc Molinaro,REP,229,202,17,10
Delaware,WL 4,U.S. House,19,Marc Molinaro,REP,283,255,10,18
Delaware,WL 5,U.S. House,19,Marc Molinaro,REP,317,280,8,29
Delaware,AN 1,U.S. House,19,Marc Molinaro,CON,23,21,2,0
Delaware,AN 2,U.S. House,19,Marc Molinaro,CON,8,5,3,0
Delaware,BV 1,U.S. House,19,Marc Molinaro,CON,14,10,2,2
Delaware,CO 1,U.S. House,19,Marc Molinaro,CON,20,19,0,1
Delaware,CO 2,U.S. House,19,Marc Molinaro,CON,9,8,0,1
Delaware,CO 3,U.S. House,19,Marc Molinaro,CON,4,4,0,0
Delaware,CO 4,U.S. House,19,Marc Molinaro,CON,13,13,0,0
Delaware,DA 1,U.S. House,19,Marc Molinaro,CON,42,39,1,2
Delaware,DA 2,U.S. House,19,Marc Molinaro,CON,24,23,0,1
Delaware,DL 1,U.S. House,19,Marc Molinaro,CON,19,15,3,1
Delaware,DL 2,U.S. House,19,Marc Molinaro,CON,15,15,0,0
Delaware,DL 3,U.S. House,19,Marc Molinaro,CON,22,17,4,1
Delaware,DL 4,U.S. House,19,Marc Molinaro,CON,12,10,0,2
Delaware,DP 1,U.S. House,19,Marc Molinaro,CON,14,9,0,5
Delaware,DP 2,U.S. House,19,Marc Molinaro,CON,8,6,0,2
Delaware,FR 1,U.S. House,19,Marc Molinaro,CON,16,13,2,1
Delaware,FR 2,U.S. House,19,Marc Molinaro,CON,16,14,0,2
Delaware,FR 3,U.S. House,19,Marc Molinaro,CON,30,28,1,1
Delaware,HM 1,U.S. House,19,Marc Molinaro,CON,31,30,1,0
Delaware,HN 1,U.S. House,19,Marc Molinaro,CON,11,10,1,0
Delaware,HN 2,U.S. House,19,Marc Molinaro,CON,5,5,0,0
Delaware,HN 3,U.S. House,19,Marc Molinaro,CON,9,6,1,2
Delaware,HN 4,U.S. House,19,Marc Molinaro,CON,6,4,0,2
Delaware,HN 5,U.S. House,19,Marc Molinaro,CON,3,2,0,1
Delaware,HN 6,U.S. House,19,Marc Molinaro,CON,7,7,0,0
Delaware,HR 1,U.S. House,19,Marc Molinaro,CON,46,43,1,2
Delaware,KR 1,U.S. House,19,Marc Molinaro,CON,23,18,3,2
Delaware,KR 2,U.S. House,19,Marc Molinaro,CON,19,13,2,4
Delaware,MA 1,U.S. House,19,Marc Molinaro,CON,21,18,3,0
Delaware,ME 1,U.S. House,19,Marc Molinaro,CON,33,23,10,0
Delaware,ME 2,U.S. House,19,Marc Molinaro,CON,22,21,1,0
Delaware,MI 1,U.S. House,19,Marc Molinaro,CON,29,25,1,3
Delaware,MI 2,U.S. House,19,Marc Molinaro,CON,18,15,2,1
Delaware,MI 3,U.S. House,19,Marc Molinaro,CON,18,15,2,1
Delaware,MI 4,U.S. House,19,Marc Molinaro,CON,6,5,1,0
Delaware,MI 5,U.S. House,19,Marc Molinaro,CON,8,7,0,1
Delaware,RX 1,U.S. House,19,Marc Molinaro,CON,35,33,1,1
Delaware,RX 2,U.S. House,19,Marc Molinaro,CON,8,7,0,1
Delaware,RX 3,U.S. House,19,Marc Molinaro,CON,14,13,1,0
Delaware,RX 4,U.S. House,19,Marc Molinaro,CON,8,7,0,1
Delaware,SD 1,U.S. House,19,Marc Molinaro,CON,14,14,0,0
Delaware,SD 2,U.S. House,19,Marc Molinaro,CON,10,10,0,0
Delaware,SD 3,U.S. House,19,Marc Molinaro,CON,11,11,0,0
Delaware,SD 4,U.S. House,19,Marc Molinaro,CON,11,10,1,0
Delaware,SD 5,U.S. House,19,Marc Molinaro,CON,7,6,0,1
Delaware,SD 6,U.S. House,19,Marc Molinaro,CON,7,7,0,0
Delaware,SD 7,U.S. House,19,Marc Molinaro,CON,10,10,0,0
Delaware,ST 1,U.S. House,19,Marc Molinaro,CON,36,33,0,3
Delaware,ST 2,U.S. House,19,Marc Molinaro,CON,19,18,1,0
Delaware,TM 1,U.S. House,19,Marc Molinaro,CON,30,27,2,1
Delaware,WL 1,U.S. House,19,Marc Molinaro,CON,24,22,2,0
Delaware,WL 2,U.S. House,19,Marc Molinaro,CON,12,11,1,0
Delaware,WL 3,U.S. House,19,Marc Molinaro,CON,14,13,1,0
Delaware,WL 4,U.S. House,19,Marc Molinaro,CON,22,21,0,1
Delaware,WL 5,U.S. House,19,Marc Molinaro,CON,20,17,0,3
Delaware,AN 1,U.S. House,19,Josh Riley,WOR,25,12,6,7
Delaware,AN 2,U.S. House,19,Josh Riley,WOR,13,4,4,5
Delaware,BV 1,U.S. House,19,Josh Riley,WOR,25,19,5,1
Delaware,CO 1,U.S. House,19,Josh Riley,WOR,4,1,0,3
Delaware,CO 2,U.S. House,19,Josh Riley,WOR,10,8,1,1
Delaware,CO 3,U.S. House,19,Josh Riley,WOR,5,5,0,0
Delaware,CO 4,U.S. House,19,Josh Riley,WOR,3,1,1,1
Delaware,DA 1,U.S. House,19,Josh Riley,WOR,4,3,1,0
Delaware,DA 2,U.S. House,19,Josh Riley,WOR,16,10,3,3
Delaware,DL 1,U.S. House,19,Josh Riley,WOR,19,12,6,1
Delaware,DL 2,U.S. House,19,Josh Riley,WOR,30,12,13,5
Delaware,DL 3,U.S. House,19,Josh Riley,WOR,17,4,6,7
Delaware,DL 4,U.S. House,19,Josh Riley,WOR,18,10,6,2
Delaware,DP 1,U.S. House,19,Josh Riley,WOR,10,9,0,1
Delaware,DP 2,U.S. House,19,Josh Riley,WOR,5,4,0,1
Delaware,FR 1,U.S. House,19,Josh Riley,WOR,7,4,2,1
Delaware,FR 2,U.S. House,19,Josh Riley,WOR,22,16,1,5
Delaware,FR 3,U.S. House,19,Josh Riley,WOR,26,15,5,6
Delaware,HM 1,U.S. House,19,Josh Riley,WOR,35,26,6,3
Delaware,HN 1,U.S. House,19,Josh Riley,WOR,3,3,0,0
Delaware,HN 2,U.S. House,19,Josh Riley,WOR,6,2,1,3
Delaware,HN 3,U.S. House,19,Josh Riley,WOR,11,9,0,2
Delaware,HN 4,U.S. House,19,Josh Riley,WOR,2,1,0,1
Delaware,HN 5,U.S. House,19,Josh Riley,WOR,1,1,0,0
Delaware,HN 6,U.S. House,19,Josh Riley,WOR,4,3,0,1
Delaware,HR 1,U.S. House,19,Josh Riley,WOR,19,14,4,1
Delaware,KR 1,U.S. House,19,Josh Riley,WOR,21,14,4,3
Delaware,KR 2,U.S. House,19,Josh Riley,WOR,20,14,1,5
Delaware,MA 1,U.S. House,19,Josh Riley,WOR,14,11,2,1
Delaware,ME 1,U.S. House,19,Josh Riley,WOR,22,10,8,4
Delaware,ME 2,U.S. House,19,Josh Riley,WOR,23,19,2,2
Delaware,MI 1,U.S. House,19,Josh Riley,WOR,22,14,3,5
Delaware,MI 2,U.S. House,19,Josh Riley,WOR,34,27,2,5
Delaware,MI 3,U.S. House,19,Josh Riley,WOR,12,10,1,1
Delaware,MI 4,U.S. House,19,Josh Riley,WOR,7,6,0,1
Delaware,MI 5,U.S. House,19,Josh Riley,WOR,11,8,2,1
Delaware,RX 1,U.S. House,19,Josh Riley,WOR,11,8,2,1
Delaware,RX 2,U.S. House,19,Josh Riley,WOR,17,14,0,3
Delaware,RX 3,U.S. House,19,Josh Riley,WOR,14,5,2,7
Delaware,RX 4,U.S. House,19,Josh Riley,WOR,13,10,1,2
Delaware,SD 1,U.S. House,19,Josh Riley,WOR,14,8,4,2
Delaware,SD 2,U.S. House,19,Josh Riley,WOR,3,3,0,0
Delaware,SD 3,U.S. House,19,Josh Riley,WOR,11,5,3,3
Delaware,SD 4,U.S. House,19,Josh Riley,WOR,14,14,0,0
Delaware,SD 5,U.S. House,19,Josh Riley,WOR,3,3,0,0
Delaware,SD 6,U.S. House,19,Josh Riley,WOR,15,14,0,1
Delaware,SD 7,U.S. House,19,Josh Riley,WOR,13,12,1,0
Delaware,ST 1,U.S. House,19,Josh Riley,WOR,22,16,3,3
Delaware,ST 2,U.S. House,19,Josh Riley,WOR,14,12,1,1
Delaware,TM 1,U.S. House,19,Josh Riley,WOR,15,10,3,2
Delaware,WL 1,U.S. House,19,Josh Riley,WOR,16,7,8,1
Delaware,WL 2,U.S. House,19,Josh Riley,WOR,14,12,2,0
Delaware,WL 3,U.S. House,19,Josh Riley,WOR,8,6,1,1
Delaware,WL 4,U.S. House,19,Josh Riley,WOR,13,13,0,0
Delaware,WL 5,U.S. House,19,Josh Riley,WOR,13,12,0,1
Delaware,AN 1,U.S. House,19,Under Votes,,6,6,0,0
Delaware,AN 2,U.S. House,19,Under Votes,,5,4,1,0
Delaware,BV 1,U.S. House,19,Under Votes,,8,8,0,0
Delaware,CO 1,U.S. House,19,Under Votes,,5,5,0,0
Delaware,CO 2,U.S. House,19,Under Votes,,1,1,0,0
Delaware,CO 3,U.S. House,19,Under Votes,,0,0,0,0
Delaware,CO 4,U.S. House,19,Under Votes,,1,1,0,0
Delaware,DA 1,U.S. House,19,Under Votes,,7,6,0,1
Delaware,DA 2,U.S. House,19,Under Votes,,7,6,0,1
Delaware,DL 1,U.S. House,19,Under Votes,,7,7,0,0
Delaware,DL 2,U.S. House,19,Under Votes,,9,7,1,1
Delaware,DL 3,U.S. House,19,Under Votes,,5,2,1,2
Delaware,DL 4,U.S. House,19,Under Votes,,3,0,2,1
Delaware,DP 1,U.S. House,19,Under Votes,,7,6,0,1
Delaware,DP 2,U.S. House,19,Under Votes,,0,0,0,0
Delaware,FR 1,U.S. House,19,Under Votes,,10,9,1,0
Delaware,FR 2,U.S. House,19,Under Votes,,7,6,0,1
Delaware,FR 3,U.S. House,19,Under Votes,,12,11,0,1
Delaware,HM 1,U.S. House,19,Under Votes,,5,5,0,0
Delaware,HN 1,U.S. House,19,Under Votes,,2,1,1,0
Delaware,HN 2,U.S. House,19,Under Votes,,1,1,0,0
Delaware,HN 3,U.S. House,19,Under Votes,,2,1,0,1
Delaware,HN 4,U.S. House,19,Under Votes,,1,1,0,0
Delaware,HN 5,U.S. House,19,Under Votes,,4,4,0,0
Delaware,HN 6,U.S. House,19,Under Votes,,2,2,0,0
Delaware,HR 1,U.S. House,19,Under Votes,,9,7,0,2
Delaware,KR 1,U.S. House,19,Under Votes,,5,5,0,0
Delaware,KR 2,U.S. House,19,Under Votes,,7,5,1,1
Delaware,MA 1,U.S. House,19,Under Votes,,10,9,0,1
Delaware,ME 1,U.S. House,19,Under Votes,,0,0,0,0
Delaware,ME 2,U.S. House,19,Under Votes,,6,5,1,0
Delaware,MI 1,U.S. House,19,Under Votes,,7,7,0,0
Delaware,MI 2,U.S. House,19,Under Votes,,5,5,0,0
Delaware,MI 3,U.S. House,19,Under Votes,,3,2,0,1
Delaware,MI 4,U.S. House,19,Under Votes,,1,1,0,0
Delaware,MI 5,U.S. House,19,Under Votes,,4,4,0,0
Delaware,RX 1,U.S. House,19,Under Votes,,4,4,0,0
Delaware,RX 2,U.S. House,19,Under Votes,,0,0,0,0
Delaware,RX 3,U.S. House,19,Under Votes,,3,3,0,0
Delaware,RX 4,U.S. House,19,Under Votes,,5,5,0,0
Delaware,SD 1,U.S. House,19,Under Votes,,4,4,0,0
Delaware,SD 2,U.S. House,19,Under Votes,,4,4,0,0
Delaware,SD 3,U.S. House,19,Under Votes,,5,5,0,0
Delaware,SD 4,U.S. House,19,Under Votes,,1,1,0,0
Delaware,SD 5,U.S. House,19,Under Votes,,2,2,0,0
Delaware,SD 6,U.S. House,19,Under Votes,,2,2,0,0
Delaware,SD 7,U.S. House,19,Under Votes,,2,2,0,0
Delaware,ST 1,U.S. House,19,Under Votes,,5,5,0,0
Delaware,ST 2,U.S. House,19,Under Votes,,4,3,0,1
Delaware,TM 1,U.S. House,19,Under Votes,,5,3,0,2
Delaware,WL 1,U.S. House,19,Under Votes,,4,3,0,1
Delaware,WL 2,U.S. House,19,Under Votes,,2,2,0,0
Delaware,WL 3,U.S. House,19,Under Votes,,6,5,0,1
Delaware,WL 4,U.S. House,19,Under Votes,,8,7,0,1
Delaware,WL 5,U.S. House,19,Under Votes,,4,3,0,1
Delaware,AN 1,U.S. House,19,Over Votes,,0,0,0,0
Delaware,AN 2,U.S. House,19,Over Votes,,0,0,0,0
Delaware,BV 1,U.S. House,19,Over Votes,,0,0,0,0
Delaware,CO 1,U.S. House,19,Over Votes,,0,0,0,0
Delaware,CO 2,U.S. House,19,Over Votes,,0,0,0,0
Delaware,CO 3,U.S. House,19,Over Votes,,0,0,0,0
Delaware,CO 4,U.S. House,19,Over Votes,,0,0,0,0
Delaware,DA 1,U.S. House,19,Over Votes,,0,0,0,0
Delaware,DA 2,U.S. House,19,Over Votes,,0,0,0,0
Delaware,DL 1,U.S. House,19,Over Votes,,0,0,0,0
Delaware,DL 2,U.S. House,19,Over Votes,,0,0,0,0
Delaware,DL 3,U.S. House,19,Over Votes,,0,0,0,0
Delaware,DL 4,U.S. House,19,Over Votes,,0,0,0,0
Delaware,DP 1,U.S. House,19,Over Votes,,0,0,0,0
Delaware,DP 2,U.S. House,19,Over Votes,,0,0,0,0
Delaware,FR 1,U.S. House,19,Over Votes,,0,0,0,0
Delaware,FR 2,U.S. House,19,Over Votes,,0,0,0,0
Delaware,FR 3,U.S. House,19,Over Votes,,0,0,0,0
Delaware,HM 1,U.S. House,19,Over Votes,,0,0,0,0
Delaware,HN 1,U.S. House,19,Over Votes,,0,0,0,0
Delaware,HN 2,U.S. House,19,Over Votes,,0,0,0,0
Delaware,HN 3,U.S. House,19,Over Votes,,0,0,0,0
Delaware,HN 4,U.S. House,19,Over Votes,,0,0,0,0
Delaware,HN 5,U.S. House,19,Over Votes,,0,0,0,0
Delaware,HN 6,U.S. House,19,Over Votes,,0,0,0,0
Delaware,HR 1,U.S. House,19,Over Votes,,0,0,0,0
Delaware,KR 1,U.S. House,19,Over Votes,,0,0,0,0
Delaware,KR 2,U.S. House,19,Over Votes,,0,0,0,0
Delaware,MA 1,U.S. House,19,Over Votes,,0,0,0,0
Delaware,ME 1,U.S. House,19,Over Votes,,0,0,0,0
Delaware,ME 2,U.S. House,19,Over Votes,,0,0,0,0
Delaware,MI 1,U.S. House,19,Over Votes,,0,0,0,0
Delaware,MI 2,U.S. House,19,Over Votes,,0,0,0,0
Delaware,MI 3,U.S. House,19,Over Votes,,0,0,0,0
Delaware,MI 4,U.S. House,19,Over Votes,,0,0,0,0
Delaware,MI 5,U.S. House,19,Over Votes,,0,0,0,0
Delaware,RX 1,U.S. House,19,Over Votes,,1,1,0,0
Delaware,RX 2,U.S. House,19,Over Votes,,0,0,0,0
Delaware,RX 3,U.S. House,19,Over Votes,,0,0,0,0
Delaware,RX 4,U.S. House,19,Over Votes,,0,0,0,0
Delaware,SD 1,U.S. House,19,Over Votes,,0,0,0,0
Delaware,SD 2,U.S. House,19,Over Votes,,0,0,0,0
Delaware,SD 3,U.S. House,19,Over Votes,,0,0,0,0
Delaware,SD 4,U.S. House,19,Over Votes,,0,0,0,0
Delaware,SD 5,U.S. House,19,Over Votes,,0,0,0,0
Delaware,SD 6,U.S. House,19,Over Votes,,0,0,0,0
Delaware,SD 7,U.S. House,19,Over Votes,,0,0,0,0
Delaware,ST 1,U.S. House,19,Over Votes,,0,0,0,0
Delaware,ST 2,U.S. House,19,Over Votes,,0,0,0,0
Delaware,TM 1,U.S. House,19,Over Votes,,0,0,0,0
Delaware,WL 1,U.S. House,19,Over Votes,,0,0,0,0
Delaware,WL 2,U.S. House,19,Over Votes,,0,0,0,0
Delaware,WL 3,U.S. House,19,Over Votes,,0,0,0,0
Delaware,WL 4,U.S. House,19,Over Votes,,0,0,0,0
Delaware,WL 5,U.S. House,19,Over Votes,,0,0,0,0
Delaware,AN 1,U.S. House,19,Write-ins,,0,0,0,0
Delaware,AN 2,U.S. House,19,Write-ins,,0,0,0,0
Delaware,BV 1,U.S. House,19,Write-ins,,0,0,0,0
Delaware,CO 1,U.S. House,19,Write-ins,,0,0,0,0
Delaware,CO 2,U.S. House,19,Write-ins,,0,0,0,0
Delaware,CO 3,U.S. House,19,Write-ins,,0,0,0,0
Delaware,CO 4,U.S. House,19,Write-ins,,0,0,0,0
Delaware,DA 1,U.S. House,19,Write-ins,,0,0,0,0
Delaware,DA 2,U.S. House,19,Write-ins,,0,0,0,0
Delaware,DL 1,U.S. House,19,Write-ins,,0,0,0,0
Delaware,DL 2,U.S. House,19,Write-ins,,0,0,0,0
Delaware,DL 3,U.S. House,19,Write-ins,,0,0,0,0
Delaware,DL 4,U.S. House,19,Write-ins,,0,0,0,0
Delaware,DP 1,U.S. House,19,Write-ins,,0,0,0,0
Delaware,DP 2,U.S. House,19,Write-ins,,0,0,0,0
Delaware,FR 1,U.S. House,19,Write-ins,,0,0,0,0
Delaware,FR 2,U.S. House,19,Write-ins,,0,0,0,0
Delaware,FR 3,U.S. House,19,Write-ins,,0,0,0,0
Delaware,HM 1,U.S. House,19,Write-ins,,0,0,0,0
Delaware,HN 1,U.S. House,19,Write-ins,,0,0,0,0
Delaware,HN 2,U.S. House,19,Write-ins,,0,0,0,0
Delaware,HN 3,U.S. House,19,Write-ins,,0,0,0,0
Delaware,HN 4,U.S. House,19,Write-ins,,0,0,0,0
Delaware,HN 5,U.S. House,19,Write-ins,,0,0,0,0
Delaware,HN 6,U.S. House,19,Write-ins,,0,0,0,0
