county,precinct,office,district,party,candidate,election_day,absentee,votes,,,,,,,,,,,,
Herkimer,Town of German Flatts 5 LD 6,U.S. House,22,WOR,Anthony J. Brindisi,2,0,2,,,,,,,,,,,,
Herkimer,Town of German Flatts 6 LD 6,U.S. House,22,WOR,Anthony J. Brindisi,5,2,7,,,,,,,,,,,,
Herkimer,Town of German Flatts 7 LD 4,U.S. House,22,WOR,Anthony J. Brindisi,3,1,4,,,,,,,,,,,,
Herkimer,Town of German Flatts 8 LD 5,U.S. House,22,WOR,Anthony J. Brindisi,1,1,2,,,,,,,,,,,,
Herkimer,Town of German Flatts 9 LD 4,U.S. House,22,WOR,Anthony J. Brindisi,6,0,6,,,,,,,,,,,,
Herkimer,Town of German Flatts 10 LD 5,U.S. House,22,WOR,Anthony J. Brindisi,2,0,2,,,,,,,,,,,,
Herkimer,Town of German Flatts 11 LD 6,U.S. House,22,WOR,Anthony J. Brindisi,4,0,4,,,,,,,,,,,,
Herkimer,Town of German Flatts 12 LD 6,U.S. House,22,WOR,Anthony J. Brindisi,4,0,4,,,,,,,,,,,,
Herkimer,Town of German Flatts 13 LD 5,U.S. House,22,WOR,Anthony J. Brindisi,5,0,5,,,,,,,,,,,,
Herkimer,Town of German Flatts 14 LD 5,U.S. House,22,WOR,Anthony J. Brindisi,2,0,2,,,,,,,,,,,,
Herkimer,Town of Herkimer 1 LD 2,U.S. House,22,WOR,Anthony J. Brindisi,7,0,7,,,,,,,,,,,,
Herkimer,Town of Herkimer 2 LD 2,U.S. House,22,WOR,Anthony J. Brindisi,3,0,3,,,,,,,,,,,,
Herkimer,Town of Herkimer 3 LD 2,U.S. House,22,WOR,Anthony J. Brindisi,3,0,3,,,,,,,,,,,,
Herkimer,Town of Herkimer 4 LD 2,U.S. House,22,WOR,Anthony J. Brindisi,11,0,11,,,,,,,,,,,,
Herkimer,Town of Herkimer 5 LD 1,U.S. House,22,WOR,Anthony J. Brindisi,6,0,6,,,,,,,,,,,,
Herkimer,Town of Herkimer 6 LD 3,U.S. House,22,WOR,Anthony J. Brindisi,6,2,8,,,,,,,,,,,,
Herkimer,Town of Herkimer 7 LD 3,U.S. House,22,WOR,Anthony J. Brindisi,3,2,5,,,,,,,,,,,,
Herkimer,Town of Herkimer 8 LD 1,U.S. House,22,WOR,Anthony J. Brindisi,5,2,7,,,,,,,,,,,,
Herkimer,Town of Herkimer 9 LD 3,U.S. House,22,WOR,Anthony J. Brindisi,1,0,1,,,,,,,,,,,,
Herkimer,Town of Litchfield 1 LD 13,U.S. House,22,WOR,Anthony J. Brindisi,5,0,5,,,,,,,,,,,,
Herkimer,Town of Little Falls 1 LD 14,U.S. House,22,WOR,Anthony J. Brindisi,7,0,7,,,,,,,,,,,,
Herkimer,Town of Manheim 3 LD 10,U.S. House,22,WOR,Anthony J. Brindisi,3,1,4,,,,,,,,,,,,
Herkimer,Town of Newport 1 LD 17,U.S. House,22,WOR,Anthony J. Brindisi,13,1,14,,,,,,,,,,,,
Herkimer,Town of Norway 1 LD 16,U.S. House,22,WOR,Anthony J. Brindisi,4,0,4,,,,,,,,,,,,
Herkimer,Town of Russia 3 LD 17,U.S. House,22,WOR,Anthony J. Brindisi,0,0,0,,,,,,,,,,,,
Herkimer,Town of Schuyler 1 LD 11,U.S. House,22,WOR,Anthony J. Brindisi,7,0,7,,,,,,,,,,,,
Herkimer,Town of Schuyler 2 LD 11,U.S. House,22,WOR,Anthony J. Brindisi,6,0,6,,,,,,,,,,,,
Herkimer,Town of Schuyler 3 LD 11,U.S. House,22,WOR,Anthony J. Brindisi,8,0,8,,,,,,,,,,,,
Herkimer,Town of Stark 1 LD 14,U.S. House,22,WOR,Anthony J. Brindisi,5,0,5,,,,,,,,,,,,
Herkimer,Town of Warren 1 LD 7,U.S. House,22,WOR,Anthony J. Brindisi,4,0,4,,,,,,,,,,,,
Herkimer,Town of Winfield 1 LD 13,U.S. House,22,WOR,Anthony J. Brindisi,6,1,7,,,,,,,,,,,,
Herkimer,Town of Winfield 2 LD 13,U.S. House,22,WOR,Anthony J. Brindisi,3,0,3,,,,,,,,,,,,
Herkimer,City of Little Falls Ward 1 1 LD 12,U.S. House,22,IND,Anthony J. Brindisi,5,1,6,,,,,,,,,,,,
Herkimer,City of Little Falls Ward 2 1 LD 12,U.S. House,22,IND,Anthony J. Brindisi,13,0,13,,,,,,,,,,,,
Herkimer,City of Little Falls Ward 3 1 LD 12,U.S. House,22,IND,Anthony J. Brindisi,4,2,6,,,,,,,,,,,,
Herkimer,City of Little Falls Ward 3 2 LD 10,U.S. House,22,IND,Anthony J. Brindisi,4,0,4,,,,,,,,,,,,
Herkimer,City of Little Falls Ward 4 1 LD 12,U.S. House,22,IND,Anthony J. Brindisi,5,1,6,,,,,,,,,,,,
Herkimer,Town of Columbia 1 LD 7,U.S. House,22,IND,Anthony J. Brindisi,7,0,7,,,,,,,,,,,,
Herkimer,Town of Columbia 2 LD 13,U.S. House,22,IND,Anthony J. Brindisi,6,0,6,,,,,,,,,,,,
Herkimer,Town of Danube 1 LD 14,U.S. House,22,IND,Anthony J. Brindisi,6,0,6,,,,,,,,,,,,
Herkimer,Town of Fairfield 1 LD 16,U.S. House,22,IND,Anthony J. Brindisi,12,0,12,,,,,,,,,,,,
Herkimer,Town of Frankfort 1 LD 8,U.S. House,22,IND,Anthony J. Brindisi,10,0,10,,,,,,,,,,,,
Herkimer,Town of Frankfort 2 LD 9,U.S. House,22,IND,Anthony J. Brindisi,12,0,12,,,,,,,,,,,,
Herkimer,Town of Frankfort 3 LD 9,U.S. House,22,IND,Anthony J. Brindisi,7,0,7,,,,,,,,,,,,
Herkimer,Town of Frankfort 4 LD 8,U.S. House,22,IND,Anthony J. Brindisi,8,0,8,,,,,,,,,,,,
Herkimer,Town of Frankfort 5 LD 8,U.S. House,22,IND,Anthony J. Brindisi,15,1,16,,,,,,,,,,,,
Herkimer,Town of Frankfort 6 LD 9,U.S. House,22,IND,Anthony J. Brindisi,12,0,12,,,,,,,,,,,,
Herkimer,Town of German Flatts 1 LD 7,U.S. House,22,IND,Anthony J. Brindisi,5,1,6,,,,,,,,,,,,
Herkimer,Town of German Flatts 2 LD 1,U.S. House,22,IND,Anthony J. Brindisi,5,0,5,,,,,,,,,,,,
Herkimer,Town of German Flatts 3 LD 4,U.S. House,22,IND,Anthony J. Brindisi,10,0,10,,,,,,,,,,,,
Herkimer,Town of German Flatts 4 LD 5,U.S. House,22,IND,Anthony J. Brindisi,6,0,6,,,,,,,,,,,,
Herkimer,Town of German Flatts 5 LD 6,U.S. House,22,IND,Anthony J. Brindisi,2,0,2,,,,,,,,,,,,
Herkimer,Town of German Flatts 6 LD 6,U.S. House,22,IND,Anthony J. Brindisi,1,0,1,,,,,,,,,,,,
Herkimer,Town of German Flatts 7 LD 4,U.S. House,22,IND,Anthony J. Brindisi,7,1,8,,,,,,,,,,,,
Herkimer,Town of German Flatts 8 LD 5,U.S. House,22,IND,Anthony J. Brindisi,1,0,1,,,,,,,,,,,,
Herkimer,Town of German Flatts 9 LD 4,U.S. House,22,IND,Anthony J. Brindisi,8,3,11,,,,,,,,,,,,
Herkimer,Town of German Flatts 10 LD 5,U.S. House,22,IND,Anthony J. Brindisi,3,0,3,,,,,,,,,,,,
Herkimer,Town of German Flatts 11 LD 6,U.S. House,22,IND,Anthony J. Brindisi,1,1,2,,,,,,,,,,,,
Herkimer,Town of German Flatts 12 LD 6,U.S. House,22,IND,Anthony J. Brindisi,8,0,8,,,,,,,,,,,,
Herkimer,Town of German Flatts 13 LD 5,U.S. House,22,IND,Anthony J. Brindisi,11,1,12,,,,,,,,,,,,
Herkimer,Town of German Flatts 14 LD 5,U.S. House,22,IND,Anthony J. Brindisi,5,0,5,,,,,,,,,,,,
Herkimer,Town of Herkimer 1 LD 2,U.S. House,22,IND,Anthony J. Brindisi,11,2,13,,,,,,,,,,,,
Herkimer,Town of Herkimer 2 LD 2,U.S. House,22,IND,Anthony J. Brindisi,7,1,8,,,,,,,,,,,,
Herkimer,Town of Herkimer 3 LD 2,U.S. House,22,IND,Anthony J. Brindisi,2,2,4,,,,,,,,,,,,
Herkimer,Town of Herkimer 4 LD 2,U.S. House,22,IND,Anthony J. Brindisi,3,0,3,,,,,,,,,,,,
Herkimer,Town of Herkimer 5 LD 1,U.S. House,22,IND,Anthony J. Brindisi,6,0,6,,,,,,,,,,,,
Herkimer,Town of Herkimer 6 LD 3,U.S. House,22,IND,Anthony J. Brindisi,12,1,13,,,,,,,,,,,,
Herkimer,Town of Herkimer 7 LD 3,U.S. House,22,IND,Anthony J. Brindisi,7,1,8,,,,,,,,,,,,
Herkimer,Town of Herkimer 8 LD 1,U.S. House,22,IND,Anthony J. Brindisi,6,1,7,,,,,,,,,,,,
Herkimer,Town of Herkimer 9 LD 3,U.S. House,22,IND,Anthony J. Brindisi,3,0,3,,,,,,,,,,,,
Herkimer,Town of Litchfield 1 LD 13,U.S. House,22,IND,Anthony J. Brindisi,7,1,8,,,,,,,,,,,,
Herkimer,Town of Little Falls 1 LD 14,U.S. House,22,IND,Anthony J. Brindisi,9,1,10,,,,,,,,,,,,
Herkimer,Town of Manheim 3 LD 10,U.S. House,22,IND,Anthony J. Brindisi,5,0,5,,,,,,,,,,,,
Herkimer,Town of Newport 1 LD 17,U.S. House,22,IND,Anthony J. Brindisi,16,4,20,,,,,,,,,,,,
Herkimer,Town of Norway 1 LD 16,U.S. House,22,IND,Anthony J. Brindisi,3,0,3,,,,,,,,,,,,
Herkimer,Town of Russia 3 LD 17,U.S. House,22,IND,Anthony J. Brindisi,1,1,2,,,,,,,,,,,,
Herkimer,Town of Schuyler 1 LD 11,U.S. House,22,IND,Anthony J. Brindisi,3,1,4,,,,,,,,,,,,
Herkimer,Town of Schuyler 2 LD 11,U.S. House,22,IND,Anthony J. Brindisi,12,1,13,,,,,,,,,,,,
Herkimer,Town of Schuyler 3 LD 11,U.S. House,22,IND,Anthony J. Brindisi,10,0,10,,,,,,,,,,,,
Herkimer,Town of Stark 1 LD 14,U.S. House,22,IND,Anthony J. Brindisi,4,0,4,,,,,,,,,,,,
Herkimer,Town of Warren 1 LD 7,U.S. House,22,IND,Anthony J. Brindisi,10,1,11,,,,,,,,,,,,
Herkimer,Town of Winfield 1 LD 13,U.S. House,22,IND,Anthony J. Brindisi,13,0,13,,,,,,,,,,,,
Herkimer,Town of Winfield 2 LD 13,U.S. House,22,IND,Anthony J. Brindisi,4,2,6,,,,,,,,,,,,
Herkimer,City of Little Falls Ward 1 1 LD 12,U.S. House,22,WEP,Anthony J. Brindisi,3,1,4,,,,,,,,,,,,
Herkimer,City of Little Falls Ward 2 1 LD 12,U.S. House,22,WEP,Anthony J. Brindisi,2,0,2,,,,,,,,,,,,
Herkimer,City of Little Falls Ward 3 1 LD 12,U.S. House,22,WEP,Anthony J. Brindisi,0,0,0,,,,,,,,,,,,
Herkimer,City of Little Falls Ward 3 2 LD 10,U.S. House,22,WEP,Anthony J. Brindisi,1,0,1,,,,,,,,,,,,
Herkimer,City of Little Falls Ward 4 1 LD 12,U.S. House,22,WEP,Anthony J. Brindisi,1,0,1,,,,,,,,,,,,
Herkimer,Town of Columbia 1 LD 7,U.S. House,22,WEP,Anthony J. Brindisi,1,0,1,,,,,,,,,,,,
Herkimer,Town of Columbia 2 LD 13,U.S. House,22,WEP,Anthony J. Brindisi,0,0,0,,,,,,,,,,,,
Herkimer,Town of Danube 1 LD 14,U.S. House,22,WEP,Anthony J. Brindisi,0,0,0,,,,,,,,,,,,
Herkimer,Town of Fairfield 1 LD 16,U.S. House,22,WEP,Anthony J. Brindisi,3,1,4,,,,,,,,,,,,
Herkimer,Town of Frankfort 1 LD 8,U.S. House,22,WEP,Anthony J. Brindisi,1,0,1,,,,,,,,,,,,
Herkimer,Town of Frankfort 2 LD 9,U.S. House,22,WEP,Anthony J. Brindisi,1,0,1,,,,,,,,,,,,
Herkimer,Town of Frankfort 3 LD 9,U.S. House,22,WEP,Anthony J. Brindisi,3,1,4,,,,,,,,,,,,
Herkimer,Town of Frankfort 4 LD 8,U.S. House,22,WEP,Anthony J. Brindisi,0,0,0,,,,,,,,,,,,
Herkimer,Town of Frankfort 5 LD 8,U.S. House,22,WEP,Anthony J. Brindisi,1,1,2,,,,,,,,,,,,
Herkimer,Town of Frankfort 6 LD 9,U.S. House,22,WEP,Anthony J. Brindisi,6,0,6,,,,,,,,,,,,
Herkimer,Town of German Flatts 1 LD 7,U.S. House,22,WEP,Anthony J. Brindisi,0,0,0,,,,,,,,,,,,
Herkimer,Town of German Flatts 2 LD 1,U.S. House,22,WEP,Anthony J. Brindisi,1,0,1,,,,,,,,,,,,
Herkimer,Town of German Flatts 3 LD 4,U.S. House,22,WEP,Anthony J. Brindisi,3,0,3,,,,,,,,,,,,
Herkimer,Town of German Flatts 4 LD 5,U.S. House,22,WEP,Anthony J. Brindisi,1,0,1,,,,,,,,,,,,
Herkimer,Town of German Flatts 5 LD 6,U.S. House,22,WEP,Anthony J. Brindisi,0,0,0,,,,,,,,,,,,
Herkimer,Town of German Flatts 6 LD 6,U.S. House,22,WEP,Anthony J. Brindisi,0,0,0,,,,,,,,,,,,
Herkimer,Town of German Flatts 7 LD 4,U.S. House,22,WEP,Anthony J. Brindisi,1,0,1,,,,,,,,,,,,
Herkimer,Town of German Flatts 8 LD 5,U.S. House,22,WEP,Anthony J. Brindisi,0,1,1,,,,,,,,,,,,
Herkimer,Town of German Flatts 9 LD 4,U.S. House,22,WEP,Anthony J. Brindisi,2,0,2,,,,,,,,,,,,
Herkimer,Town of German Flatts 10 LD 5,U.S. House,22,WEP,Anthony J. Brindisi,2,1,3,,,,,,,,,,,,
Herkimer,Town of German Flatts 11 LD 6,U.S. House,22,WEP,Anthony J. Brindisi,3,0,3,,,,,,,,,,,,
Herkimer,Town of German Flatts 12 LD 6,U.S. House,22,WEP,Anthony J. Brindisi,1,0,1,,,,,,,,,,,,
Herkimer,Town of German Flatts 13 LD 5,U.S. House,22,WEP,Anthony J. Brindisi,1,0,1,,,,,,,,,,,,
Herkimer,Town of German Flatts 14 LD 5,U.S. House,22,WEP,Anthony J. Brindisi,1,0,1,,,,,,,,,,,,
Herkimer,Town of Herkimer 1 LD 2,U.S. House,22,WEP,Anthony J. Brindisi,1,0,1,,,,,,,,,,,,
Herkimer,Town of Herkimer 2 LD 2,U.S. House,22,WEP,Anthony J. Brindisi,1,0,1,,,,,,,,,,,,
Herkimer,Town of Herkimer 3 LD 2,U.S. House,22,WEP,Anthony J. Brindisi,3,0,3,,,,,,,,,,,,
Herkimer,Town of Herkimer 4 LD 2,U.S. House,22,WEP,Anthony J. Brindisi,1,0,1,,,,,,,,,,,,
Herkimer,Town of Herkimer 5 LD 1,U.S. House,22,WEP,Anthony J. Brindisi,0,0,0,,,,,,,,,,,,
Herkimer,Town of Herkimer 6 LD 3,U.S. House,22,WEP,Anthony J. Brindisi,3,0,3,,,,,,,,,,,,
Herkimer,Town of Herkimer 7 LD 3,U.S. House,22,WEP,Anthony J. Brindisi,1,0,1,,,,,,,,,,,,
Herkimer,Town of Herkimer 8 LD 1,U.S. House,22,WEP,Anthony J. Brindisi,1,0,1,,,,,,,,,,,,
Herkimer,Town of Herkimer 9 LD 3,U.S. House,22,WEP,Anthony J. Brindisi,1,0,1,,,,,,,,,,,,
Herkimer,Town of Litchfield 1 LD 13,U.S. House,22,WEP,Anthony J. Brindisi,0,1,1,,,,,,,,,,,,
Herkimer,Town of Little Falls 1 LD 14,U.S. House,22,WEP,Anthony J. Brindisi,0,0,0,,,,,,,,,,,,
Herkimer,Town of Manheim 3 LD 10,U.S. House,22,WEP,Anthony J. Brindisi,2,0,2,,,,,,,,,,,,
Herkimer,Town of Newport 1 LD 17,U.S. House,22,WEP,Anthony J. Brindisi,1,1,2,,,,,,,,,,,,
Herkimer,Town of Norway 1 LD 16,U.S. House,22,WEP,Anthony J. Brindisi,0,0,0,,,,,,,,,,,,
Herkimer,Town of Russia 3 LD 17,U.S. House,22,WEP,Anthony J. Brindisi,0,0,0,,,,,,,,,,,,
Herkimer,Town of Schuyler 1 LD 11,U.S. House,22,WEP,Anthony J. Brindisi,1,0,1,,,,,,,,,,,,
Herkimer,Town of Schuyler 2 LD 11,U.S. House,22,WEP,Anthony J. Brindisi,2,0,2,,,,,,,,,,,,
Herkimer,Town of Schuyler 3 LD 11,U.S. House,22,WEP,Anthony J. Brindisi,1,0,1,,,,,,,,,,,,
Herkimer,Town of Stark 1 LD 14,U.S. House,22,WEP,Anthony J. Brindisi,1,0,1,,,,,,,,,,,,
Herkimer,Town of Warren 1 LD 7,U.S. House,22,WEP,Anthony J. Brindisi,2,0,2,,,,,,,,,,,,
Herkimer,Town of Winfield 1 LD 13,U.S. House,22,WEP,Anthony J. Brindisi,1,0,1,,,,,,,,,,,,
Herkimer,Town of Winfield 2 LD 13,U.S. House,22,WEP,Anthony J. Brindisi,2,0,2,,,,,,,,,,,,
Herkimer,City of Little Falls Ward 1 1 LD 12,U.S. House,22,REP,Claudia Tenney,143,10,153,,,,,,,,,,,,
Herkimer,City of Little Falls Ward 2 1 LD 12,U.S. House,22,REP,Claudia Tenney,168,12,180,,,,,,,,,,,,
Herkimer,City of Little Falls Ward 3 1 LD 12,U.S. House,22,REP,Claudia Tenney,34,2,36,,,,,,,,,,,,
Herkimer,City of Little Falls Ward 3 2 LD 10,U.S. House,22,REP,Claudia Tenney,84,3,87,,,,,,,,,,,,
Herkimer,City of Little Falls Ward 4 1 LD 12,U.S. House,22,REP,Claudia Tenney,91,8,99,,,,,,,,,,,,
Herkimer,Town of Columbia 1 LD 7,U.S. House,22,REP,Claudia Tenney,312,16,328,,,,,,,,,,,,
Herkimer,Town of Columbia 2 LD 13,U.S. House,22,REP,Claudia Tenney,92,4,96,,,,,,,,,,,,
Herkimer,Town of Danube 1 LD 14,U.S. House,22,REP,Claudia Tenney,208,12,220,,,,,,,,,,,,
Herkimer,Town of Fairfield 1 LD 16,U.S. House,22,REP,Claudia Tenney,335,30,365,,,,,,,,,,,,
Herkimer,Town of Frankfort 1 LD 8,U.S. House,22,REP,Claudia Tenney,144,6,150,,,,,,,,,,,,
Herkimer,Town of Frankfort 2 LD 9,U.S. House,22,REP,Claudia Tenney,175,5,180,,,,,,,,,,,,
Herkimer,Town of Frankfort 3 LD 9,U.S. House,22,REP,Claudia Tenney,185,14,199,,,,,,,,,,,,
Herkimer,Town of Frankfort 4 LD 8,U.S. House,22,REP,Claudia Tenney,226,24,250,,,,,,,,,,,,
Herkimer,Town of Frankfort 5 LD 8,U.S. House,22,REP,Claudia Tenney,324,14,338,,,,,,,,,,,,
Herkimer,Town of Frankfort 6 LD 9,U.S. House,22,REP,Claudia Tenney,272,12,284,,,,,,,,,,,,
Herkimer,Town of German Flatts 1 LD 7,U.S. House,22,REP,Claudia Tenney,277,15,292,,,,,,,,,,,,
Herkimer,Town of German Flatts 2 LD 1,U.S. House,22,REP,Claudia Tenney,167,6,173,,,,,,,,,,,,
Herkimer,Town of German Flatts 3 LD 4,U.S. House,22,REP,Claudia Tenney,276,18,294,,,,,,,,,,,,
Herkimer,Town of German Flatts 4 LD 5,U.S. House,22,REP,Claudia Tenney,67,4,71,,,,,,,,,,,,
Herkimer,Town of German Flatts 5 LD 6,U.S. House,22,REP,Claudia Tenney,38,0,38,,,,,,,,,,,,
Herkimer,Town of German Flatts 6 LD 6,U.S. House,22,REP,Claudia Tenney,81,8,89,,,,,,,,,,,,
Herkimer,Town of German Flatts 7 LD 4,U.S. House,22,REP,Claudia Tenney,77,5,82,,,,,,,,,,,,
Herkimer,Town of German Flatts 8 LD 5,U.S. House,22,REP,Claudia Tenney,125,8,133,,,,,,,,,,,,
Herkimer,Town of German Flatts 9 LD 4,U.S. House,22,REP,Claudia Tenney,84,3,87,,,,,,,,,,,,
Herkimer,Town of German Flatts 10 LD 5,U.S. House,22,REP,Claudia Tenney,65,3,68,,,,,,,,,,,,
Herkimer,Town of German Flatts 11 LD 6,U.S. House,22,REP,Claudia Tenney,203,0,203,,,,,,,,,,,,
Herkimer,Town of German Flatts 12 LD 6,U.S. House,22,REP,Claudia Tenney,166,2,168,,,,,,,,,,,,
Herkimer,Town of German Flatts 13 LD 5,U.S. House,22,REP,Claudia Tenney,193,11,204,,,,,,,,,,,,
Herkimer,Town of German Flatts 14 LD 5,U.S. House,22,REP,Claudia Tenney,174,13,187,,,,,,,,,,,,
Herkimer,Town of Herkimer 1 LD 2,U.S. House,22,REP,Claudia Tenney,313,23,336,,,,,,,,,,,,
Herkimer,Town of Herkimer 2 LD 2,U.S. House,22,REP,Claudia Tenney,73,6,79,,,,,,,,,,,,
Herkimer,Town of Herkimer 3 LD 2,U.S. House,22,REP,Claudia Tenney,60,4,64,,,,,,,,,,,,
Herkimer,Town of Herkimer 4 LD 2,U.S. House,22,REP,Claudia Tenney,56,6,62,,,,,,,,,,,,
Herkimer,Town of Herkimer 5 LD 1,U.S. House,22,REP,Claudia Tenney,139,7,146,,,,,,,,,,,,
Herkimer,Town of Herkimer 6 LD 3,U.S. House,22,REP,Claudia Tenney,281,28,309,,,,,,,,,,,,
Herkimer,Town of Herkimer 7 LD 3,U.S. House,22,REP,Claudia Tenney,120,6,126,,,,,,,,,,,,
Herkimer,Town of Herkimer 8 LD 1,U.S. House,22,REP,Claudia Tenney,93,10,103,,,,,,,,,,,,
Herkimer,Town of Herkimer 9 LD 3,U.S. House,22,REP,Claudia Tenney,168,13,181,,,,,,,,,,,,
Herkimer,Town of Litchfield 1 LD 13,U.S. House,22,REP,Claudia Tenney,321,19,340,,,,,,,,,,,,
Herkimer,Town of Little Falls 1 LD 14,U.S. House,22,REP,Claudia Tenney,322,11,333,,,,,,,,,,,,
Herkimer,Town of Manheim 3 LD 10,U.S. House,22,REP,Claudia Tenney,110,8,118,,,,,,,,,,,,
Herkimer,Town of Newport 1 LD 17,U.S. House,22,REP,Claudia Tenney,420,23,443,,,,,,,,,,,,
Herkimer,Town of Norway 1 LD 16,U.S. House,22,REP,Claudia Tenney,175,3,178,,,,,,,,,,,,
Herkimer,Town of Russia 3 LD 17,U.S. House,22,REP,Claudia Tenney,69,4,73,,,,,,,,,,,,
Herkimer,Town of Schuyler 1 LD 11,U.S. House,22,REP,Claudia Tenney,116,4,120,,,,,,,,,,,,
Herkimer,Town of Schuyler 2 LD 11,U.S. House,22,REP,Claudia Tenney,267,20,287,,,,,,,,,,,,
Herkimer,Town of Schuyler 3 LD 11,U.S. House,22,REP,Claudia Tenney,224,11,235,,,,,,,,,,,,
Herkimer,Town of Stark 1 LD 14,U.S. House,22,REP,Claudia Tenney,151,5,156,,,,,,,,,,,,
Herkimer,Town of Warren 1 LD 7,U.S. House,22,REP,Claudia Tenney,188,10,198,,,,,,,,,,,,
Herkimer,Town of Winfield 1 LD 13,U.S. House,22,REP,Claudia Tenney,209,13,222,,,,,,,,,,,,
Herkimer,Town of Winfield 2 LD 13,U.S. House,22,REP,Claudia Tenney,176,11,187,,,,,,,,,,,,
Herkimer,City of Little Falls Ward 1 1 LD 12,U.S. House,22,CON,Claudia Tenney,24,0,24,,,,,,,,,,,,
Herkimer,City of Little Falls Ward 2 1 LD 12,U.S. House,22,CON,Claudia Tenney,26,0,26,,,,,,,,,,,,
Herkimer,City of Little Falls Ward 3 1 LD 12,U.S. House,22,CON,Claudia Tenney,9,2,11,,,,,,,,,,,,
Herkimer,City of Little Falls Ward 3 2 LD 10,U.S. House,22,CON,Claudia Tenney,6,0,6,,,,,,,,,,,,
Herkimer,City of Little Falls Ward 4 1 LD 12,U.S. House,22,CON,Claudia Tenney,10,2,12,,,,,,,,,,,,
Herkimer,Town of Columbia 1 LD 7,U.S. House,22,CON,Claudia Tenney,30,3,33,,,,,,,,,,,,
Herkimer,Town of Columbia 2 LD 13,U.S. House,22,CON,Claudia Tenney,16,1,17,,,,,,,,,,,,
Herkimer,Town of Danube 1 LD 14,U.S. House,22,CON,Claudia Tenney,19,1,20,,,,,,,,,,,,
Herkimer,Town of Fairfield 1 LD 16,U.S. House,22,CON,Claudia Tenney,30,4,34,,,,,,,,,,,,
Herkimer,Town of Frankfort 1 LD 8,U.S. House,22,CON,Claudia Tenney,10,3,13,,,,,,,,,,,,
Herkimer,Town of Frankfort 2 LD 9,U.S. House,22,CON,Claudia Tenney,10,1,11,,,,,,,,,,,,
Herkimer,Town of Frankfort 3 LD 9,U.S. House,22,CON,Claudia Tenney,19,2,21,,,,,,,,,,,,
Herkimer,Town of Frankfort 4 LD 8,U.S. House,22,CON,Claudia Tenney,25,0,25,,,,,,,,,,,,
Herkimer,Town of Frankfort 5 LD 8,U.S. House,22,CON,Claudia Tenney,36,4,40,,,,,,,,,,,,
Herkimer,Town of Frankfort 6 LD 9,U.S. House,22,CON,Claudia Tenney,23,2,25,,,,,,,,,,,,
Herkimer,Town of German Flatts 1 LD 7,U.S. House,22,CON,Claudia Tenney,17,1,18,,,,,,,,,,,,
Herkimer,Town of German Flatts 2 LD 1,U.S. House,22,CON,Claudia Tenney,13,1,14,,,,,,,,,,,,
Herkimer,Town of German Flatts 3 LD 4,U.S. House,22,CON,Claudia Tenney,28,0,28,,,,,,,,,,,,
Herkimer,Town of German Flatts 4 LD 5,U.S. House,22,CON,Claudia Tenney,2,0,2,,,,,,,,,,,,
Herkimer,Town of German Flatts 5 LD 6,U.S. House,22,CON,Claudia Tenney,4,0,4,,,,,,,,,,,,
Herkimer,Town of German Flatts 6 LD 6,U.S. House,22,CON,Claudia Tenney,13,0,13,,,,,,,,,,,,
Herkimer,Town of German Flatts 7 LD 4,U.S. House,22,CON,Claudia Tenney,7,0,7,,,,,,,,,,,,
Herkimer,Town of German Flatts 8 LD 5,U.S. House,22,CON,Claudia Tenney,6,1,7,,,,,,,,,,,,
Herkimer,Town of German Flatts 9 LD 4,U.S. House,22,CON,Claudia Tenney,10,0,10,,,,,,,,,,,,
Herkimer,Town of German Flatts 10 LD 5,U.S. House,22,CON,Claudia Tenney,9,0,9,,,,,,,,,,,,
Herkimer,Town of German Flatts 11 LD 6,U.S. House,22,CON,Claudia Tenney,14,1,15,,,,,,,,,,,,
Herkimer,Town of German Flatts 12 LD 6,U.S. House,22,CON,Claudia Tenney,10,1,11,,,,,,,,,,,,
Herkimer,Town of German Flatts 13 LD 5,U.S. House,22,CON,Claudia Tenney,12,0,12,,,,,,,,,,,,
Herkimer,Town of German Flatts 14 LD 5,U.S. House,22,CON,Claudia Tenney,19,1,20,,,,,,,,,,,,
Herkimer,Town of Herkimer 1 LD 2,U.S. House,22,CON,Claudia Tenney,25,3,28,,,,,,,,,,,,
Herkimer,Town of Herkimer 2 LD 2,U.S. House,22,CON,Claudia Tenney,6,1,7,,,,,,,,,,,,
Herkimer,Town of Herkimer 3 LD 2,U.S. House,22,CON,Claudia Tenney,6,1,7,,,,,,,,,,,,
Herkimer,Town of Herkimer 4 LD 2,U.S. House,22,CON,Claudia Tenney,10,1,11,,,,,,,,,,,,
Herkimer,Town of Herkimer 5 LD 1,U.S. House,22,CON,Claudia Tenney,6,1,7,,,,,,,,,,,,
Herkimer,Town of Herkimer 6 LD 3,U.S. House,22,CON,Claudia Tenney,21,1,22,,,,,,,,,,,,
Herkimer,Town of Herkimer 7 LD 3,U.S. House,22,CON,Claudia Tenney,14,0,14,,,,,,,,,,,,
Herkimer,Town of Herkimer 8 LD 1,U.S. House,22,CON,Claudia Tenney,14,0,14,,,,,,,,,,,,
Herkimer,Town of Herkimer 9 LD 3,U.S. House,22,CON,Claudia Tenney,15,0,15,,,,,,,,,,,,
Herkimer,Town of Litchfield 1 LD 13,U.S. House,22,CON,Claudia Tenney,38,3,41,,,,,,,,,,,,
