county,precinct,office,district,candidate,party,votes,,,,,,,
Monroe,Mendon 2,Governor,,Howie Hawkins,GRE,12,,,,,,,
Monroe,Mendon 3,Governor,,Howie Hawkins,GRE,10,,,,,,,
Monroe,Mendon 4,Governor,,Howie Hawkins,GRE,12,,,,,,,
Monroe,Mendon 5,Governor,,Howie Hawkins,GRE,8,,,,,,,
Monroe,Mendon 6,Governor,,Howie Hawkins,GRE,9,,,,,,,
Monroe,Mendon 7,Governor,,Howie Hawkins,GRE,5,,,,,,,
Monroe,Mendon 8,Governor,,Howie Hawkins,GRE,4,,,,,,,
Monroe,Mendon 9,Governor,,Howie Hawkins,GRE,6,,,,,,,
Monroe,Ogden 1,Governor,,Howie Hawkins,GRE,3,,,,,,,
Monroe,Ogden 2,Governor,,Howie Hawkins,GRE,6,,,,,,,
Monroe,Ogden 3,Governor,,Howie Hawkins,GRE,9,,,,,,,
Monroe,Ogden 4,Governor,,Howie Hawkins,GRE,1,,,,,,,
Monroe,Ogden 5,Governor,,Howie Hawkins,GRE,4,,,,,,,
Monroe,Ogden 6,Governor,,Howie Hawkins,GRE,8,,,,,,,
Monroe,Ogden 7,Governor,,Howie Hawkins,GRE,2,,,,,,,
Monroe,Ogden 8,Governor,,Howie Hawkins,GRE,3,,,,,,,
Monroe,Ogden 9,Governor,,Howie Hawkins,GRE,4,,,,,,,
Monroe,Ogden 10,Governor,,Howie Hawkins,GRE,2,,,,,,,
Monroe,Ogden 11,Governor,,Howie Hawkins,GRE,5,,,,,,,
Monroe,Ogden 12,Governor,,Howie Hawkins,GRE,7,,,,,,,
Monroe,Ogden 13,Governor,,Howie Hawkins,GRE,3,,,,,,,
Monroe,Ogden 14,Governor,,Howie Hawkins,GRE,0,,,,,,,
Monroe,Ogden 15,Governor,,Howie Hawkins,GRE,5,,,,,,,
Monroe,Ogden 16,Governor,,Howie Hawkins,GRE,0,,,,,,,
Monroe,Ogden 17,Governor,,Howie Hawkins,GRE,3,,,,,,,
Monroe,Ogden 18,Governor,,Howie Hawkins,GRE,14,,,,,,,
Monroe,Ogden 19,Governor,,Howie Hawkins,GRE,3,,,,,,,
Monroe,Ogden 20,Governor,,Howie Hawkins,GRE,7,,,,,,,
Monroe,Parma 1,Governor,,Howie Hawkins,GRE,5,,,,,,,
Monroe,Parma 2,Governor,,Howie Hawkins,GRE,2,,,,,,,
Monroe,Parma 3,Governor,,Howie Hawkins,GRE,6,,,,,,,
Monroe,Parma 4,Governor,,Howie Hawkins,GRE,5,,,,,,,
Monroe,Parma 5,Governor,,Howie Hawkins,GRE,1,,,,,,,
Monroe,Parma 6,Governor,,Howie Hawkins,GRE,1,,,,,,,
Monroe,Parma 7,Governor,,Howie Hawkins,GRE,5,,,,,,,
Monroe,Parma 8,Governor,,Howie Hawkins,GRE,4,,,,,,,
Monroe,Parma 9,Governor,,Howie Hawkins,GRE,3,,,,,,,
Monroe,Parma 10,Governor,,Howie Hawkins,GRE,6,,,,,,,
Monroe,Parma 11,Governor,,Howie Hawkins,GRE,5,,,,,,,
Monroe,Parma 12,Governor,,Howie Hawkins,GRE,4,,,,,,,
Monroe,Parma 13,Governor,,Howie Hawkins,GRE,3,,,,,,,
Monroe,Parma 14,Governor,,Howie Hawkins,GRE,4,,,,,,,
Monroe,Parma 15,Governor,,Howie Hawkins,GRE,6,,,,,,,
Monroe,Penfield 1,Governor,,Howie Hawkins,GRE,3,,,,,,,
Monroe,Penfield 2,Governor,,Howie Hawkins,GRE,10,,,,,,,
Monroe,Penfield 3,Governor,,Howie Hawkins,GRE,7,,,,,,,
Monroe,Penfield 4,Governor,,Howie Hawkins,GRE,7,,,,,,,
Monroe,Penfield 5,Governor,,Howie Hawkins,GRE,2,,,,,,,
Monroe,Penfield 6,Governor,,Howie Hawkins,GRE,2,,,,,,,
Monroe,Penfield 7,Governor,,Howie Hawkins,GRE,4,,,,,,,
Monroe,Penfield 8,Governor,,Howie Hawkins,GRE,2,,,,,,,
Monroe,Penfield 9,Governor,,Howie Hawkins,GRE,6,,,,,,,
Monroe,Penfield 10,Governor,,Howie Hawkins,GRE,2,,,,,,,
Monroe,Penfield 11,Governor,,Howie Hawkins,GRE,3,,,,,,,
Monroe,Penfield 12,Governor,,Howie Hawkins,GRE,5,,,,,,,
Monroe,Penfield 13,Governor,,Howie Hawkins,GRE,8,,,,,,,
Monroe,Penfield 14,Governor,,Howie Hawkins,GRE,7,,,,,,,
Monroe,Penfield 15,Governor,,Howie Hawkins,GRE,7,,,,,,,
Monroe,Penfield 16,Governor,,Howie Hawkins,GRE,1,,,,,,,
Monroe,Penfield 17,Governor,,Howie Hawkins,GRE,5,,,,,,,
Monroe,Penfield 18,Governor,,Howie Hawkins,GRE,6,,,,,,,
Monroe,Penfield 19,Governor,,Howie Hawkins,GRE,11,,,,,,,
Monroe,Penfield 20,Governor,,Howie Hawkins,GRE,6,,,,,,,
Monroe,Penfield 21,Governor,,Howie Hawkins,GRE,2,,,,,,,
Monroe,Penfield 22,Governor,,Howie Hawkins,GRE,6,,,,,,,
Monroe,Penfield 23,Governor,,Howie Hawkins,GRE,3,,,,,,,
Monroe,Penfield 24,Governor,,Howie Hawkins,GRE,8,,,,,,,
Monroe,Penfield 25,Governor,,Howie Hawkins,GRE,5,,,,,,,
Monroe,Penfield 26,Governor,,Howie Hawkins,GRE,4,,,,,,,
Monroe,Penfield 27,Governor,,Howie Hawkins,GRE,7,,,,,,,
Monroe,Penfield 28,Governor,,Howie Hawkins,GRE,4,,,,,,,
Monroe,Penfield 29,Governor,,Howie Hawkins,GRE,10,,,,,,,
Monroe,Penfield 30,Governor,,Howie Hawkins,GRE,1,,,,,,,
Monroe,Penfield 31,Governor,,Howie Hawkins,GRE,1,,,,,,,
Monroe,Penfield 32,Governor,,Howie Hawkins,GRE,1,,,,,,,
Monroe,Penfield 33,Governor,,Howie Hawkins,GRE,4,,,,,,,
Monroe,Penfield 34,Governor,,Howie Hawkins,GRE,4,,,,,,,
Monroe,Penfield 35,Governor,,Howie Hawkins,GRE,7,,,,,,,
Monroe,Penfield 36,Governor,,Howie Hawkins,GRE,7,,,,,,,
Monroe,Penfield 37,Governor,,Howie Hawkins,GRE,6,,,,,,,
Monroe,Penfield 38,Governor,,Howie Hawkins,GRE,5,,,,,,,
Monroe,Penfield 39,Governor,,Howie Hawkins,GRE,6,,,,,,,
Monroe,Penfield 40,Governor,,Howie Hawkins,GRE,6,,,,,,,
Monroe,Penfield 41,Governor,,Howie Hawkins,GRE,5,,,,,,,
Monroe,Penfield 42,Governor,,Howie Hawkins,GRE,1,,,,,,,
Monroe,Perinton 1,Governor,,Howie Hawkins,GRE,4,,,,,,,
Monroe,Perinton 2,Governor,,Howie Hawkins,GRE,5,,,,,,,
Monroe,Perinton 3,Governor,,Howie Hawkins,GRE,5,,,,,,,
Monroe,Perinton 4,Governor,,Howie Hawkins,GRE,4,,,,,,,
Monroe,Perinton 5,Governor,,Howie Hawkins,GRE,5,,,,,,,
Monroe,Perinton 6,Governor,,Howie Hawkins,GRE,8,,,,,,,
Monroe,Perinton 7,Governor,,Howie Hawkins,GRE,10,,,,,,,
Monroe,Perinton 8,Governor,,Howie Hawkins,GRE,7,,,,,,,
Monroe,Perinton 9,Governor,,Howie Hawkins,GRE,6,,,,,,,
Monroe,Perinton 10,Governor,,Howie Hawkins,GRE,4,,,,,,,
Monroe,Perinton 11,Governor,,Howie Hawkins,GRE,2,,,,,,,
Monroe,Perinton 12,Governor,,Howie Hawkins,GRE,5,,,,,,,
Monroe,Perinton 13,Governor,,Howie Hawkins,GRE,2,,,,,,,
Monroe,Perinton 14,Governor,,Howie Hawkins,GRE,7,,,,,,,
Monroe,Perinton 15,Governor,,Howie Hawkins,GRE,8,,,,,,,
Monroe,Perinton 16,Governor,,Howie Hawkins,GRE,5,,,,,,,
Monroe,Perinton 17,Governor,,Howie Hawkins,GRE,2,,,,,,,
Monroe,Perinton 18,Governor,,Howie Hawkins,GRE,5,,,,,,,
Monroe,Perinton 19,Governor,,Howie Hawkins,GRE,4,,,,,,,
Monroe,Perinton 20,Governor,,Howie Hawkins,GRE,8,,,,,,,
Monroe,Perinton 21,Governor,,Howie Hawkins,GRE,8,,,,,,,
Monroe,Perinton 22,Governor,,Howie Hawkins,GRE,4,,,,,,,
Monroe,Perinton 23,Governor,,Howie Hawkins,GRE,9,,,,,,,
Monroe,Perinton 24,Governor,,Howie Hawkins,GRE,3,,,,,,,
Monroe,Perinton 25,Governor,,Howie Hawkins,GRE,5,,,,,,,
Monroe,Perinton 26,Governor,,Howie Hawkins,GRE,1,,,,,,,
Monroe,Perinton 27,Governor,,Howie Hawkins,GRE,4,,,,,,,
Monroe,Perinton 28,Governor,,Howie Hawkins,GRE,2,,,,,,,
Monroe,Perinton 29,Governor,,Howie Hawkins,GRE,3,,,,,,,
Monroe,Perinton 30,Governor,,Howie Hawkins,GRE,3,,,,,,,
Monroe,Perinton 31,Governor,,Howie Hawkins,GRE,4,,,,,,,
Monroe,Perinton 32,Governor,,Howie Hawkins,GRE,8,,,,,,,
Monroe,Perinton 33,Governor,,Howie Hawkins,GRE,6,,,,,,,
Monroe,Perinton 34,Governor,,Howie Hawkins,GRE,4,,,,,,,
Monroe,Perinton 35,Governor,,Howie Hawkins,GRE,2,,,,,,,
Monroe,Perinton 36,Governor,,Howie Hawkins,GRE,4,,,,,,,
Monroe,Perinton 37,Governor,,Howie Hawkins,GRE,4,,,,,,,
Monroe,Perinton 38,Governor,,Howie Hawkins,GRE,17,,,,,,,
Monroe,Perinton 39,Governor,,Howie Hawkins,GRE,7,,,,,,,
Monroe,Perinton 40,Governor,,Howie Hawkins,GRE,3,,,,,,,
Monroe,Perinton 41,Governor,,Howie Hawkins,GRE,3,,,,,,,
Monroe,Perinton 42,Governor,,Howie Hawkins,GRE,8,,,,,,,
Monroe,Perinton 43,Governor,,Howie Hawkins,GRE,9,,,,,,,
Monroe,Perinton 44,Governor,,Howie Hawkins,GRE,5,,,,,,,
Monroe,Perinton 45,Governor,,Howie Hawkins,GRE,4,,,,,,,
Monroe,Perinton 46,Governor,,Howie Hawkins,GRE,12,,,,,,,
Monroe,Perinton 47,Governor,,Howie Hawkins,GRE,6,,,,,,,
Monroe,Perinton 48,Governor,,Howie Hawkins,GRE,6,,,,,,,
Monroe,Perinton 49,Governor,,Howie Hawkins,GRE,5,,,,,,,
Monroe,Perinton 50,Governor,,Howie Hawkins,GRE,1,,,,,,,
Monroe,Perinton 51,Governor,,Howie Hawkins,GRE,9,,,,,,,
Monroe,Perinton 52,Governor,,Howie Hawkins,GRE,3,,,,,,,
Monroe,Perinton 53,Governor,,Howie Hawkins,GRE,12,,,,,,,
Monroe,Perinton 54,Governor,,Howie Hawkins,GRE,5,,,,,,,
Monroe,Perinton 55,Governor,,Howie Hawkins,GRE,4,,,,,,,
Monroe,Perinton 56,Governor,,Howie Hawkins,GRE,6,,,,,,,
Monroe,Pittsford 1,Governor,,Howie Hawkins,GRE,15,,,,,,,
Monroe,Pittsford 2,Governor,,Howie Hawkins,GRE,11,,,,,,,
Monroe,Pittsford 3,Governor,,Howie Hawkins,GRE,9,,,,,,,
Monroe,Pittsford 4,Governor,,Howie Hawkins,GRE,10,,,,,,,
Monroe,Pittsford 5,Governor,,Howie Hawkins,GRE,8,,,,,,,
Monroe,Pittsford 6,Governor,,Howie Hawkins,GRE,8,,,,,,,
Monroe,Pittsford 7,Governor,,Howie Hawkins,GRE,0,,,,,,,
Monroe,Pittsford 8,Governor,,Howie Hawkins,GRE,2,,,,,,,
Monroe,Pittsford 9,Governor,,Howie Hawkins,GRE,5,,,,,,,
Monroe,Pittsford 10,Governor,,Howie Hawkins,GRE,5,,,,,,,
Monroe,Pittsford 11,Governor,,Howie Hawkins,GRE,6,,,,,,,
Monroe,Pittsford 12,Governor,,Howie Hawkins,GRE,4,,,,,,,
Monroe,Pittsford 13,Governor,,Howie Hawkins,GRE,5,,,,,,,
Monroe,Pittsford 14,Governor,,Howie Hawkins,GRE,3,,,,,,,
Monroe,Pittsford 15,Governor,,Howie Hawkins,GRE,1,,,,,,,
Monroe,Pittsford 16,Governor,,Howie Hawkins,GRE,2,,,,,,,
Monroe,Pittsford 17,Governor,,Howie Hawkins,GRE,3,,,,,,,
Monroe,Pittsford 18,Governor,,Howie Hawkins,GRE,3,,,,,,,
Monroe,Pittsford 19,Governor,,Howie Hawkins,GRE,2,,,,,,,
Monroe,Pittsford 20,Governor,,Howie Hawkins,GRE,4,,,,,,,
Monroe,Pittsford 21,Governor,,Howie Hawkins,GRE,4,,,,,,,
Monroe,Pittsford 22,Governor,,Howie Hawkins,GRE,7,,,,,,,
Monroe,Pittsford 23,Governor,,Howie Hawkins,GRE,3,,,,,,,
Monroe,Pittsford 24,Governor,,Howie Hawkins,GRE,0,,,,,,,
Monroe,Pittsford 25,Governor,,Howie Hawkins,GRE,1,,,,,,,
Monroe,Pittsford 26,Governor,,Howie Hawkins,GRE,9,,,,,,,
Monroe,Pittsford 27,Governor,,Howie Hawkins,GRE,4,,,,,,,
Monroe,Pittsford 28,Governor,,Howie Hawkins,GRE,6,,,,,,,
Monroe,Pittsford 29,Governor,,Howie Hawkins,GRE,2,,,,,,,
Monroe,Pittsford 30,Governor,,Howie Hawkins,GRE,2,,,,,,,
Monroe,Pittsford 31,Governor,,Howie Hawkins,GRE,4,,,,,,,
Monroe,Pittsford 32,Governor,,Howie Hawkins,GRE,2,,,,,,,
Monroe,Pittsford 33,Governor,,Howie Hawkins,GRE,8,,,,,,,
Monroe,Pittsford 34,Governor,,Howie Hawkins,GRE,7,,,,,,,
Monroe,Riga 1,Governor,,Howie Hawkins,GRE,11,,,,,,,
Monroe,Riga 2,Governor,,Howie Hawkins,GRE,7,,,,,,,
Monroe,Riga 3,Governor,,Howie Hawkins,GRE,3,,,,,,,
Monroe,Riga 4,Governor,,Howie Hawkins,GRE,0,,,,,,,
Monroe,Riga 5,Governor,,Howie Hawkins,GRE,6,,,,,,,
Monroe,Riga 6,Governor,,Howie Hawkins,GRE,4,,,,,,,
Monroe,Rush 1,Governor,,Howie Hawkins,GRE,7,,,,,,,
Monroe,Rush 2,Governor,,Howie Hawkins,GRE,2,,,,,,,
Monroe,Rush 3,Governor,,Howie Hawkins,GRE,13,,,,,,,
Monroe,Rush 4,Governor,,Howie Hawkins,GRE,10,,,,,,,
Monroe,Sweden 1,Governor,,Howie Hawkins,GRE,4,,,,,,,
Monroe,Sweden 2,Governor,,Howie Hawkins,GRE,11,,,,,,,
Monroe,Sweden 3,Governor,,Howie Hawkins,GRE,14,,,,,,,
Monroe,Sweden 4,Governor,,Howie Hawkins,GRE,7,,,,,,,
Monroe,Sweden 5,Governor,,Howie Hawkins,GRE,2,,,,,,,
Monroe,Sweden 6,Governor,,Howie Hawkins,GRE,9,,,,,,,
Monroe,Sweden 7,Governor,,Howie Hawkins,GRE,2,,,,,,,
Monroe,Sweden 8,Governor,,Howie Hawkins,GRE,6,,,,,,,
Monroe,Sweden 9,Governor,,Howie Hawkins,GRE,12,,,,,,,
Monroe,Sweden 10,Governor,,Howie Hawkins,GRE,7,,,,,,,
Monroe,Sweden 11,Governor,,Howie Hawkins,GRE,2,,,,,,,
Monroe,Sweden 12,Governor,,Howie Hawkins,GRE,4,,,,,,,
Monroe,Webster 1,Governor,,Howie Hawkins,GRE,8,,,,,,,
Monroe,Webster 2,Governor,,Howie Hawkins,GRE,13,,,,,,,
Monroe,Webster 3,Governor,,Howie Hawkins,GRE,2,,,,,,,
Monroe,Webster 4,Governor,,Howie Hawkins,GRE,3,,,,,,,
Monroe,Webster 5,Governor,,Howie Hawkins,GRE,12,,,,,,,
Monroe,Webster 6,Governor,,Howie Hawkins,GRE,6,,,,,,,
Monroe,Webster 7,Governor,,Howie Hawkins,GRE,9,,,,,,,
Monroe,Webster 8,Governor,,Howie Hawkins,GRE,8,,,,,,,
Monroe,Webster 9,Governor,,Howie Hawkins,GRE,4,,,,,,,
Monroe,Webster 10,Governor,,Howie Hawkins,GRE,12,,,,,,,
Monroe,Webster 11,Governor,,Howie Hawkins,GRE,8,,,,,,,
Monroe,Webster 12,Governor,,Howie Hawkins,GRE,6,,,,,,,
Monroe,Webster 13,Governor,,Howie Hawkins,GRE,3,,,,,,,
Monroe,Webster 14,Governor,,Howie Hawkins,GRE,5,,,,,,,
Monroe,Webster 15,Governor,,Howie Hawkins,GRE,2,,,,,,,
Monroe,Webster 16,Governor,,Howie Hawkins,GRE,8,,,,,,,
Monroe,Webster 17,Governor,,Howie Hawkins,GRE,4,,,,,,,
Monroe,Webster 18,Governor,,Howie Hawkins,GRE,6,,,,,,,
Monroe,Webster 19,Governor,,Howie Hawkins,GRE,10,,,,,,,
Monroe,Webster 20,Governor,,Howie Hawkins,GRE,7,,,,,,,
Monroe,Webster 21,Governor,,Howie Hawkins,GRE,5,,,,,,,
Monroe,Webster 22,Governor,,Howie Hawkins,GRE,4,,,,,,,
Monroe,Webster 23,Governor,,Howie Hawkins,GRE,7,,,,,,,
Monroe,Webster 24,Governor,,Howie Hawkins,GRE,16,,,,,,,
Monroe,Webster 25,Governor,,Howie Hawkins,GRE,4,,,,,,,
Monroe,Webster 26,Governor,,Howie Hawkins,GRE,3,,,,,,,
Monroe,Webster 27,Governor,,Howie Hawkins,GRE,4,,,,,,,
Monroe,Webster 28,Governor,,Howie Hawkins,GRE,2,,,,,,,
Monroe,Webster 29,Governor,,Howie Hawkins,GRE,1,,,,,,,
Monroe,Webster 30,Governor,,Howie Hawkins,GRE,5,,,,,,,
Monroe,Webster 31,Governor,,Howie Hawkins,GRE,2,,,,,,,
Monroe,Webster 32,Governor,,Howie Hawkins,GRE,2,,,,,,,
Monroe,Webster 33,Governor,,Howie Hawkins,GRE,4,,,,,,,
Monroe,Webster 34,Governor,,Howie Hawkins,GRE,2,,,,,,,
Monroe,Webster 35,Governor,,Howie Hawkins,GRE,4,,,,,,,
Monroe,Webster 36,Governor,,Howie Hawkins,GRE,1,,,,,,,
Monroe,Webster 37,Governor,,Howie Hawkins,GRE,10,,,,,,,
Monroe,Webster 38,Governor,,Howie Hawkins,GRE,6,,,,,,,
Monroe,Webster 39,Governor,,Howie Hawkins,GRE,5,,,,,,,
Monroe,Webster 40,Governor,,Howie Hawkins,GRE,10,,,,,,,
Monroe,Webster 41,Governor,,Howie Hawkins,GRE,8,,,,,,,
Monroe,Webster 42,Governor,,Howie Hawkins,GRE,4,,,,,,,
Monroe,Webster 43,Governor,,Howie Hawkins,GRE,6,,,,,,,
Monroe,Wheatland 01,Governor,,Howie Hawkins,GRE,5,,,,,,,
Monroe,Wheatland 02,Governor,,Howie Hawkins,GRE,0,,,,,,,
Monroe,Wheatland 03,Governor,,Howie Hawkins,GRE,10,,,,,,,
Monroe,Wheatland 04,Governor,,Howie Hawkins,GRE,7,,,,,,,
Monroe,Wheatland 05,Governor,,Howie Hawkins,GRE,7,,,,,,,
Monroe,Brighton 1,Governor,,Andrew M. Cuomo,WOR,14,,,,,,,
Monroe,Brighton 2,Governor,,Andrew M. Cuomo,WOR,7,,,,,,,
Monroe,Brighton 3,Governor,,Andrew M. Cuomo,WOR,5,,,,,,,
Monroe,Brighton 4,Governor,,Andrew M. Cuomo,WOR,17,,,,,,,
Monroe,Brighton 5,Governor,,Andrew M. Cuomo,WOR,17,,,,,,,
Monroe,Brighton 6,Governor,,Andrew M. Cuomo,WOR,14,,,,,,,
Monroe,Brighton 7,Governor,,Andrew M. Cuomo,WOR,14,,,,,,,
Monroe,Brighton 8,Governor,,Andrew M. Cuomo,WOR,2,,,,,,,
Monroe,Brighton 9,Governor,,Andrew M. Cuomo,WOR,11,,,,,,,
Monroe,Brighton 10,Governor,,Andrew M. Cuomo,WOR,7,,,,,,,
Monroe,Brighton 11,Governor,,Andrew M. Cuomo,WOR,11,,,,,,,
Monroe,Brighton 12,Governor,,Andrew M. Cuomo,WOR,14,,,,,,,
Monroe,Brighton 13,Governor,,Andrew M. Cuomo,WOR,7,,,,,,,
Monroe,Brighton 14,Governor,,Andrew M. Cuomo,WOR,13,,,,,,,
Monroe,Brighton 15,Governor,,Andrew M. Cuomo,WOR,5,,,,,,,
Monroe,Brighton 16,Governor,,Andrew M. Cuomo,WOR,1,,,,,,,
Monroe,Brighton 17,Governor,,Andrew M. Cuomo,WOR,2,,,,,,,
Monroe,Brighton 18,Governor,,Andrew M. Cuomo,WOR,15,,,,,,,
Monroe,Brighton 19,Governor,,Andrew M. Cuomo,WOR,7,,,,,,,
Monroe,Brighton 20,Governor,,Andrew M. Cuomo,WOR,3,,,,,,,
Monroe,Brighton 21,Governor,,Andrew M. Cuomo,WOR,8,,,,,,,
Monroe,Brighton 22,Governor,,Andrew M. Cuomo,WOR,7,,,,,,,
Monroe,Brighton 23,Governor,,Andrew M. Cuomo,WOR,5,,,,,,,
Monroe,Brighton 24,Governor,,Andrew M. Cuomo,WOR,7,,,,,,,
Monroe,Brighton 25,Governor,,Andrew M. Cuomo,WOR,16,,,,,,,
Monroe,Brighton 26,Governor,,Andrew M. Cuomo,WOR,8,,,,,,,
Monroe,Brighton 27,Governor,,Andrew M. Cuomo,WOR,4,,,,,,,
Monroe,Brighton 28,Governor,,Andrew M. Cuomo,WOR,18,,,,,,,
Monroe,Brighton 29,Governor,,Andrew M. Cuomo,WOR,4,,,,,,,
Monroe,Brighton 30,Governor,,Andrew M. Cuomo,WOR,4,,,,,,,
Monroe,Brighton 31,Governor,,Andrew M. Cuomo,WOR,11,,,,,,,
Monroe,Brighton 32,Governor,,Andrew M. Cuomo,WOR,11,,,,,,,
Monroe,Brighton 33,Governor,,Andrew M. Cuomo,WOR,6,,,,,,,
Monroe,Brighton 34,Governor,,Andrew M. Cuomo,WOR,12,,,,,,,
Monroe,Brighton 35,Governor,,Andrew M. Cuomo,WOR,8,,,,,,,
Monroe,Brighton 36,Governor,,Andrew M. Cuomo,WOR,0,,,,,,,
Monroe,Brighton 37,Governor,,Andrew M. Cuomo,WOR,4,,,,,,,
Monroe,Brighton 38,Governor,,Andrew M. Cuomo,WOR,9,,,,,,,
Monroe,Brighton 39,Governor,,Andrew M. Cuomo,WOR,4,,,,,,,
Monroe,Brighton 40,Governor,,Andrew M. Cuomo,WOR,11,,,,,,,
Monroe,Brighton 41,Governor,,Andrew M. Cuomo,WOR,3,,,,,,,
Monroe,Brighton 42,Governor,,Andrew M. Cuomo,WOR,4,,,,,,,
Monroe,Brighton 43,Governor,,Andrew M. Cuomo,WOR,4,,,,,,,
Monroe,Brighton 44,Governor,,Andrew M. Cuomo,WOR,2,,,,,,,
Monroe,Brighton 45,Governor,,Andrew M. Cuomo,WOR,3,,,,,,,
Monroe,Brighton 46,Governor,,Andrew M. Cuomo,WOR,2,,,,,,,
Monroe,Chili 1,Governor,,Andrew M. Cuomo,WOR,2,,,,,,,
Monroe,Chili 2,Governor,,Andrew M. Cuomo,WOR,8,,,,,,,
Monroe,Chili 3,Governor,,Andrew M. Cuomo,WOR,4,,,,,,,
Monroe,Chili 4,Governor,,Andrew M. Cuomo,WOR,2,,,,,,,
Monroe,Chili 5,Governor,,Andrew M. Cuomo,WOR,2,,,,,,,
Monroe,Chili 6,Governor,,Andrew M. Cuomo,WOR,5,,,,,,,
Monroe,Chili 7,Governor,,Andrew M. Cuomo,WOR,4,,,,,,,
Monroe,Chili 8,Governor,,Andrew M. Cuomo,WOR,5,,,,,,,
Monroe,Chili 9,Governor,,Andrew M. Cuomo,WOR,2,,,,,,,
Monroe,Chili 10,Governor,,Andrew M. Cuomo,WOR,4,,,,,,,
Monroe,Chili 11,Governor,,Andrew M. Cuomo,WOR,4,,,,,,,
Monroe,Chili 12,Governor,,Andrew M. Cuomo,WOR,3,,,,,,,
Monroe,Chili 13,Governor,,Andrew M. Cuomo,WOR,5,,,,,,,
Monroe,Chili 14,Governor,,Andrew M. Cuomo,WOR,4,,,,,,,
Monroe,Chili 15,Governor,,Andrew M. Cuomo,WOR,0,,,,,,,
Monroe,Chili 16,Governor,,Andrew M. Cuomo,WOR,8,,,,,,,
Monroe,Chili 17,Governor,,Andrew M. Cuomo,WOR,6,,,,,,,
Monroe,Chili 18,Governor,,Andrew M. Cuomo,WOR,1,,,,,,,
Monroe,Chili 19,Governor,,Andrew M. Cuomo,WOR,2,,,,,,,
Monroe,Chili 20,Governor,,Andrew M. Cuomo,WOR,6,,,,,,,
Monroe,Chili 21,Governor,,Andrew M. Cuomo,WOR,2,,,,,,,
Monroe,Chili 22,Governor,,Andrew M. Cuomo,WOR,6,,,,,,,
Monroe,Chili 23,Governor,,Andrew M. Cuomo,WOR,2,,,,,,,
Monroe,Chili 24,Governor,,Andrew M. Cuomo,WOR,4,,,,,,,
Monroe,Chili 25,Governor,,Andrew M. Cuomo,WOR,3,,,,,,,
Monroe,Chili 26,Governor,,Andrew M. Cuomo,WOR,5,,,,,,,
Monroe,Chili 27,Governor,,Andrew M. Cuomo,WOR,3,,,,,,,
Monroe,Chili 28,Governor,,Andrew M. Cuomo,WOR,3,,,,,,,
Monroe,Chili 29,Governor,,Andrew M. Cuomo,WOR,4,,,,,,,
Monroe,Chili 30,Governor,,Andrew M. Cuomo,WOR,3,,,,,,,
Monroe,Chili 31,Governor,,Andrew M. Cuomo,WOR,3,,,,,,,
Monroe,Chili 32,Governor,,Andrew M. Cuomo,WOR,8,,,,,,,
Monroe,Clarkson 1,Governor,,Andrew M. Cuomo,WOR,2,,,,,,,
Monroe,Clarkson 2,Governor,,Andrew M. Cuomo,WOR,0,,,,,,,
Monroe,Clarkson 3,Governor,,Andrew M. Cuomo,WOR,2,,,,,,,
Monroe,Clarkson 4,Governor,,Andrew M. Cuomo,WOR,3,,,,,,,
Monroe,Clarkson 5,Governor,,Andrew M. Cuomo,WOR,4,,,,,,,
Monroe,Clarkson 6,Governor,,Andrew M. Cuomo,WOR,2,,,,,,,
Monroe,East Rochester 1,Governor,,Andrew M. Cuomo,WOR,6,,,,,,,
Monroe,East Rochester 2,Governor,,Andrew M. Cuomo,WOR,8,,,,,,,
Monroe,East Rochester 3,Governor,,Andrew M. Cuomo,WOR,3,,,,,,,
Monroe,East Rochester 4,Governor,,Andrew M. Cuomo,WOR,10,,,,,,,
Monroe,East Rochester 5,Governor,,Andrew M. Cuomo,WOR,6,,,,,,,
Monroe,East Rochester 6,Governor,,Andrew M. Cuomo,WOR,4,,,,,,,
Monroe,East Rochester 7,Governor,,Andrew M. Cuomo,WOR,5,,,,,,,
Monroe,Gates 1,Governor,,Andrew M. Cuomo,WOR,4,,,,,,,
Monroe,Gates 2,Governor,,Andrew M. Cuomo,WOR,4,,,,,,,
Monroe,Gates 3,Governor,,Andrew M. Cuomo,WOR,4,,,,,,,
Monroe,Gates 4,Governor,,Andrew M. Cuomo,WOR,3,,,,,,,
Monroe,Gates 5,Governor,,Andrew M. Cuomo,WOR,1,,,,,,,
Monroe,Gates 6,Governor,,Andrew M. Cuomo,WOR,3,,,,,,,
Monroe,Gates 7,Governor,,Andrew M. Cuomo,WOR,4,,,,,,,
Monroe,Gates 8,Governor,,Andrew M. Cuomo,WOR,1,,,,,,,
Monroe,Gates 9,Governor,,Andrew M. Cuomo,WOR,0,,,,,,,
Monroe,Gates 10,Governor,,Andrew M. Cuomo,WOR,0,,,,,,,
Monroe,Gates 11,Governor,,Andrew M. Cuomo,WOR,5,,,,,,,
Monroe,Gates 12,Governor,,Andrew M. Cuomo,WOR,4,,,,,,,
Monroe,Gates 13,Governor,,Andrew M. Cuomo,WOR,2,,,,,,,
Monroe,Gates 14,Governor,,Andrew M. Cuomo,WOR,3,,,,,,,
Monroe,Gates 15,Governor,,Andrew M. Cuomo,WOR,4,,,,,,,
